game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0028500939,1986-04-13,CHI @ CLE,L,97,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500923,1986-04-11,CHI vs. WAS,W,105,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500908,1986-04-08,CHI @ ATL,L,118,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500903,1986-04-07,CHI vs. MIL,W,107,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500891,1986-04-05,CHI vs. ATL,W,102,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500881,1986-04-03,CHI @ IND,W,109,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500862,1986-04-01,CHI @ MIL,L,107,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500854,1986-03-29,CHI @ NYK,W,106,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500846,1986-03-28,CHI @ NJN,L,107,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500828,1986-03-25,CHI vs. NYK,W,111,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500815,1986-03-22,CHI @ CLE,L,97,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500804,1986-03-21,CHI @ BOS,L,105,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500796,1986-03-19,CHI @ PHL,L,112,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500783,1986-03-17,CHI @ ATL,L,96,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500768,1986-03-15,CHI vs. MIL,L,116,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500758,1986-03-13,CHI vs. DEN,W,112,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500747,1986-03-11,CHI vs. NJN,W,113,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500736,1986-03-09,CHI vs. NYK,W,114,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500717,1986-03-07,CHI vs. ATL,L,108,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500706,1986-03-05,CHI @ BOS,L,97,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500698,1986-03-04,CHI vs. BOS,L,94,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500681,1986-02-28,CHI vs. CLE,W,116,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500657,1986-02-25,CHI vs. PHL,L,108,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500651,1986-02-24,CHI @ DET,L,100,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500640,1986-02-22,CHI vs. SEA,W,129,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500632,1986-02-21,CHI vs. POR,W,108,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500624,1986-02-19,CHI @ NJN,W,99,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500611,1986-02-17,CHI @ IND,L,110,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500604,1986-02-16,CHI vs. DAL,L,114,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500594,1986-02-14,CHI vs. IND,L,88,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500582,1986-02-12,CHI @ PHL,L,98,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
0028500562,1986-02-06,CHI @ MIL,L,97,,1986,https://www.nba.com/stats/teams/boxscores?Season=1985-86&SeasonType=Regular%20Season&TeamID=1610612741
