season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2007,2006–07,2550,Kirk Hinrich,0020601222,2007-04-18,CHI @ NJN,NJN,L,33.7,20,7,16,3,6,3,3,0,3,3,9,0,0,5,4,-12,12.2,57.736720554272516,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,2736,Luol Deng,0020601222,2007-04-18,CHI @ NJN,NJN,L,34.89833333333333,15,6,13,0,2,3,4,2,9,11,2,2,0,4,6,-5,8.999999999999998,50.81300813008131,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,2804,Andres Nocioni,0020601222,2007-04-18,CHI @ NJN,NJN,L,27.683333333333334,19,6,10,2,3,5,6,1,6,7,1,0,0,2,5,-4,13.199999999999996,75.15822784810126,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,136,P.J. Brown,0020601222,2007-04-18,CHI @ NJN,NJN,L,26.7,11,5,10,0,0,1,1,2,5,7,2,0,2,1,5,0,8.700000000000001,52.68199233716475,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,1112,Ben Wallace,0020601222,2007-04-18,CHI @ NJN,NJN,L,25.4,6,3,7,0,0,0,1,5,5,10,0,1,0,1,2,-11,6.1000000000000005,40.32258064516129,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,2732,Ben Gordon,0020601222,2007-04-18,CHI @ NJN,NJN,L,44.348333333333336,15,5,15,1,4,4,6,0,0,0,1,0,0,1,4,-8,3.8000000000000007,42.517006802721085,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,2768,Chris Duhon,0020601222,2007-04-18,CHI @ NJN,NJN,L,21.866666666666667,5,2,7,1,4,0,0,0,0,0,3,1,0,1,4,0,1.4,35.714285714285715,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,200748,Tyrus Thomas,0020601222,2007-04-18,CHI @ NJN,NJN,L,12.901666666666667,2,0,1,0,0,2,4,0,2,2,1,1,0,1,2,-4,0.9999999999999998,36.23188405797102,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,2124,Malik Allen,0020601222,2007-04-18,CHI @ NJN,NJN,L,5.45,4,1,2,0,0,2,2,1,1,2,0,0,0,0,1,-1,3.6,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
2007,2006–07,200757,Thabo Sefolosha,0020601222,2007-04-18,CHI @ NJN,NJN,L,7.051666666666667,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741
