game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0022501193,2026-04-12,CHI @ DAL,L,128,-21,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501177,2026-04-10,CHI vs. ORL,L,103,-24,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501166,2026-04-09,CHI @ WAS,W,119,11,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501148,2026-04-07,CHI @ WAS,W,129,31,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501134,2026-04-05,CHI vs. PHX,L,110,-10,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501123,2026-04-03,CHI @ NYK,L,96,-40,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501109,2026-04-01,CHI vs. IND,L,126,-19,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501094,2026-03-30,CHI @ SAS,L,114,-15,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501079,2026-03-28,CHI @ MEM,L,124,-1,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501070,2026-03-27,CHI @ OKC,L,113,-18,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501053,2026-03-25,CHI @ PHI,L,137,-20,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501042,2026-03-23,CHI vs. HOU,W,132,8,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501011,2026-03-19,CHI vs. CLE,L,110,-5,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022501002,2026-03-18,CHI vs. TOR,L,109,-30,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500987,2026-03-16,CHI vs. MEM,W,132,25,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500968,2026-03-13,CHI @ LAC,L,108,-11,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500960,2026-03-12,CHI @ LAL,L,130,-12,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500943,2026-03-10,CHI @ GSW,W,130,6,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500930,2026-03-08,CHI @ SAC,L,110,-16,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500905,2026-03-05,CHI @ PHX,W,105,2,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500889,2026-03-03,CHI vs. OKC,L,108,-8,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500870,2026-03-01,CHI vs. MIL,W,120,23,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500853,2026-02-26,CHI vs. POR,L,112,-9,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500836,2026-02-24,CHI vs. CHA,L,99,-32,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500825,2026-02-22,CHI vs. NYK,L,99,-6,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500814,2026-02-21,CHI vs. DET,L,110,-16,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500797,2026-02-19,CHI vs. TOR,L,101,-9,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500778,2026-02-11,CHI @ BOS,L,105,-19,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500762,2026-02-09,CHI @ BKN,L,115,-8,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500752,2026-02-07,CHI vs. DEN,L,120,-16,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500736,2026-02-05,CHI @ TOR,L,107,-16,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500722,2026-02-03,CHI @ MIL,L,115,-16,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500705,2026-02-01,CHI @ MIA,L,91,-43,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500692,2026-01-31,CHI @ MIA,W,125,7,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500529,2026-01-29,CHI vs. MIA,L,113,-3,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500672,2026-01-28,CHI @ IND,L,110,-3,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
0022500661,2026-01-26,CHI vs. LAL,L,118,-11,2026,https://www.nba.com/stats/teams/boxscores?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741
