game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0022100812,2022-02-07,CHI vs. PHX,L,124,-3,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100802,2022-02-06,CHI vs. PHI,L,108,-11,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100789,2022-02-04,CHI @ IND,W,122,7,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100430,2022-02-03,CHI @ TOR,L,120,-7,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100769,2022-02-01,CHI vs. ORL,W,126,11,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100753,2022-01-30,CHI vs. POR,W,130,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100742,2022-01-28,CHI @ SAS,L,122,-9,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100472,2022-01-26,CHI vs. TOR,W,111,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100730,2022-01-24,CHI @ OKC,W,111,1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100701,2022-01-23,CHI @ ORL,L,95,-19,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100690,2022-01-21,CHI @ MIL,L,90,-4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100673,2022-01-19,CHI vs. CLE,W,117,13,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100658,2022-01-17,CHI @ MEM,L,106,-13,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100647,2022-01-15,CHI @ BOS,L,112,-2,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100637,2022-01-14,CHI vs. GSW,L,96,-42,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100625,2022-01-12,CHI vs. BKN,L,112,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100415,2022-01-11,CHI vs. DET,W,133,46,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100603,2022-01-09,CHI @ DAL,L,99,-14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100585,2022-01-07,CHI vs. WAS,W,130,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100555,2022-01-03,CHI vs. ORL,W,102,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100541,2022-01-01,CHI @ WAS,W,120,1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100530,2021-12-31,CHI @ IND,W,108,2,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100519,2021-12-29,CHI vs. ATL,W,131,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100502,2021-12-27,CHI @ ATL,W,130,12,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100499,2021-12-26,CHI vs. IND,W,113,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100459,2021-12-20,CHI vs. HOU,W,133,15,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100448,2021-12-19,CHI vs. LAL,W,115,5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100394,2021-12-11,CHI @ MIA,L,92,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100367,2021-12-08,CHI @ CLE,L,92,-23,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100357,2021-12-06,CHI vs. DEN,W,109,12,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100343,2021-12-04,CHI @ BKN,W,111,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100328,2021-12-02,CHI @ NYK,W,119,4,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100307,2021-11-29,CHI vs. CHA,W,133,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100296,2021-11-27,CHI vs. MIA,L,104,-3,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100283,2021-11-26,CHI @ ORL,W,123,35,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100271,2021-11-24,CHI @ HOU,L,113,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100257,2021-11-22,CHI vs. IND,L,77,-32,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100250,2021-11-21,CHI vs. NYK,W,109,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100236,2021-11-19,CHI @ DEN,W,114,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100223,2021-11-17,CHI @ POR,L,107,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100209,2021-11-15,CHI @ LAL,W,121,18,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100198,2021-11-14,CHI @ LAC,W,100,10,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100183,2021-11-12,CHI @ GSW,L,93,-26,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100163,2021-11-10,CHI vs. DAL,W,117,10,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100148,2021-11-08,CHI vs. BKN,W,118,23,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100135,2021-11-06,CHI vs. PHI,L,105,-9,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100111,2021-11-03,CHI @ PHI,L,98,-5,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100098,2021-11-01,CHI @ BOS,W,128,14,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100083,2021-10-30,CHI vs. UTA,W,107,8,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100067,2021-10-28,CHI vs. NYK,L,103,-1,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100046,2021-10-25,CHI @ TOR,W,111,3,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100030,2021-10-23,CHI vs. DET,W,97,15,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100022,2021-10-22,CHI vs. NOP,W,128,16,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
0022100004,2021-10-20,CHI @ DET,W,94,6,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
