game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0022001068,2021-05-16,CHI vs. MIL,W,118,6,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022001060,2021-05-15,CHI @ BKN,L,91,-14,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022001051,2021-05-13,CHI vs. TOR,W,114,12,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022001036,2021-05-11,CHI vs. BKN,L,107,-8,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022001023,2021-05-09,CHI @ DET,W,108,12,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000160,2021-05-07,CHI vs. BOS,W,121,22,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000434,2021-05-06,CHI @ CHA,W,120,21,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000979,2021-05-03,CHI vs. PHI,L,94,-12,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000959,2021-05-01,CHI @ ATL,L,97,-11,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000954,2021-04-30,CHI vs. MIL,L,98,-10,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000937,2021-04-28,CHI @ NYK,L,94,-19,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000922,2021-04-26,CHI @ MIA,W,110,8,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000907,2021-04-24,CHI @ MIA,L,101,-5,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000896,2021-04-22,CHI vs. CHA,W,108,17,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000881,2021-04-21,CHI @ CLE,L,105,-16,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000869,2021-04-19,CHI @ BOS,W,102,6,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000857,2021-04-17,CHI vs. CLE,W,106,10,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
0022000850,2021-04-16,CHI vs. MEM,L,115,-11,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
