season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1995,1994–95,893,Michael Jordan,0029401101,1995-04-23,CHI @ MIL,MIL,L,45,33,11,29,4,4,7,10,4,7,11,7,3,1,4,4,,23.8,49.40119760479042,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,769,B.J. Armstrong,0029401101,1995-04-23,CHI @ MIL,MIL,L,19,4,2,5,0,0,0,0,0,1,1,2,0,0,0,0,,3.0,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,389,Toni Kukoc,0029401101,1995-04-23,CHI @ MIL,MIL,L,17,8,3,8,0,2,2,2,0,2,2,2,0,0,1,3,,3.3999999999999995,45.04504504504504,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,82,Bill Wennington,0029401101,1995-04-23,CHI @ MIL,MIL,L,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,166,Ron Harper,0029401101,1995-04-23,CHI @ MIL,MIL,L,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.30000000000000027,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,939,Pete Myers,0029401101,1995-04-23,CHI @ MIL,MIL,L,9,4,2,2,0,0,0,0,1,0,1,0,0,0,1,3,,1.8999999999999995,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,937,Scottie Pippen,0029401101,1995-04-23,CHI @ MIL,MIL,L,35,15,6,15,2,4,1,4,2,4,6,2,5,0,5,3,,8.499999999999996,44.749403341288776,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,70,Steve Kerr,0029401101,1995-04-23,CHI @ MIL,MIL,L,31,5,2,8,1,3,0,1,1,2,3,6,2,0,2,2,,4.499999999999999,29.620853080568722,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,54,Dickey Simpkins,0029401101,1995-04-23,CHI @ MIL,MIL,L,9,4,2,3,0,0,0,0,3,1,4,1,0,0,0,1,,5.3999999999999995,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
1995,1994–95,146,Jud Buechler,0029401101,1995-04-23,CHI @ MIL,MIL,L,22,11,5,10,0,1,1,3,3,3,6,2,0,0,0,1,,9.2,48.58657243816255,https://www.nba.com/stats/players/boxscores-traditional?Season=1994-95&SeasonType=Regular%20Season&TeamID=1610612741
