season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2022,2021–22,1630172,Patrick Williams,0022101224,2022-04-10,CHI @ MIN,MIN,W,41.11666666666667,35,10,21,3,4,12,14,0,4,4,4,0,1,5,2,-8,22.4,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630245,Ayo Dosunmu,0022101224,2022-04-10,CHI @ MIN,MIN,W,44.733333333333334,26,9,18,3,6,5,7,2,3,5,6,2,0,7,2,10,16.899999999999995,61.66982922201139,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628972,Troy Brown Jr.,0022101224,2022-04-10,CHI @ MIN,MIN,W,39.56666666666667,17,7,13,2,6,1,1,2,9,11,4,2,0,2,1,9,17.200000000000003,63.24404761904761,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627884,Derrick Jones Jr.,0022101224,2022-04-10,CHI @ MIN,MIN,W,28.533333333333335,12,3,5,2,2,4,4,3,1,4,2,2,1,3,4,-2,11.6,88.75739644970415,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628396,Tony Bradley,0022101224,2022-04-10,CHI @ MIN,MIN,W,14.833333333333334,11,5,8,0,0,1,2,6,2,8,1,0,1,3,4,3,8.599999999999998,61.936936936936924,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629750,Javonte Green,0022101224,2022-04-10,CHI @ MIN,MIN,W,39.68333333333333,8,4,8,0,2,0,0,1,6,7,2,2,0,0,3,2,8.7,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202684,Tristan Thompson,0022101224,2022-04-10,CHI @ MIN,MIN,W,15.183333333333334,10,4,6,0,0,2,4,2,3,5,0,0,0,0,2,11,8.1,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630792,Malcolm Hill,0022101224,2022-04-10,CHI @ MIN,MIN,W,12.716666666666667,2,1,2,0,1,0,0,0,3,3,3,1,0,1,2,-9,3.2,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629076,Tyler Cook,0022101224,2022-04-10,CHI @ MIN,MIN,W,3.6333333333333333,3,1,2,0,0,1,1,0,1,1,0,0,0,0,2,4,1.4999999999999998,61.47540983606557,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,203897,Zach LaVine,0022101208,2022-04-08,CHI vs. CHA,CHA,L,30.133333333333333,23,9,15,2,4,3,3,0,4,4,7,0,0,1,2,-19,20.4,70.46568627450979,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629632,Coby White,0022101208,2022-04-08,CHI vs. CHA,CHA,L,36.4,19,6,14,6,9,1,2,0,1,1,4,1,0,2,4,-15,11.700000000000001,63.844086021505376,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630172,Patrick Williams,0022101208,2022-04-08,CHI vs. CHA,CHA,L,26.283333333333335,15,4,7,2,2,5,6,1,3,4,3,0,1,1,0,-15,14.700000000000001,77.80082987551866,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630245,Ayo Dosunmu,0022101208,2022-04-08,CHI vs. CHA,CHA,L,27.933333333333334,16,7,10,1,2,1,2,0,1,1,3,2,0,2,3,4,12.600000000000001,73.52941176470587,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628972,Troy Brown Jr.,0022101208,2022-04-08,CHI vs. CHA,CHA,L,18.95,6,2,5,2,4,0,0,0,5,5,4,3,0,0,0,19,10.6,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,201942,DeMar DeRozan,0022101208,2022-04-08,CHI vs. CHA,CHA,L,30.316666666666666,17,7,13,0,1,3,4,0,1,1,1,0,0,5,2,-31,5.5,57.58807588075881,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202696,Nikola Vučević,0022101208,2022-04-08,CHI vs. CHA,CHA,L,22.083333333333332,6,2,6,0,1,2,2,1,4,5,3,0,0,1,0,-21,5.6000000000000005,43.604651162790695,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202684,Tristan Thompson,0022101208,2022-04-08,CHI vs. CHA,CHA,L,13.916666666666666,7,3,5,0,0,1,1,4,0,4,0,0,0,0,1,-7,7.099999999999999,64.33823529411764,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629750,Javonte Green,0022101208,2022-04-08,CHI vs. CHA,CHA,L,15.083333333333334,4,2,4,0,1,0,0,0,3,3,0,1,0,0,0,8,3.9,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627884,Derrick Jones Jr.,0022101208,2022-04-08,CHI vs. CHA,CHA,L,18.9,4,2,3,0,0,0,0,0,3,3,0,0,0,0,0,-3,3.6,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,201942,DeMar DeRozan,0022101193,2022-04-06,CHI vs. BOS,BOS,L,32.983333333333334,16,6,16,1,1,3,4,0,2,2,5,2,0,2,2,-18,10.099999999999998,45.04504504504504,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202696,Nikola Vučević,0022101193,2022-04-06,CHI vs. BOS,BOS,L,25.366666666666667,13,5,13,1,3,2,2,1,6,7,1,1,0,4,3,-23,4.899999999999999,46.829971181556196,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629750,Javonte Green,0022101193,2022-04-06,CHI vs. BOS,BOS,L,21.135,9,4,6,1,2,0,0,1,5,6,0,1,2,1,1,0,9.600000000000001,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629632,Coby White,0022101193,2022-04-06,CHI vs. BOS,BOS,L,25.963333333333335,10,3,6,2,3,2,2,0,3,3,2,2,0,1,4,-8,8.700000000000001,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202684,Tristan Thompson,0022101193,2022-04-06,CHI vs. BOS,BOS,L,21.2,10,4,5,0,0,2,3,2,4,6,1,0,0,1,2,-1,9.199999999999998,79.11392405063292,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627884,Derrick Jones Jr.,0022101193,2022-04-06,CHI vs. BOS,BOS,L,23.083333333333332,9,3,8,0,4,3,4,1,3,4,1,0,1,1,2,2,5.3999999999999995,46.10655737704918,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,203897,Zach LaVine,0022101193,2022-04-06,CHI vs. BOS,BOS,L,27.183333333333334,7,2,9,0,5,3,3,0,2,2,4,0,1,2,2,-24,2.8000000000000007,33.91472868217054,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630245,Ayo Dosunmu,0022101193,2022-04-06,CHI vs. BOS,BOS,L,22.7,7,3,4,1,1,0,0,0,2,2,3,1,0,2,1,-15,6.6999999999999975,87.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630172,Patrick Williams,0022101193,2022-04-06,CHI vs. BOS,BOS,L,25.81833333333333,5,2,7,0,2,1,3,1,4,5,0,0,0,2,5,-22,-2.0,30.048076923076923,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628972,Troy Brown Jr.,0022101193,2022-04-06,CHI vs. BOS,BOS,L,5.8,3,1,2,1,1,0,0,0,2,2,2,0,0,0,0,-2,4.0,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628396,Tony Bradley,0022101193,2022-04-06,CHI vs. BOS,BOS,L,6.25,5,2,3,0,0,1,2,1,0,1,0,0,0,1,0,-1,3.0,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630792,Malcolm Hill,0022101193,2022-04-06,CHI vs. BOS,BOS,L,2.5166666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-3,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,201942,DeMar DeRozan,0022101183,2022-04-05,CHI vs. MIL,MIL,L,36.583333333333336,40,16,26,0,2,8,8,2,1,3,6,1,0,4,5,-17,29.099999999999994,67.75067750677508,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630172,Patrick Williams,0022101183,2022-04-05,CHI vs. MIL,MIL,L,31.733333333333334,18,7,9,2,4,2,2,4,2,6,0,0,0,1,2,0,16.1,91.09311740890688,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630245,Ayo Dosunmu,0022101183,2022-04-05,CHI vs. MIL,MIL,L,24.216666666666665,9,4,9,0,1,1,1,0,6,6,1,2,0,3,1,-24,5.399999999999999,47.66949152542373,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629632,Coby White,0022101183,2022-04-05,CHI vs. MIL,MIL,L,31.183333333333334,13,5,11,3,7,0,0,0,3,3,1,0,0,2,0,-13,6.9,59.09090909090909,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202696,Nikola Vučević,0022101183,2022-04-05,CHI vs. MIL,MIL,L,26.166666666666668,7,3,19,1,6,0,0,1,5,6,3,1,0,2,4,-17,-3.4,18.421052631578945,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629750,Javonte Green,0022101183,2022-04-05,CHI vs. MIL,MIL,L,22.0,7,2,5,1,2,2,2,1,2,3,1,3,0,0,1,-14,8.899999999999999,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627884,Derrick Jones Jr.,0022101183,2022-04-05,CHI vs. MIL,MIL,L,20.733333333333334,6,2,5,2,5,0,0,1,1,2,2,1,1,1,1,-1,5.999999999999999,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202684,Tristan Thompson,0022101183,2022-04-05,CHI vs. MIL,MIL,L,16.383333333333333,4,2,5,0,0,0,0,3,4,7,0,0,1,0,3,-6,4.1,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627936,Alex Caruso,0022101183,2022-04-05,CHI vs. MIL,MIL,L,22.166666666666668,0,0,6,0,5,0,0,1,2,3,8,0,0,0,4,-16,1.1000000000000005,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628396,Tony Bradley,0022101183,2022-04-05,CHI vs. MIL,MIL,L,3.65,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,3,2.3,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628972,Troy Brown Jr.,0022101183,2022-04-05,CHI vs. MIL,MIL,L,5.183333333333334,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,-2.0999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,203897,Zach LaVine,0022101164,2022-04-02,CHI vs. MIA,MIA,L,34.86666666666667,33,11,21,5,12,6,6,2,3,5,2,1,0,1,3,-6,25.199999999999996,69.79695431472082,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,201942,DeMar DeRozan,0022101164,2022-04-02,CHI vs. MIA,MIA,L,37.68333333333333,26,6,18,1,4,13,13,0,1,1,2,1,0,0,1,-19,18.099999999999998,54.80607082630692,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202696,Nikola Vučević,0022101164,2022-04-02,CHI vs. MIA,MIA,L,31.716666666666665,12,6,11,0,3,0,0,2,8,10,5,0,1,0,1,-4,14.3,54.54545454545454,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630172,Patrick Williams,0022101164,2022-04-02,CHI vs. MIA,MIA,L,29.733333333333334,12,4,6,1,1,3,4,0,6,6,2,1,2,1,2,-12,12.8,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1630245,Ayo Dosunmu,0022101164,2022-04-02,CHI vs. MIA,MIA,L,31.398333333333333,11,5,10,1,4,0,0,0,3,3,4,0,0,0,3,-10,8.5,55.00000000000001,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629750,Javonte Green,0022101164,2022-04-02,CHI vs. MIA,MIA,L,13.15,8,3,6,1,2,1,1,2,1,3,0,0,0,0,3,-5,5.5,62.11180124223602,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627936,Alex Caruso,0022101164,2022-04-02,CHI vs. MIA,MIA,L,21.718333333333334,0,0,2,0,1,0,0,2,1,3,4,1,0,1,2,-9,2.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,202684,Tristan Thompson,0022101164,2022-04-02,CHI vs. MIA,MIA,L,13.083333333333334,2,1,2,0,0,0,2,1,2,3,0,1,1,1,1,-14,1.8000000000000003,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1629632,Coby White,0022101164,2022-04-02,CHI vs. MIA,MIA,L,20.25,2,0,9,0,7,2,2,1,2,3,2,0,0,1,3,-11,-3.8,10.121457489878543,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1627884,Derrick Jones Jr.,0022101164,2022-04-02,CHI vs. MIA,MIA,L,3.2,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3.4000000000000004,104.16666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628396,Tony Bradley,0022101164,2022-04-02,CHI vs. MIA,MIA,L,1.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,1628972,Troy Brown Jr.,0022101164,2022-04-02,CHI vs. MIA,MIA,L,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
2022,2021–22,201942,DeMar DeRozan,0022101149,2022-03-31,CHI vs. LAC,LAC,W,43.403333333333336,50,17,26,2,2,14,15,0,5,5,6,1,0,2,4,19,41.29999999999999,76.68711656441718,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
