game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020701225,2008-04-16,CHI vs. TOR,W,107,10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701207,2008-04-14,CHI @ MIL,W,151,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701200,2008-04-13,CHI vs. ORL,L,84,-20,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701179,2008-04-11,CHI vs. CLE,W,100,5,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701167,2008-04-09,CHI @ ORL,L,83,-32,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701155,2008-04-08,CHI @ MIA,L,88,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701141,2008-04-05,CHI vs. WAS,L,87,-12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701123,2008-04-03,CHI @ CLE,W,101,3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701109,2008-04-01,CHI vs. BOS,L,92,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701086,2008-03-29,CHI vs. MIL,W,114,3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701077,2008-03-28,CHI @ ATL,L,103,-3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701060,2008-03-26,CHI @ PHI,L,99,-22,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701054,2008-03-25,CHI vs. ATL,W,103,9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701035,2008-03-22,CHI vs. IND,L,101,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701016,2008-03-20,CHI vs. SAS,L,80,-22,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020701001,2008-03-18,CHI vs. NJN,W,112,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700995,2008-03-17,CHI @ NOH,L,97,-11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700971,2008-03-14,CHI vs. PHI,L,106,-4,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700949,2008-03-11,CHI vs. UTA,W,108,12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700937,2008-03-09,CHI @ DET,L,109,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700917,2008-03-07,CHI @ BOS,L,93,-23,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700909,2008-03-06,CHI vs. CLE,W,107,11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700893,2008-03-04,CHI vs. MEM,W,112,15,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700875,2008-03-02,CHI @ CLE,L,86,-9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700862,2008-02-29,CHI vs. WAS,L,91,-6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700848,2008-02-27,CHI @ IND,W,113,6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700833,2008-02-25,CHI @ DAL,L,94,-8,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700829,2008-02-24,CHI @ HOU,L,97,-13,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700809,2008-02-22,CHI vs. DEN,W,135,14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700793,2008-02-20,CHI @ NJN,L,102,-8,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700778,2008-02-14,CHI vs. MIA,W,99,7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700763,2008-02-12,CHI vs. NOH,L,86,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700742,2008-02-09,CHI @ UTA,L,87,-10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
0020700725,2008-02-07,CHI @ GSW,W,114,6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741
