season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1996,1995–96,70,Steve Kerr,0029501188,1996-04-21,CHI @ WAS,WAS,W,26,9,3,4,1,1,2,2,0,1,1,1,0,0,1,4,,5.799999999999999,92.21311475409836,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,146,Jud Buechler,0029501188,1996-04-21,CHI @ WAS,WAS,W,30,4,2,7,0,1,0,0,1,4,5,0,1,0,0,2,,2.0,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,389,Toni Kukoc,0029501188,1996-04-21,CHI @ WAS,WAS,W,26,15,7,14,1,4,0,0,3,3,6,2,0,0,2,0,,10.400000000000002,53.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,937,Scottie Pippen,0029501188,1996-04-21,CHI @ WAS,WAS,W,30,20,7,12,1,4,5,6,1,3,4,5,1,1,0,2,,20.0,68.30601092896174,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,23,Dennis Rodman,0029501188,1996-04-21,CHI @ WAS,WAS,W,24,6,2,2,0,0,2,2,1,10,11,1,0,0,1,4,,7.200000000000001,104.16666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,26,Luc Longley,0029501188,1996-04-21,CHI @ WAS,WAS,W,19,10,4,8,0,0,2,2,1,3,4,1,0,2,1,3,,7.5,56.3063063063063,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,893,Michael Jordan,0029501188,1996-04-21,CHI @ WAS,WAS,W,24,26,11,22,1,3,3,3,1,3,4,4,4,0,1,0,,22.4,55.74614065180102,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,54,Dickey Simpkins,0029501188,1996-04-21,CHI @ WAS,WAS,W,8,1,0,2,0,0,1,4,0,2,2,0,0,0,0,2,,-1.8,13.297872340425531,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,927,John Salley,0029501188,1996-04-21,CHI @ WAS,WAS,W,4,0,0,0,0,0,0,0,2,1,3,1,0,1,1,1,,1.6999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
1996,1995–96,229,James Edwards,0029501188,1996-04-21,CHI @ WAS,WAS,W,15,4,2,5,0,0,0,0,1,2,3,1,0,0,0,1,,2.9,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1995-96&SeasonType=Regular%20Season&TeamID=1610612741
