season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
1989,1988–89,78110,Brad Sellers,0028801020,1989-04-23,CHI vs. CLE,CLE,L,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,,-2.0999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,893,Michael Jordan,0028801020,1989-04-23,CHI vs. CLE,CLE,L,35,25,9,19,0,2,7,8,3,2,5,3,1,0,3,3,,16.500000000000004,55.50621669626998,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,78417,Sam Vincent,0028801020,1989-04-23,CHI vs. CLE,CLE,L,17,10,4,6,0,0,2,2,1,1,2,3,2,0,5,3,,6.300000000000001,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,77820,John Paxson,0028801020,1989-04-23,CHI vs. CLE,CLE,L,31,12,6,13,0,3,0,0,0,2,2,6,1,1,1,3,,9.599999999999998,46.15384615384615,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,76453,Dave Corzine,0028801020,1989-04-23,CHI vs. CLE,CLE,L,22,6,3,6,0,0,0,0,0,4,4,2,1,1,0,1,,6.900000000000001,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,917,Jack Haley,0028801020,1989-04-23,CHI vs. CLE,CLE,L,14,6,2,3,0,0,2,2,2,1,3,1,2,0,3,5,,4.099999999999998,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,76362,Bill Cartwright,0028801020,1989-04-23,CHI vs. CLE,CLE,L,26,3,1,3,0,0,1,2,2,8,10,1,0,1,3,2,,2.3000000000000007,38.659793814432994,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,76518,Charlie Davis,0028801020,1989-04-23,CHI vs. CLE,CLE,L,30,8,3,7,0,0,2,2,3,4,7,4,1,0,1,3,,9.2,50.76142131979695,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,937,Scottie Pippen,0028801020,1989-04-23,CHI vs. CLE,CLE,L,24,5,2,11,0,1,1,2,1,3,4,1,0,0,4,2,,-4.8,21.04377104377104,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,270,Horace Grant,0028801020,1989-04-23,CHI vs. CLE,CLE,L,34,9,4,10,0,0,1,2,3,5,8,2,3,0,1,1,,9.799999999999999,41.36029411764706,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,937,Scottie Pippen,0028801004,1989-04-21,CHI vs. WAS,WAS,W,32,19,8,10,1,1,2,4,1,5,6,0,0,0,1,2,,14.799999999999997,80.78231292517007,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,76362,Bill Cartwright,0028801004,1989-04-21,CHI vs. WAS,WAS,W,26,11,4,12,0,0,3,6,3,7,10,3,0,0,1,3,,7.100000000000001,37.56830601092896,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,77820,John Paxson,0028801004,1989-04-21,CHI vs. WAS,WAS,W,32,10,5,9,0,1,0,0,0,1,1,8,1,1,0,2,,12.499999999999998,55.55555555555556,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
1989,1988–89,893,Michael Jordan,0028801004,1989-04-21,CHI vs. WAS,WAS,W,42,34,13,31,0,0,8,11,6,8,14,11,2,1,1,1,,31.900000000000006,47.43303571428571,https://www.nba.com/stats/players/boxscores-traditional?Season=1988-89&SeasonType=Regular%20Season&TeamID=1610612741
