game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0028700940,1988-04-24,CHI vs. BOS,W,115,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700928,1988-04-22,CHI vs. CLE,L,103,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700919,1988-04-21,CHI @ BOS,L,119,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700910,1988-04-19,CHI @ NYK,W,121,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700900,1988-04-17,CHI vs. MIL,W,105,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700882,1988-04-15,CHI @ NJN,W,100,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700879,1988-04-14,CHI @ IND,W,116,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700844,1988-04-08,CHI vs. NYK,W,131,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700834,1988-04-06,CHI @ MIL,W,119,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700821,1988-04-05,CHI vs. WAS,L,94,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700815,1988-04-03,CHI @ DET,W,112,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700803,1988-04-01,CHI @ POR,W,116,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700793,1988-03-30,CHI @ LAC,W,111,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700785,1988-03-29,CHI @ SEA,L,103,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700775,1988-03-26,CHI vs. IND,W,109,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700762,1988-03-25,CHI @ CLE,W,111,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700752,1988-03-23,CHI @ PHL,W,118,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700736,1988-03-20,CHI @ BOS,L,107,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700723,1988-03-18,CHI vs. BOS,W,113,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700712,1988-03-16,CHI @ WAS,L,103,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700705,1988-03-15,CHI vs. CLE,W,108,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700690,1988-03-12,CHI vs. SAN,W,112,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700677,1988-03-10,CHI vs. LAL,W,128,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
0028700662,1988-03-07,CHI @ NYK,L,98,,1988,https://www.nba.com/stats/teams/boxscores?Season=1987-88&SeasonType=Regular%20Season&TeamID=1610612741
