season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2019,2018–19,1627215,Walt Lemon Jr.,0021801224,2019-04-10,CHI @ PHI,PHI,L,28.283333333333335,20,9,19,2,2,0,0,2,4,6,4,0,0,2,2,-7,12.900000000000002,52.63157894736842,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627853,Ryan Arcidiacono,0021801224,2019-04-10,CHI @ PHI,PHI,L,29.816666666666666,14,5,9,1,2,3,3,2,4,6,6,1,0,1,1,-17,16.1,67.82945736434108,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627782,Wayne Selden,0021801224,2019-04-10,CHI @ PHI,PHI,L,27.641666666666666,12,5,10,2,5,0,0,1,7,8,2,0,0,2,1,-18,8.8,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627789,Timothe Luwawu-Cabarrot,0021801224,2019-04-10,CHI @ PHI,PHI,L,29.575,14,5,13,1,4,3,4,0,4,4,2,0,0,0,3,-25,7.8999999999999995,47.425474254742554,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1629102,Brandon Sampson,0021801224,2019-04-10,CHI @ PHI,PHI,L,23.083333333333332,12,5,8,2,4,0,0,0,1,1,1,1,1,1,3,16,8.899999999999999,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627885,Shaquille Harrison,0021801224,2019-04-10,CHI @ PHI,PHI,L,20.0,11,4,10,1,3,2,2,0,3,3,0,0,2,0,0,-35,7.9,50.55147058823529,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,201577,Robin Lopez,0021801224,2019-04-10,CHI @ PHI,PHI,L,25.933333333333334,12,6,13,0,2,0,0,2,2,4,1,0,0,0,0,-31,8.0,46.15384615384615,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1628469,Antonio Blakeney,0021801224,2019-04-10,CHI @ PHI,PHI,L,14.383333333333333,7,3,6,0,1,1,2,0,1,1,3,1,0,0,1,12,6.6,50.872093023255815,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1626245,Cristiano Felicio,0021801224,2019-04-10,CHI @ PHI,PHI,L,22.066666666666666,2,1,3,0,0,0,1,2,4,6,1,1,0,0,2,15,3.4000000000000004,29.069767441860467,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1628959,Rawle Alkins,0021801224,2019-04-10,CHI @ PHI,PHI,L,19.216666666666665,5,2,4,0,1,1,3,0,0,0,1,0,0,1,0,10,1.9000000000000004,46.99248120300752,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627885,Shaquille Harrison,0021801213,2019-04-09,CHI vs. NYK,NYK,L,27.711666666666666,13,6,12,0,1,1,2,0,7,7,3,1,2,1,1,-19,11.8,50.46583850931676,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,1627853,Ryan Arcidiacono,0021801213,2019-04-09,CHI vs. NYK,NYK,L,32.41,14,3,9,1,4,7,8,0,6,6,3,2,0,1,3,-9,12.199999999999996,55.91054313099042,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
2019,2018–19,203960,JaKarr Sampson,0021801213,2019-04-09,CHI vs. NYK,NYK,L,32.95,11,4,16,1,5,2,4,1,7,8,1,1,0,1,1,7,3.7,30.968468468468462,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741
