game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0021501222,2016-04-13,CHI vs. PHI,W,115,10,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501208,2016-04-11,CHI @ NOP,W,121,5,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501191,2016-04-09,CHI vs. CLE,W,105,3,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501174,2016-04-07,CHI @ MIA,L,98,-8,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501158,2016-04-05,CHI @ MEM,L,92,-16,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501150,2016-04-03,CHI @ MIL,W,102,4,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501139,2016-04-02,CHI vs. DET,L,90,-4,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501124,2016-03-31,CHI @ HOU,W,103,3,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501107,2016-03-29,CHI @ IND,W,98,2,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501099,2016-03-28,CHI vs. ATL,L,100,-2,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501083,2016-03-26,CHI @ ORL,L,89,-22,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501070,2016-03-24,CHI @ NYK,L,94,-12,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501060,2016-03-23,CHI vs. NYK,L,107,-8,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501049,2016-03-21,CHI vs. SAC,W,109,7,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501034,2016-03-19,CHI vs. UTA,W,92,7,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
0021501016,2016-03-17,CHI vs. BKN,W,118,16,2016,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741
