game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020801218,2009-04-15,CHI vs. TOR,L,98,-11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801204,2009-04-13,CHI @ DET,W,91,3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801192,2009-04-11,CHI vs. CHA,W,113,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801173,2009-04-09,CHI vs. PHI,W,113,14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801158,2009-04-07,CHI vs. NYK,W,110,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801136,2009-04-04,CHI vs. NJN,W,103,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801106,2009-03-31,CHI @ IND,L,105,-2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801094,2009-03-29,CHI @ TOR,L,129,-5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801083,2009-03-28,CHI vs. IND,W,112,6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801071,2009-03-26,CHI vs. MIA,W,106,19,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801055,2009-03-24,CHI vs. DET,W,99,8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801049,2009-03-23,CHI @ WAS,W,101,2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801038,2009-03-21,CHI vs. LAL,L,109,-8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801016,2009-03-18,CHI @ OKC,W,103,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020801003,2009-03-17,CHI vs. BOS,W,127,6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800981,2009-03-14,CHI vs. NOH,W,97,18,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800969,2009-03-13,CHI @ PHI,L,101,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800956,2009-03-11,CHI @ ORL,L,79,-28,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800945,2009-03-09,CHI @ MIA,L,127,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800922,2009-03-06,CHI vs. MIL,W,117,15,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800910,2009-03-04,CHI vs. GSW,W,110,22,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800897,2009-03-03,CHI @ CHA,L,80,-16,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800879,2009-02-28,CHI vs. HOU,W,105,3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800865,2009-02-27,CHI @ WAS,L,90,-23,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800852,2009-02-25,CHI @ NJN,L,99,-12,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800845,2009-02-24,CHI vs. ORL,W,120,18,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800827,2009-02-22,CHI @ IND,L,91,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800816,2009-02-20,CHI vs. DEN,W,116,17,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800801,2009-02-18,CHI @ MIL,W,113,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800785,2009-02-12,CHI vs. MIA,L,93,-2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800769,2009-02-10,CHI vs. DET,W,107,5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800747,2009-02-07,CHI @ DAL,L,114,-1,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800727,2009-02-04,CHI @ NOH,W,107,14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800718,2009-02-03,CHI @ HOU,L,100,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800700,2009-01-31,CHI @ PHX,W,122,11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800691,2009-01-30,CHI @ SAC,W,109,21,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800678,2009-01-28,CHI @ LAC,W,95,20,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800652,2009-01-25,CHI @ MIN,L,108,-1,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800636,2009-01-23,CHI vs. TOR,L,94,-20,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800613,2009-01-20,CHI vs. ATL,L,102,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800601,2009-01-19,CHI @ NYK,L,98,-4,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800594,2009-01-17,CHI vs. SAS,L,87,-5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800578,2009-01-15,CHI vs. CLE,W,102,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800568,2009-01-14,CHI @ TOR,W,102,4,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800557,2009-01-12,CHI vs. POR,L,95,-14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800542,2009-01-10,CHI vs. OKC,L,98,-11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800534,2009-01-09,CHI vs. WAS,W,98,12,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800511,2009-01-06,CHI vs. SAC,W,99,5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800492,2009-01-03,CHI vs. MIN,L,92,-10,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800476,2009-01-02,CHI @ CLE,L,92,-25,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800467,2008-12-31,CHI vs. ORL,L,94,-19,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800452,2008-12-29,CHI @ NJN,W,100,13,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800436,2008-12-27,CHI @ ATL,L,117,-12,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800426,2008-12-26,CHI @ MIA,L,77,-13,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800415,2008-12-23,CHI @ DET,L,98,-6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800395,2008-12-20,CHI vs. UTA,W,106,8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800380,2008-12-19,CHI @ BOS,L,108,-18,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800373,2008-12-17,CHI vs. LAC,W,115,6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800360,2008-12-16,CHI @ CHA,L,101,-9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800340,2008-12-13,CHI vs. NJN,W,113,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800331,2008-12-12,CHI @ MEM,L,96,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800308,2008-12-09,CHI vs. NYK,W,105,5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800292,2008-12-06,CHI vs. WAS,W,117,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800270,2008-12-03,CHI @ MIL,L,90,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800258,2008-12-02,CHI vs. PHI,L,95,-8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800248,2008-11-30,CHI @ PHI,W,103,11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800218,2008-11-26,CHI @ SAS,L,88,-10,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800202,2008-11-24,CHI @ UTA,W,101,1,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800196,2008-11-23,CHI @ DEN,L,101,-13,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800182,2008-11-21,CHI @ GSW,W,115,5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800168,2008-11-19,CHI @ POR,L,74,-42,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800158,2008-11-18,CHI @ LAL,L,109,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800137,2008-11-15,CHI vs. IND,W,104,13,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800118,2008-11-13,CHI vs. DAL,W,98,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800101,2008-11-11,CHI vs. ATL,L,108,-5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800082,2008-11-08,CHI vs. CLE,L,97,-9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800073,2008-11-07,CHI vs. PHX,W,100,17,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800055,2008-11-05,CHI @ CLE,L,93,-14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800043,2008-11-03,CHI @ ORL,L,93,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800034,2008-11-01,CHI vs. MEM,W,96,10,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800022,2008-10-31,CHI @ BOS,L,80,-16,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
0020800002,2008-10-28,CHI vs. MIL,W,108,13,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741
