season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url
2002,2001–02,147,Jalen Rose,0020101177,2002-04-17,CHI @ CHH,CHH,L,39.333333333333336,27,9,18,3,4,6,7,0,3,3,3,0,1,7,4,-3,12.7,64.04174573055029,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2033,Marcus Fizer,0020101177,2002-04-17,CHI @ CHH,CHH,L,24.29,15,6,13,0,0,3,4,4,3,7,2,2,0,2,2,1,12.2,50.81300813008131,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2199,Tyson Chandler,0020101177,2002-04-17,CHI @ CHH,CHH,L,23.27,13,5,8,0,0,3,5,2,7,9,0,0,1,2,3,-7,9.599999999999998,63.72549019607844,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2239,Trenton Hassell,0020101177,2002-04-17,CHI @ CHH,CHH,L,36.28333333333333,15,6,11,2,5,1,2,1,2,3,4,0,0,1,4,-8,10.799999999999999,63.13131313131313,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2201,Eddy Curry,0020101177,2002-04-17,CHI @ CHH,CHH,L,29.503333333333334,11,4,9,0,0,3,5,2,6,8,1,0,1,1,3,-1,7.899999999999999,49.10714285714286,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,696,Travis Best,0020101177,2002-04-17,CHI @ CHH,CHH,L,25.7,10,4,6,0,0,2,2,0,0,0,9,1,0,2,2,-4,11.899999999999999,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2053,Dalibor Bagaric,0020101177,2002-04-17,CHI @ CHH,CHH,L,17.716666666666665,7,3,3,0,0,1,2,2,1,3,0,1,2,1,5,-3,6.799999999999999,90.20618556701031,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,697,Fred Hoiberg,0020101177,2002-04-17,CHI @ CHH,CHH,L,15.013333333333334,6,3,3,0,0,0,0,1,3,4,1,0,0,0,3,-5,6.200000000000001,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2037,Jamal Crawford,0020101177,2002-04-17,CHI @ CHH,CHH,L,22.3,2,1,4,0,1,0,0,0,0,0,2,2,0,5,1,-2,-2.4,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2369,Norman Richardson,0020101177,2002-04-17,CHI @ CHH,CHH,L,6.15,0,0,1,0,1,0,2,1,0,1,0,0,0,1,0,2,-1.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2062,A.J. Guyton,0020101177,2002-04-17,CHI @ CHH,CHH,L,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,147,Jalen Rose,0020101162,2002-04-15,CHI @ PHI,PHI,W,32.1,32,12,19,0,1,8,10,1,1,2,2,1,1,3,4,7,22.199999999999996,68.37606837606837,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2037,Jamal Crawford,0020101162,2002-04-15,CHI @ PHI,PHI,W,27.745,14,5,9,2,5,2,2,1,3,4,2,2,0,2,2,-2,11.899999999999999,70.85020242914979,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,697,Fred Hoiberg,0020101162,2002-04-15,CHI @ PHI,PHI,W,27.74,6,1,2,1,1,3,4,1,5,6,4,1,0,2,0,7,8.6,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2199,Tyson Chandler,0020101162,2002-04-15,CHI @ PHI,PHI,W,29.416666666666668,8,2,3,0,0,4,8,2,5,7,2,0,1,4,3,4,4.900000000000002,61.34969325153374,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2201,Eddy Curry,0020101162,2002-04-15,CHI @ PHI,PHI,W,28.64,12,2,3,0,0,8,8,2,2,4,2,0,0,3,4,10,9.500000000000002,92.02453987730061,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2033,Marcus Fizer,0020101162,2002-04-15,CHI @ PHI,PHI,W,23.933333333333334,8,4,10,0,0,0,0,1,5,6,1,0,1,1,1,-3,4.8,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2239,Trenton Hassell,0020101162,2002-04-15,CHI @ PHI,PHI,W,27.855,4,1,5,0,0,2,2,0,2,2,6,1,0,2,1,-4,4.299999999999999,34.01360544217687,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2053,Dalibor Bagaric,0020101162,2002-04-15,CHI @ PHI,PHI,W,13.781666666666666,5,2,3,0,0,1,2,1,3,4,0,0,1,4,2,-9,0.8000000000000007,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,696,Travis Best,0020101162,2002-04-15,CHI @ PHI,PHI,W,20.255,6,2,5,0,0,2,2,0,2,2,1,0,0,1,6,4,1.1999999999999993,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2369,Norman Richardson,0020101162,2002-04-15,CHI @ PHI,PHI,W,8.533333333333333,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,-4,2.0,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,147,Jalen Rose,0020101150,2002-04-13,CHI vs. DET,DET,L,42.63333333333333,26,11,21,0,3,4,6,0,3,3,6,0,1,3,4,-18,16.099999999999998,54.99153976311336,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2201,Eddy Curry,0020101150,2002-04-13,CHI vs. DET,DET,L,34.29833333333333,19,8,10,0,0,3,4,3,6,9,1,0,2,3,4,-3,16.199999999999996,80.78231292517007,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2037,Jamal Crawford,0020101150,2002-04-13,CHI vs. DET,DET,L,24.183333333333334,14,5,8,3,4,1,2,0,1,1,3,1,1,2,1,-6,11.7,78.82882882882882,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2239,Trenton Hassell,0020101150,2002-04-13,CHI vs. DET,DET,L,29.733333333333334,10,2,7,0,2,6,6,0,4,4,5,2,0,1,4,-19,10.000000000000002,51.86721991701244,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,696,Travis Best,0020101150,2002-04-13,CHI vs. DET,DET,L,21.0,15,6,11,0,0,3,3,0,1,1,5,1,0,1,1,-16,13.1,60.87662337662337,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2033,Marcus Fizer,0020101150,2002-04-13,CHI vs. DET,DET,L,24.283333333333335,14,6,8,0,0,2,2,1,2,3,0,0,0,1,3,-12,9.899999999999999,78.82882882882882,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2199,Tyson Chandler,0020101150,2002-04-13,CHI vs. DET,DET,L,23.716666666666665,2,1,4,0,0,0,0,2,4,6,1,0,1,1,4,-6,1.0000000000000004,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2053,Dalibor Bagaric,0020101150,2002-04-13,CHI vs. DET,DET,L,16.166666666666668,0,0,2,0,0,0,0,1,6,7,1,0,1,2,3,-11,-0.7000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,697,Fred Hoiberg,0020101150,2002-04-13,CHI vs. DET,DET,L,15.801666666666666,2,1,3,0,0,0,0,0,2,2,2,0,0,0,0,-3,2.3000000000000003,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2369,Norman Richardson,0020101150,2002-04-13,CHI vs. DET,DET,L,5.366666666666666,4,0,2,0,1,4,4,0,2,2,0,0,0,2,0,0,1.2000000000000002,53.191489361702125,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2062,A.J. Guyton,0020101150,2002-04-13,CHI vs. DET,DET,L,2.816666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,-1.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2199,Tyson Chandler,0020101131,2002-04-11,CHI @ NYK,NYK,W,48.06666666666667,16,6,13,0,0,4,7,4,11,15,6,1,3,1,3,9,19.3,49.75124378109454,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,147,Jalen Rose,0020101131,2002-04-11,CHI @ NYK,NYK,W,46.666666666666664,14,6,20,2,6,0,0,0,3,3,6,3,1,6,4,-3,3.599999999999998,35.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2239,Trenton Hassell,0020101131,2002-04-11,CHI @ NYK,NYK,W,38.333333333333336,11,5,9,1,4,0,0,1,8,9,3,1,1,1,3,-1,11.399999999999999,61.111111111111114,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2053,Dalibor Bagaric,0020101131,2002-04-11,CHI @ NYK,NYK,W,24.55,16,5,8,0,0,6,7,4,2,6,1,0,2,1,2,-3,15.7,72.20216606498195,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2201,Eddy Curry,0020101131,2002-04-11,CHI @ NYK,NYK,W,18.261666666666667,13,4,6,0,0,5,6,1,3,4,0,1,1,1,5,3,10.299999999999999,75.23148148148148,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2037,Jamal Crawford,0020101131,2002-04-11,CHI @ NYK,NYK,W,30.845,14,6,13,2,3,0,0,1,1,2,3,0,0,1,0,5,9.399999999999999,53.84615384615385,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,696,Travis Best,0020101131,2002-04-11,CHI @ NYK,NYK,W,22.155,6,3,8,0,1,0,0,0,2,2,6,2,0,2,0,-2,6.4,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2369,Norman Richardson,0020101131,2002-04-11,CHI @ NYK,NYK,W,14.666666666666666,10,4,8,2,3,0,1,1,2,3,1,0,0,0,1,4,7.199999999999999,59.241706161137444,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,697,Fred Hoiberg,0020101131,2002-04-11,CHI @ NYK,NYK,W,21.455,4,1,2,0,0,2,2,1,1,2,1,2,0,1,0,3,5.7,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
2002,2001–02,2199,Tyson Chandler,0020101127,2002-04-10,CHI @ DET,DET,W,39.53333333333333,21,6,13,0,0,9,10,3,9,12,1,0,3,1,3,0,19.3,60.344827586206904,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741
