game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0020501225,2006-04-19,CHI vs. TOR,W,127,21,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501204,2006-04-17,CHI @ ORL,W,116,4,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501194,2006-04-16,CHI @ MIA,W,117,24,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501184,2006-04-14,CHI vs. WAS,W,103,2,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501162,2006-04-12,CHI @ ATL,W,96,6,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501158,2006-04-11,CHI vs. NJN,W,104,3,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501135,2006-04-08,CHI vs. PHI,L,75,-14,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501109,2006-04-05,CHI @ PHI,W,99,7,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501103,2006-04-04,CHI vs. IND,W,102,6,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501080,2006-04-01,CHI vs. BOS,W,100,6,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501071,2006-03-31,CHI @ CHA,W,113,6,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501051,2006-03-28,CHI vs. ORL,L,93,-4,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501031,2006-03-26,CHI @ BOS,W,101,4,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501023,2006-03-24,CHI vs. NOK,W,96,14,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020501005,2006-03-22,CHI @ IND,L,85,-10,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500980,2006-03-19,CHI @ WAS,L,104,-9,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500974,2006-03-18,CHI vs. MIA,L,84,-1,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500956,2006-03-15,CHI @ MIL,L,88,-16,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500945,2006-03-14,CHI vs. POR,W,95,29,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500920,2006-03-11,CHI @ ATL,W,95,5,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500915,2006-03-10,CHI vs. LAC,L,96,-11,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500901,2006-03-08,CHI @ DET,L,101,-5,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500894,2006-03-07,CHI vs. NJN,W,95,8,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500879,2006-03-05,CHI @ CLE,L,72,-19,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500860,2006-03-03,CHI @ NYK,W,108,7,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500855,2006-03-02,CHI vs. CLE,L,91,-1,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
0020500839,2006-02-28,CHI vs. MIN,W,111,11,2006,https://www.nba.com/stats/teams/boxscores?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741
