game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
0021201222,2013-04-17,CHI vs. WAS,W,95,3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201203,2013-04-15,CHI @ ORL,W,102,18,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201194,2013-04-14,CHI @ MIA,L,93,-12,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201176,2013-04-12,CHI @ TOR,L,88,-9,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201174,2013-04-11,CHI vs. NYK,W,118,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201158,2013-04-09,CHI vs. TOR,L,98,-3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201150,2013-04-07,CHI @ DET,L,85,-14,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201131,2013-04-05,CHI vs. ORL,W,87,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201123,2013-04-04,CHI @ BKN,W,92,2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201108,2013-04-02,CHI @ WAS,L,86,-4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201097,2013-03-31,CHI vs. DET,W,95,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
0021201085,2013-03-30,CHI @ DAL,L,98,-2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741
