loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
154,219,True,3PT,Above the Break 3,26,0021700632,20180113,Right Side Center(RC)
49,138,True,2PT,In The Paint (Non-RA),14,0021700632,20180113,Center(C)
-13,11,False,2PT,Restricted Area,1,0021700632,20180113,Center(C)
133,224,False,3PT,Above the Break 3,26,0021700632,20180113,Right Side Center(RC)
16,29,True,2PT,Restricted Area,3,0021700632,20180113,Center(C)
-55,249,True,3PT,Above the Break 3,25,0021700632,20180113,Center(C)
32,2,False,2PT,Restricted Area,3,0021700632,20180113,Center(C)
145,160,False,2PT,Mid-Range,21,0021700632,20180113,Right Side Center(RC)
90,237,True,3PT,Above the Break 3,25,0021700632,20180113,Right Side Center(RC)
18,-1,True,2PT,Restricted Area,1,0021700644,20180115,Center(C)
-80,229,True,3PT,Above the Break 3,24,0021700644,20180115,Left Side Center(LC)
-128,163,False,2PT,Mid-Range,20,0021700644,20180115,Left Side Center(LC)
24,10,True,2PT,Restricted Area,2,0021700644,20180115,Center(C)
-29,3,False,2PT,Restricted Area,2,0021700644,20180115,Center(C)
155,80,True,2PT,Mid-Range,17,0021700644,20180115,Right Side(R)
110,221,False,3PT,Above the Break 3,24,0021700644,20180115,Right Side Center(RC)
110,224,True,3PT,Above the Break 3,24,0021700644,20180115,Right Side Center(RC)
11,83,False,2PT,In The Paint (Non-RA),8,0021700644,20180115,Center(C)
79,92,True,2PT,In The Paint (Non-RA),12,0021700644,20180115,Right Side(R)
-12,1,True,2PT,Restricted Area,1,0021700644,20180115,Center(C)
93,230,False,3PT,Above the Break 3,24,0021700644,20180115,Right Side Center(RC)
18,243,False,3PT,Above the Break 3,24,0021700657,20180117,Center(C)
35,11,False,2PT,Restricted Area,3,0021700657,20180117,Center(C)
125,218,False,3PT,Above the Break 3,25,0021700657,20180117,Right Side Center(RC)
-89,6,False,2PT,Mid-Range,8,0021700657,20180117,Left Side(L)
-38,27,True,2PT,In The Paint (Non-RA),4,0021700657,20180117,Center(C)
114,167,False,2PT,Mid-Range,20,0021700657,20180117,Right Side Center(RC)
3,-1,True,2PT,Restricted Area,0,0021700657,20180117,Center(C)
213,147,False,3PT,Above the Break 3,25,0021700657,20180117,Right Side Center(RC)
19,15,False,2PT,Restricted Area,2,0021700657,20180117,Center(C)
-20,5,False,2PT,Restricted Area,2,0021700657,20180117,Center(C)
-132,225,False,3PT,Above the Break 3,26,0021700657,20180117,Left Side Center(LC)
234,0,False,3PT,Right Corner 3,23,0021700657,20180117,Right Side(R)
-141,160,False,2PT,Mid-Range,21,0021700675,20180120,Left Side Center(LC)
-229,23,False,3PT,Left Corner 3,23,0021700675,20180120,Left Side(L)
100,236,False,3PT,Above the Break 3,25,0021700675,20180120,Right Side Center(RC)
6,16,False,2PT,Restricted Area,1,0021700675,20180120,Center(C)
22,251,True,3PT,Above the Break 3,25,0021700675,20180120,Center(C)
-62,194,True,2PT,Mid-Range,20,0021700675,20180120,Center(C)
18,25,False,2PT,Restricted Area,3,0021700675,20180120,Center(C)
22,272,False,3PT,Above the Break 3,27,0021700675,20180120,Center(C)
17,30,False,2PT,Restricted Area,3,0021700675,20180120,Center(C)
145,137,False,2PT,Mid-Range,19,0021700692,20180122,Right Side Center(RC)
2,3,True,2PT,Restricted Area,0,0021700692,20180122,Center(C)
-95,232,False,3PT,Above the Break 3,25,0021700692,20180122,Left Side Center(LC)
0,6,True,2PT,Restricted Area,0,0021700692,20180122,Center(C)
14,268,False,3PT,Above the Break 3,26,0021700692,20180122,Center(C)
