season,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT
2022-23,203897,Zach LaVine,CHI,77,2767.95,1913,673,1388,0.485
