loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
-172,186,True,3PT,Above the Break 3,25,0022300004,20231103,Left Side Center(LC)
196,163,False,3PT,Above the Break 3,25,0022300004,20231103,Right Side Center(RC)
2,-5,True,2PT,Restricted Area,0,0022300004,20231103,Center(C)
-124,236,False,3PT,Above the Break 3,26,0022300004,20231103,Left Side Center(LC)
4,6,True,2PT,Restricted Area,0,0022300004,20231103,Center(C)
-6,8,False,2PT,Restricted Area,1,0022300004,20231103,Center(C)
146,86,True,2PT,Mid-Range,16,0022300004,20231103,Right Side(R)
5,107,True,2PT,In The Paint (Non-RA),10,0022300004,20231103,Center(C)
-121,262,False,3PT,Above the Break 3,28,0022300004,20231103,Left Side Center(LC)
-225,16,False,3PT,Left Corner 3,22,0022300004,20231103,Left Side(L)
-5,3,True,2PT,Restricted Area,0,0022300004,20231103,Center(C)
58,226,False,2PT,Mid-Range,23,0022300004,20231103,Center(C)
233,64,False,3PT,Right Corner 3,24,0022300004,20231103,Right Side(R)
-18,-2,True,2PT,Restricted Area,1,0022300004,20231103,Center(C)
7,4,True,2PT,Restricted Area,0,0022300004,20231103,Center(C)
-83,167,True,2PT,Mid-Range,18,0022300004,20231103,Left Side Center(LC)
-135,110,False,2PT,Mid-Range,17,0022300004,20231103,Left Side Center(LC)
39,31,True,2PT,In The Paint (Non-RA),4,0022300004,20231103,Center(C)
-120,10,False,2PT,Mid-Range,12,0022300004,20231103,Left Side(L)
-70,6,False,2PT,In The Paint (Non-RA),7,0022300004,20231103,Center(C)
94,198,False,2PT,Mid-Range,21,0022300004,20231103,Right Side Center(RC)
124,211,False,3PT,Above the Break 3,24,0022300033,20231117,Right Side Center(RC)
-1,5,True,2PT,Restricted Area,0,0022300033,20231117,Center(C)
120,220,True,3PT,Above the Break 3,25,0022300033,20231117,Right Side Center(RC)
219,146,False,3PT,Above the Break 3,26,0022300033,20231117,Right Side Center(RC)
-9,5,True,2PT,Restricted Area,1,0022300033,20231117,Center(C)
21,27,False,2PT,Restricted Area,3,0022300033,20231117,Center(C)
9,13,True,2PT,Restricted Area,1,0022300033,20231117,Center(C)
228,-9,False,3PT,Right Corner 3,22,0022300033,20231117,Right Side(R)
7,5,True,2PT,Restricted Area,0,0022300033,20231117,Center(C)
-5,162,True,2PT,Mid-Range,16,0022300033,20231117,Center(C)
-32,279,True,3PT,Above the Break 3,28,0022300033,20231117,Center(C)
-184,175,False,3PT,Above the Break 3,25,0022300033,20231117,Left Side Center(LC)
-2,2,True,2PT,Restricted Area,0,0022300033,20231117,Center(C)
-130,239,True,3PT,Above the Break 3,27,0022300033,20231117,Left Side Center(LC)
-129,238,True,3PT,Above the Break 3,27,0022300033,20231117,Left Side Center(LC)
-130,112,True,2PT,Mid-Range,17,0022300033,20231117,Left Side Center(LC)
-6,102,True,2PT,In The Paint (Non-RA),10,0022300033,20231117,Center(C)
-145,232,False,3PT,Above the Break 3,27,0022300033,20231117,Left Side Center(LC)
162,197,False,3PT,Above the Break 3,25,0022300033,20231117,Right Side Center(RC)
60,249,False,3PT,Above the Break 3,25,0022300033,20231117,Center(C)
61,249,False,3PT,Above the Break 3,25,0022300046,20231124,Center(C)
-33,26,False,2PT,In The Paint (Non-RA),4,0022300046,20231124,Center(C)
-170,151,True,2PT,Mid-Range,22,0022300046,20231124,Left Side Center(LC)
1,7,True,2PT,Restricted Area,0,0022300046,20231124,Center(C)
44,46,True,2PT,In The Paint (Non-RA),6,0022300046,20231124,Center(C)
-148,228,False,3PT,Above the Break 3,27,0022300046,20231124,Left Side Center(LC)
-1,15,True,2PT,Restricted Area,1,0022300046,20231124,Center(C)
-27,280,True,3PT,Above the Break 3,28,0022300046,20231124,Center(C)
89,185,True,2PT,Mid-Range,20,0022300046,20231124,Right Side Center(RC)
47,269,True,3PT,Above the Break 3,27,0022300046,20231124,Center(C)
121,139,True,2PT,Mid-Range,18,0022300046,20231124,Right Side Center(RC)
-192,165,False,3PT,Above the Break 3,25,0022300046,20231124,Left Side Center(LC)
-59,79,True,2PT,In The Paint (Non-RA),9,0022300046,20231124,Left Side(L)
39,15,True,2PT,In The Paint (Non-RA),4,0022300046,20231124,Center(C)
-40,92,True,2PT,In The Paint (Non-RA),10,0022300046,20231124,Center(C)
69,248,False,3PT,Above the Break 3,25,0022300046,20231124,Center(C)
-168,195,True,3PT,Above the Break 3,25,0022300046,20231124,Left Side Center(LC)
29,27,False,2PT,Restricted Area,3,0022300046,20231124,Center(C)
173,13,True,2PT,Mid-Range,17,0022300046,20231124,Right Side(R)
-89,251,True,3PT,Above the Break 3,26,0022300046,20231124,Left Side Center(LC)
124,159,False,2PT,Mid-Range,20,0022300046,20231124,Right Side Center(RC)
-21,4,True,2PT,Restricted Area,2,0022300046,20231124,Center(C)
-1,0,True,2PT,Restricted Area,0,0022300046,20231124,Center(C)
120,235,False,3PT,Above the Break 3,26,0022300053,20231128,Right Side Center(RC)
27,12,False,2PT,Restricted Area,2,0022300053,20231128,Center(C)
-158,164,False,2PT,Mid-Range,22,0022300053,20231128,Left Side Center(LC)
82,162,False,2PT,Mid-Range,18,0022300053,20231128,Right Side Center(RC)
25,17,False,2PT,Restricted Area,3,0022300053,20231128,Center(C)
-6,259,False,3PT,Above the Break 3,25,0022300053,20231128,Center(C)
47,17,True,2PT,In The Paint (Non-RA),4,0022300053,20231128,Center(C)
121,140,False,2PT,Mid-Range,18,0022300053,20231128,Right Side Center(RC)
-233,145,False,3PT,Above the Break 3,27,0022300053,20231128,Left Side Center(LC)
-161,194,False,3PT,Above the Break 3,25,0022300070,20231025,Left Side Center(LC)
-67,240,False,3PT,Above the Break 3,24,0022300070,20231025,Center(C)
-37,185,False,2PT,Mid-Range,18,0022300070,20231025,Center(C)
143,230,False,3PT,Above the Break 3,27,0022300070,20231025,Right Side Center(RC)
225,-6,False,3PT,Right Corner 3,22,0022300070,20231025,Right Side(R)
-225,-4,True,3PT,Left Corner 3,22,0022300070,20231025,Left Side(L)
-156,0,True,2PT,Mid-Range,15,0022300070,20231025,Left Side(L)
9,12,False,2PT,Restricted Area,1,0022300070,20231025,Center(C)
-143,262,True,3PT,Above the Break 3,29,0022300070,20231025,Left Side Center(LC)
229,6,False,3PT,Right Corner 3,22,0022300070,20231025,Right Side(R)
-10,6,False,2PT,Restricted Area,1,0022300070,20231025,Center(C)
-12,16,False,2PT,Restricted Area,2,0022300070,20231025,Center(C)
69,244,False,3PT,Above the Break 3,25,0022300070,20231025,Center(C)
-227,-11,False,3PT,Left Corner 3,22,0022300070,20231025,Left Side(L)
15,0,True,2PT,Restricted Area,1,0022300070,20231025,Center(C)
105,-19,False,2PT,Mid-Range,10,0022300070,20231025,Right Side(R)
123,230,False,3PT,Above the Break 3,26,0022300082,20231027,Right Side Center(RC)
189,-6,True,2PT,Mid-Range,18,0022300082,20231027,Right Side(R)
15,2,False,2PT,Restricted Area,1,0022300082,20231027,Center(C)
96,228,False,3PT,Above the Break 3,24,0022300082,20231027,Right Side Center(RC)
-120,225,False,3PT,Above the Break 3,25,0022300082,20231027,Left Side Center(LC)
0,13,False,2PT,Restricted Area,1,0022300082,20231027,Center(C)
233,26,False,3PT,Right Corner 3,23,0022300082,20231027,Right Side(R)
151,150,False,2PT,Mid-Range,21,0022300082,20231027,Right Side Center(RC)
13,10,True,2PT,Restricted Area,1,0022300082,20231027,Center(C)
11,231,False,2PT,Mid-Range,23,0022300082,20231027,Center(C)
1,252,False,3PT,Above the Break 3,25,0022300082,20231027,Center(C)
54,261,False,3PT,Above the Break 3,26,0022300082,20231027,Center(C)
69,50,False,2PT,In The Paint (Non-RA),8,0022300082,20231027,Right Side(R)
