loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
21,11,True,2PT,Restricted Area,2,0021100062,20120101,Center(C)
29,94,False,2PT,In The Paint (Non-RA),9,0021100062,20120101,Center(C)
9,3,True,2PT,Restricted Area,0,0021100110,20120107,Center(C)
-34,14,True,2PT,Restricted Area,3,0021100110,20120107,Center(C)
-8,0,True,2PT,Restricted Area,0,0021100110,20120107,Center(C)
23,17,True,2PT,Restricted Area,2,0021100130,20120109,Center(C)
4,11,True,2PT,Restricted Area,1,0021100185,20120116,Center(C)
31,14,True,2PT,Restricted Area,3,0021100261,20120125,Center(C)
-34,-3,False,2PT,Restricted Area,3,0021100277,20120127,Center(C)
15,14,False,2PT,Restricted Area,2,0021100277,20120127,Center(C)
1,-8,True,2PT,Restricted Area,0,0021100300,20120130,Center(C)
65,-17,False,2PT,In The Paint (Non-RA),6,0021100300,20120130,Center(C)
193,-43,False,2PT,Mid-Range,19,0021100300,20120130,Right Side(R)
-11,39,False,2PT,In The Paint (Non-RA),4,0021100315,20120201,Center(C)
226,113,True,3PT,Above the Break 3,25,0021100315,20120201,Right Side Center(RC)
-177,170,False,3PT,Above the Break 3,24,0021100315,20120201,Left Side Center(LC)
24,-2,True,2PT,Restricted Area,2,0021100327,20120202,Center(C)
-40,22,False,2PT,In The Paint (Non-RA),4,0021100327,20120202,Center(C)
-101,14,False,2PT,Mid-Range,10,0021100327,20120202,Left Side(L)
24,9,False,2PT,Restricted Area,2,0021100327,20120202,Center(C)
-84,102,True,2PT,Mid-Range,13,0021100327,20120202,Left Side(L)
203,-21,True,2PT,Mid-Range,20,0021100349,20120204,Right Side(R)
-13,9,True,2PT,Restricted Area,1,0021100360,20120206,Center(C)
-15,9,False,2PT,Restricted Area,1,0021100391,20120210,Center(C)
-168,105,False,2PT,Mid-Range,19,0021100391,20120210,Left Side(L)
77,37,True,2PT,In The Paint (Non-RA),8,0021100457,20120218,Right Side(R)
7,25,False,2PT,Restricted Area,2,0021100457,20120218,Center(C)
-65,1,False,2PT,In The Paint (Non-RA),6,0021100493,20120222,Center(C)
-223,0,False,3PT,Left Corner 3,22,0021100582,20120308,Left Side(L)
20,9,True,2PT,Restricted Area,2,0021100582,20120308,Center(C)
106,33,True,2PT,Mid-Range,11,0021100598,20120310,Right Side(R)
204,6,True,2PT,Mid-Range,20,0021100598,20120310,Right Side(R)
28,0,False,2PT,Restricted Area,2,0021100598,20120310,Center(C)
-172,134,False,2PT,Mid-Range,21,0021100598,20120310,Left Side Center(LC)
138,206,False,3PT,Above the Break 3,24,0021100612,20120312,Right Side Center(RC)
-16,7,False,2PT,Restricted Area,1,0021100612,20120312,Center(C)
81,165,True,2PT,Mid-Range,18,0021100612,20120312,Right Side Center(RC)
23,11,True,2PT,Restricted Area,2,0021100612,20120312,Center(C)
-131,20,False,2PT,Mid-Range,13,0021100612,20120312,Left Side(L)
140,195,False,3PT,Above the Break 3,24,0021100612,20120312,Right Side Center(RC)
7,3,True,2PT,Restricted Area,0,0021100612,20120312,Center(C)
-146,124,False,2PT,Mid-Range,19,0021100629,20120314,Left Side Center(LC)
0,23,False,2PT,Restricted Area,2,0021100629,20120314,Center(C)
170,194,False,3PT,Above the Break 3,25,0021100629,20120314,Right Side Center(RC)
189,66,True,2PT,Mid-Range,20,0021100629,20120314,Right Side(R)
170,72,False,2PT,Mid-Range,18,0021100629,20120314,Right Side(R)
-229,-17,True,3PT,Left Corner 3,22,0021100647,20120316,Left Side(L)
-24,1,False,2PT,Restricted Area,2,0021100647,20120316,Center(C)
177,184,False,3PT,Above the Break 3,25,0021100714,20120324,Right Side Center(RC)
159,-2,False,2PT,Mid-Range,15,0021100714,20120324,Right Side(R)
-19,12,False,2PT,Restricted Area,2,0021100714,20120324,Center(C)
-158,78,False,2PT,Mid-Range,17,0021100733,20120326,Left Side(L)
147,47,True,2PT,Mid-Range,15,0021100733,20120326,Right Side(R)
-168,99,True,2PT,Mid-Range,19,0021100733,20120326,Left Side(L)
116,216,False,3PT,Above the Break 3,24,0021100733,20120326,Right Side Center(RC)
43,60,False,2PT,In The Paint (Non-RA),7,0021100733,20120326,Center(C)
13,160,False,2PT,Mid-Range,16,0021100777,20120401,Center(C)
