PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
147,Jalen Rose,0020101177,39.333333333333336,3,2002
2033,Marcus Fizer,0020101177,24.29,2,2002
2199,Tyson Chandler,0020101177,23.27,0,2002
2239,Trenton Hassell,0020101177,36.28333333333333,4,2002
2201,Eddy Curry,0020101177,29.503333333333334,1,2002
696,Travis Best,0020101177,25.7,9,2002
2053,Dalibor Bagaric,0020101177,17.716666666666665,0,2002
697,Fred Hoiberg,0020101177,15.013333333333334,1,2002
2037,Jamal Crawford,0020101177,22.3,2,2002
2369,Norman Richardson,0020101177,6.15,0,2002
2062,A.J. Guyton,0020101177,0.44,0,2002
147,Jalen Rose,0020101162,32.1,2,2002
2037,Jamal Crawford,0020101162,27.745,2,2002
697,Fred Hoiberg,0020101162,27.74,4,2002
2199,Tyson Chandler,0020101162,29.416666666666668,2,2002
2201,Eddy Curry,0020101162,28.64,2,2002
2033,Marcus Fizer,0020101162,23.933333333333334,1,2002
2239,Trenton Hassell,0020101162,27.855,6,2002
2053,Dalibor Bagaric,0020101162,13.781666666666666,0,2002
696,Travis Best,0020101162,20.255,1,2002
2369,Norman Richardson,0020101162,8.533333333333333,0,2002
147,Jalen Rose,0020101150,42.63333333333333,6,2002
2201,Eddy Curry,0020101150,34.29833333333333,1,2002
2037,Jamal Crawford,0020101150,24.183333333333334,3,2002
2239,Trenton Hassell,0020101150,29.733333333333334,5,2002
696,Travis Best,0020101150,21.0,5,2002
2033,Marcus Fizer,0020101150,24.283333333333335,0,2002
2199,Tyson Chandler,0020101150,23.716666666666665,1,2002
2053,Dalibor Bagaric,0020101150,16.166666666666668,1,2002
697,Fred Hoiberg,0020101150,15.801666666666666,2,2002
2369,Norman Richardson,0020101150,5.366666666666666,0,2002
2062,A.J. Guyton,0020101150,2.816666666666667,0,2002
2199,Tyson Chandler,0020101131,48.06666666666667,6,2002
147,Jalen Rose,0020101131,46.666666666666664,6,2002
2239,Trenton Hassell,0020101131,38.333333333333336,3,2002
2053,Dalibor Bagaric,0020101131,24.55,1,2002
2201,Eddy Curry,0020101131,18.261666666666667,0,2002
2037,Jamal Crawford,0020101131,30.845,3,2002
696,Travis Best,0020101131,22.155,6,2002
2369,Norman Richardson,0020101131,14.666666666666666,1,2002
697,Fred Hoiberg,0020101131,21.455,1,2002
2199,Tyson Chandler,0020101127,39.53333333333333,1,2002
147,Jalen Rose,0020101127,43.05,6,2002
2239,Trenton Hassell,0020101127,40.416666666666664,4,2002
2033,Marcus Fizer,0020101127,18.283333333333335,3,2002
696,Travis Best,0020101127,25.158333333333335,0,2002
2037,Jamal Crawford,0020101127,22.841666666666665,1,2002
2053,Dalibor Bagaric,0020101127,17.425,1,2002
697,Fred Hoiberg,0020101127,13.3,0,2002
2201,Eddy Curry,0020101127,19.991666666666667,0,2002
2239,Trenton Hassell,0020101108,40.325,7,2002
2033,Marcus Fizer,0020101108,23.636666666666667,3,2002
2037,Jamal Crawford,0020101108,25.266666666666666,5,2002
2201,Eddy Curry,0020101108,29.548333333333332,1,2002
147,Jalen Rose,0020101108,33.905,9,2002
696,Travis Best,0020101108,22.733333333333334,4,2002
2053,Dalibor Bagaric,0020101108,13.143333333333333,1,2002
2199,Tyson Chandler,0020101108,29.191666666666666,0,2002
697,Fred Hoiberg,0020101108,17.625,1,2002
2369,Norman Richardson,0020101108,4.625,0,2002
147,Jalen Rose,0020101096,41.5,9,2002
696,Travis Best,0020101096,27.508333333333333,7,2002
2201,Eddy Curry,0020101096,27.233333333333334,1,2002
2199,Tyson Chandler,0020101096,18.316666666666666,0,2002
697,Fred Hoiberg,0020101096,21.408333333333335,5,2002
2037,Jamal Crawford,0020101096,20.491666666666667,2,2002
2033,Marcus Fizer,0020101096,27.433333333333334,1,2002
2053,Dalibor Bagaric,0020101096,20.766666666666666,1,2002
2239,Trenton Hassell,0020101096,27.108333333333334,4,2002
2369,Norman Richardson,0020101096,8.233333333333333,0,2002
147,Jalen Rose,0020101089,40.15,3,2002
696,Travis Best,0020101089,29.6,7,2002
2199,Tyson Chandler,0020101089,34.86833333333333,0,2002
2201,Eddy Curry,0020101089,22.966666666666665,0,2002
2239,Trenton Hassell,0020101089,23.75,3,2002
2037,Jamal Crawford,0020101089,18.4,2,2002
2033,Marcus Fizer,0020101089,16.266666666666666,0,2002
697,Fred Hoiberg,0020101089,26.683333333333334,0,2002
2053,Dalibor Bagaric,0020101089,10.476666666666667,1,2002
2369,Norman Richardson,0020101089,5.871666666666667,0,2002
891,Charles Oakley,0020101089,10.966666666666667,0,2002
2199,Tyson Chandler,0020101068,26.75,1,2002
147,Jalen Rose,0020101068,34.28333333333333,3,2002
2033,Marcus Fizer,0020101068,21.25,2,2002
696,Travis Best,0020101068,24.733333333333334,9,2002
1944,Eddie Robinson,0020101068,36.46666666666667,1,2002
2037,Jamal Crawford,0020101068,23.266666666666666,2,2002
697,Fred Hoiberg,0020101068,15.4,2,2002
2053,Dalibor Bagaric,0020101068,19.916666666666668,0,2002
2201,Eddy Curry,0020101068,17.916666666666668,0,2002
891,Charles Oakley,0020101068,10.033333333333333,2,2002
2369,Norman Richardson,0020101068,9.983333333333333,0,2002
147,Jalen Rose,0020101044,41.36666666666667,1,2002
2037,Jamal Crawford,0020101044,26.143333333333334,2,2002
2053,Dalibor Bagaric,0020101044,20.06,2,2002
2239,Trenton Hassell,0020101044,31.823333333333334,3,2002
696,Travis Best,0020101044,21.856666666666666,3,2002
1944,Eddie Robinson,0020101044,14.01,1,2002
2201,Eddy Curry,0020101044,19.256666666666668,0,2002
2199,Tyson Chandler,0020101044,17.883333333333333,0,2002
2033,Marcus Fizer,0020101044,21.483333333333334,2,2002
697,Fred Hoiberg,0020101044,8.8,2,2002
891,Charles Oakley,0020101044,17.316666666666666,1,2002
2033,Marcus Fizer,0020101028,35.15,2,2002
147,Jalen Rose,0020101028,35.07833333333333,4,2002
2037,Jamal Crawford,0020101028,21.45,2,2002
891,Charles Oakley,0020101028,35.93333333333333,1,2002
2239,Trenton Hassell,0020101028,27.733333333333334,3,2002
697,Fred Hoiberg,0020101028,15.888333333333334,2,2002
2201,Eddy Curry,0020101028,12.066666666666666,0,2002
2062,A.J. Guyton,0020101028,9.116666666666667,3,2002
2199,Tyson Chandler,0020101028,12.85,0,2002
1944,Eddie Robinson,0020101028,12.666666666666666,0,2002
696,Travis Best,0020101028,19.75,1,2002
2053,Dalibor Bagaric,0020101028,2.316666666666667,0,2002
147,Jalen Rose,0020101010,41.81666666666667,6,2002
696,Travis Best,0020101010,39.11666666666667,6,2002
2199,Tyson Chandler,0020101010,18.166666666666668,0,2002
2033,Marcus Fizer,0020101010,31.716666666666665,0,2002
2062,A.J. Guyton,0020101010,8.883333333333333,2,2002
891,Charles Oakley,0020101010,31.55,1,2002
1944,Eddie Robinson,0020101010,14.1,2,2002
2201,Eddy Curry,0020101010,11.45,0,2002
2239,Trenton Hassell,0020101010,34.89833333333333,1,2002
697,Fred Hoiberg,0020101010,5.185,2,2002
2053,Dalibor Bagaric,0020101010,3.1166666666666667,0,2002
147,Jalen Rose,0020100987,39.016666666666666,3,2002
2201,Eddy Curry,0020100987,26.1,0,2002
2037,Jamal Crawford,0020100987,24.083333333333332,4,2002
2239,Trenton Hassell,0020100987,34.833333333333336,1,2002
696,Travis Best,0020100987,23.916666666666668,5,2002
2033,Marcus Fizer,0020100987,16.683333333333334,1,2002
