SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22009,1610612741,CHI,Chicago Bulls,0020900017,2009-10-29,CHI vs. SAS,W,240,92,35,84,0.417,3,16,0.188,19,28,0.679,15,37,52,20,5,9,9,20,7.0
22009,1610612741,CHI,Chicago Bulls,0020900022,2009-10-30,CHI @ BOS,L,241,90,34,82,0.415,2,15,0.133,20,27,0.741,16,20,36,19,6,3,15,27,-28.0
22009,1610612741,CHI,Chicago Bulls,0020900041,2009-11-01,CHI @ MIA,L,240,87,36,88,0.409,2,12,0.167,13,17,0.765,13,27,40,13,8,5,13,17,-8.0
22009,1610612741,CHI,Chicago Bulls,0020900056,2009-11-03,CHI vs. MIL,W,240,83,29,74,0.392,5,11,0.455,20,31,0.645,14,39,53,18,7,12,18,18,2.0
22009,1610612741,CHI,Chicago Bulls,0020900070,2009-11-05,CHI @ CLE,W,240,86,36,88,0.409,3,10,0.3,11,14,0.786,6,37,43,23,8,4,6,15,1.0
22009,1610612741,CHI,Chicago Bulls,0020900087,2009-11-07,CHI vs. CHA,W,241,93,38,76,0.5,4,9,0.444,13,22,0.591,15,29,44,23,8,5,21,15,3.0
22009,1610612741,CHI,Chicago Bulls,0020900105,2009-11-10,CHI vs. DEN,L,240,89,38,87,0.437,4,18,0.222,9,13,0.692,15,29,44,23,7,9,13,22,-1.0
22009,1610612741,CHI,Chicago Bulls,0020900110,2009-11-11,CHI @ TOR,L,239,89,35,88,0.398,2,8,0.25,17,21,0.81,15,31,46,21,7,7,13,17,-10.0
22009,1610612741,CHI,Chicago Bulls,0020900139,2009-11-14,CHI vs. PHI,W,240,94,35,78,0.449,3,8,0.375,21,28,0.75,11,34,45,18,4,3,20,18,6.0
22009,1610612741,CHI,Chicago Bulls,0020900156,2009-11-17,CHI @ SAC,W,240,101,39,83,0.47,7,12,0.583,16,21,0.762,12,29,41,21,12,7,15,16,14.0
