SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22012,1610612741,CHI,Chicago Bulls,0021200007,2012-10-31,CHI vs. SAC,W,240,93,33,79,0.418,2,9,0.222,25,33,0.758,14,32,46,21,8,10,18,19,6.0
22012,1610612741,CHI,Chicago Bulls,0021200019,2012-11-02,CHI @ CLE,W,240,115,44,69,0.638,4,10,0.4,23,30,0.767,5,36,41,34,7,4,17,21,29.0
22012,1610612741,CHI,Chicago Bulls,0021200031,2012-11-03,CHI vs. NOH,L,239,82,29,88,0.33,3,17,0.176,21,25,0.84,15,26,41,21,11,6,12,20,-7.0
22012,1610612741,CHI,Chicago Bulls,0021200050,2012-11-06,CHI vs. ORL,W,240,99,40,84,0.476,2,6,0.333,17,24,0.708,9,34,43,27,7,7,9,12,6.0
22012,1610612741,CHI,Chicago Bulls,0021200066,2012-11-08,CHI vs. OKC,L,239,91,35,84,0.417,5,15,0.333,16,18,0.889,12,29,41,22,6,3,20,19,-6.0
22012,1610612741,CHI,Chicago Bulls,0021200084,2012-11-10,CHI vs. MIN,W,240,87,34,80,0.425,6,13,0.462,13,16,0.813,14,33,47,19,6,9,14,19,7.0
22012,1610612741,CHI,Chicago Bulls,0021200098,2012-11-12,CHI vs. BOS,L,240,95,34,74,0.459,3,9,0.333,24,31,0.774,8,32,40,24,6,1,13,15,-6.0
22012,1610612741,CHI,Chicago Bulls,0021200116,2012-11-14,CHI @ PHX,W,266,112,44,88,0.5,6,12,0.5,18,25,0.72,15,31,46,26,7,5,15,21,6.0
22012,1610612741,CHI,Chicago Bulls,0021200132,2012-11-17,CHI @ LAC,L,240,80,30,89,0.337,2,14,0.143,18,22,0.818,21,24,45,18,7,4,15,20,-21.0
22012,1610612741,CHI,Chicago Bulls,0021200145,2012-11-18,CHI @ POR,L,240,94,37,75,0.493,4,16,0.25,16,18,0.889,6,29,35,25,9,3,19,20,-8.0
22012,1610612741,CHI,Chicago Bulls,0021200165,2012-11-21,CHI @ HOU,L,240,89,38,95,0.4,2,16,0.125,11,19,0.579,16,32,48,20,11,7,14,22,-4.0
