SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22007,1610612741,CHI,Chicago Bulls,0020700427,2007-12-28,CHI vs. MIL,W,240,103,34,78,0.436,6,16,0.375,29,33,0.879,14,36,50,25,7,5,19,15,4.0
22007,1610612741,CHI,Chicago Bulls,0020700443,2007-12-30,CHI @ NYK,W,241,100,36,72,0.5,10,22,0.455,18,25,0.72,12,29,41,20,9,2,14,18,17.0
22007,1610612741,CHI,Chicago Bulls,0020700450,2007-12-31,CHI vs. ORL,L,266,110,42,97,0.433,6,18,0.333,20,24,0.833,17,30,47,26,9,6,12,24,-2.0
22007,1610612741,CHI,Chicago Bulls,0020700458,2008-01-02,CHI @ CHA,W,241,109,43,87,0.494,5,10,0.5,18,27,0.667,17,33,50,24,6,8,9,20,12.0
22007,1610612741,CHI,Chicago Bulls,0020700469,2008-01-03,CHI vs. POR,L,291,109,43,104,0.413,4,24,0.167,19,23,0.826,18,31,49,24,4,11,11,23,-6.0
22007,1610612741,CHI,Chicago Bulls,0020700486,2008-01-05,CHI vs. SAC,W,239,94,30,83,0.361,8,25,0.32,26,36,0.722,18,28,46,24,9,8,15,22,1.0
22007,1610612741,CHI,Chicago Bulls,0020700506,2008-01-08,CHI vs. NYK,L,241,100,42,95,0.442,5,16,0.313,11,14,0.786,19,26,45,18,6,4,8,21,-5.0
22007,1610612741,CHI,Chicago Bulls,0020700523,2008-01-11,CHI @ PHI,W,238,100,37,82,0.451,9,21,0.429,17,25,0.68,17,24,41,28,8,6,15,23,3.0
22007,1610612741,CHI,Chicago Bulls,0020700542,2008-01-13,CHI @ ATL,L,239,84,30,87,0.345,3,13,0.231,21,28,0.75,14,26,40,22,3,6,10,21,-21.0
22007,1610612741,CHI,Chicago Bulls,0020700555,2008-01-15,CHI @ ORL,L,238,88,37,78,0.474,4,9,0.444,10,19,0.526,12,25,37,20,8,4,13,23,-14.0
22007,1610612741,CHI,Chicago Bulls,0020700564,2008-01-16,CHI @ MIA,W,241,126,47,82,0.573,9,17,0.529,23,29,0.793,10,29,39,28,11,1,9,20,30.0
22007,1610612741,CHI,Chicago Bulls,0020700582,2008-01-18,CHI vs. GSW,L,242,111,40,80,0.5,9,19,0.474,22,36,0.611,12,29,41,25,4,3,18,27,-8.0
22007,1610612741,CHI,Chicago Bulls,0020700588,2008-01-19,CHI vs. DET,W,241,97,30,71,0.423,5,12,0.417,32,36,0.889,9,32,41,13,9,3,9,21,16.0
22007,1610612741,CHI,Chicago Bulls,0020700604,2008-01-21,CHI @ MEM,L,240,90,35,96,0.365,9,22,0.409,11,14,0.786,19,24,43,19,10,2,10,23,-14.0
22007,1610612741,CHI,Chicago Bulls,0020700617,2008-01-23,CHI vs. IND,W,241,108,40,84,0.476,6,16,0.375,22,30,0.733,10,38,48,19,10,4,12,22,13.0
22007,1610612741,CHI,Chicago Bulls,0020700632,2008-01-25,CHI vs. CHA,L,241,77,30,81,0.37,4,18,0.222,13,22,0.591,14,30,44,17,7,8,12,17,-13.0
22007,1610612741,CHI,Chicago Bulls,0020700642,2008-01-27,CHI vs. PHX,L,240,77,33,95,0.347,3,13,0.231,8,10,0.8,18,34,52,11,7,2,16,19,-11.0
22007,1610612741,CHI,Chicago Bulls,0020700660,2008-01-29,CHI vs. MIN,W,240,96,34,80,0.425,5,10,0.5,23,32,0.719,17,31,48,18,13,5,14,20,11.0
22007,1610612741,CHI,Chicago Bulls,0020700670,2008-01-30,CHI @ MIN,L,239,67,23,69,0.333,3,18,0.167,18,24,0.75,5,41,46,16,4,7,22,15,-16.0
22007,1610612741,CHI,Chicago Bulls,0020700694,2008-02-02,CHI @ SAC,L,240,101,34,74,0.459,6,13,0.462,27,34,0.794,9,31,40,17,7,7,19,27,-4.0
22007,1610612741,CHI,Chicago Bulls,0020700706,2008-02-04,CHI @ SEA,W,239,118,44,96,0.458,7,14,0.5,23,35,0.657,23,27,50,25,8,3,13,19,10.0
22007,1610612741,CHI,Chicago Bulls,0020700722,2008-02-06,CHI @ POR,L,239,97,37,74,0.5,8,18,0.444,15,23,0.652,8,22,30,23,6,4,12,20,-3.0
22007,1610612741,CHI,Chicago Bulls,0020700725,2008-02-07,CHI @ GSW,W,239,114,37,66,0.561,5,9,0.556,35,48,0.729,4,43,47,22,8,7,24,16,6.0
22007,1610612741,CHI,Chicago Bulls,0020700742,2008-02-09,CHI @ UTA,L,239,87,32,78,0.41,5,18,0.278,18,28,0.643,5,29,34,21,11,5,12,26,-10.0
22007,1610612741,CHI,Chicago Bulls,0020700763,2008-02-12,CHI vs. NOH,L,240,86,33,82,0.402,6,14,0.429,14,17,0.824,14,27,41,21,5,5,17,18,-14.0
22007,1610612741,CHI,Chicago Bulls,0020700778,2008-02-14,CHI vs. MIA,W,240,99,38,85,0.447,3,13,0.231,20,25,0.8,13,40,53,19,7,4,14,17,7.0
22007,1610612741,CHI,Chicago Bulls,0020700793,2008-02-20,CHI @ NJN,L,265,102,37,97,0.381,4,14,0.286,24,32,0.75,21,33,54,25,7,5,12,28,-8.0
22007,1610612741,CHI,Chicago Bulls,0020700809,2008-02-22,CHI vs. DEN,W,240,135,56,98,0.571,11,22,0.5,12,20,0.6,16,28,44,34,7,5,12,25,14.0
22007,1610612741,CHI,Chicago Bulls,0020700829,2008-02-24,CHI @ HOU,L,240,97,40,87,0.46,4,13,0.308,13,14,0.929,7,32,39,28,8,5,15,23,-13.0
22007,1610612741,CHI,Chicago Bulls,0020700833,2008-02-25,CHI @ DAL,L,241,94,33,83,0.398,5,13,0.385,23,29,0.793,8,31,39,13,10,3,15,16,-8.0
22007,1610612741,CHI,Chicago Bulls,0020700848,2008-02-27,CHI @ IND,W,238,113,41,87,0.471,9,16,0.563,22,37,0.595,15,31,46,26,13,7,13,34,6.0
22007,1610612741,CHI,Chicago Bulls,0020700862,2008-02-29,CHI vs. WAS,L,240,91,34,79,0.43,7,20,0.35,16,23,0.696,13,34,47,26,7,5,20,28,-6.0
22007,1610612741,CHI,Chicago Bulls,0020700875,2008-03-02,CHI @ CLE,L,240,86,29,74,0.392,3,17,0.176,25,31,0.806,13,31,44,18,5,7,18,22,-9.0
22007,1610612741,CHI,Chicago Bulls,0020700893,2008-03-04,CHI vs. MEM,W,240,112,44,82,0.537,6,17,0.353,18,23,0.783,11,36,47,29,7,8,11,21,15.0
22007,1610612741,CHI,Chicago Bulls,0020700909,2008-03-06,CHI vs. CLE,W,240,107,40,91,0.44,7,16,0.438,20,31,0.645,21,35,56,22,6,5,7,24,11.0
22007,1610612741,CHI,Chicago Bulls,0020700917,2008-03-07,CHI @ BOS,L,240,93,27,85,0.318,6,23,0.261,33,38,0.868,11,24,35,20,13,6,14,28,-23.0
22007,1610612741,CHI,Chicago Bulls,0020700937,2008-03-09,CHI @ DET,L,241,109,37,78,0.474,6,10,0.6,29,36,0.806,10,18,28,16,7,2,7,23,-7.0
22007,1610612741,CHI,Chicago Bulls,0020700949,2008-03-11,CHI vs. UTA,W,241,108,42,90,0.467,9,18,0.5,15,21,0.714,15,34,49,27,10,6,11,25,12.0
22007,1610612741,CHI,Chicago Bulls,0020700971,2008-03-14,CHI vs. PHI,L,240,106,41,91,0.451,6,19,0.316,18,20,0.9,16,28,44,28,7,8,14,32,-4.0
22007,1610612741,CHI,Chicago Bulls,0020700995,2008-03-17,CHI @ NOH,L,240,97,34,79,0.43,8,18,0.444,21,30,0.7,8,32,40,19,5,3,13,23,-11.0
22007,1610612741,CHI,Chicago Bulls,0020701001,2008-03-18,CHI vs. NJN,W,240,112,44,89,0.494,11,17,0.647,13,18,0.722,12,34,46,30,12,7,11,16,16.0
22007,1610612741,CHI,Chicago Bulls,0020701016,2008-03-20,CHI vs. SAS,L,239,80,28,74,0.378,2,11,0.182,22,23,0.957,9,29,38,9,6,4,16,20,-22.0
22007,1610612741,CHI,Chicago Bulls,0020701035,2008-03-22,CHI vs. IND,L,240,101,41,85,0.482,2,9,0.222,17,22,0.773,13,36,49,24,7,4,17,20,-7.0
22007,1610612741,CHI,Chicago Bulls,0020701054,2008-03-25,CHI vs. ATL,W,240,103,41,93,0.441,5,9,0.556,16,16,1.0,19,29,48,23,9,10,13,19,9.0
22007,1610612741,CHI,Chicago Bulls,0020701060,2008-03-26,CHI @ PHI,L,239,99,34,86,0.395,11,25,0.44,20,24,0.833,15,26,41,23,4,4,14,23,-22.0
22007,1610612741,CHI,Chicago Bulls,0020701077,2008-03-28,CHI @ ATL,L,242,103,37,81,0.457,9,18,0.5,20,28,0.714,9,27,36,31,5,7,13,31,-3.0
22007,1610612741,CHI,Chicago Bulls,0020701086,2008-03-29,CHI vs. MIL,W,240,114,38,80,0.475,5,12,0.417,33,39,0.846,12,33,45,23,8,7,12,19,3.0
22007,1610612741,CHI,Chicago Bulls,0020701109,2008-04-01,CHI vs. BOS,L,241,92,30,72,0.417,8,17,0.471,24,31,0.774,8,25,33,22,12,7,16,20,-14.0
22007,1610612741,CHI,Chicago Bulls,0020701123,2008-04-03,CHI @ CLE,W,240,101,38,71,0.535,6,15,0.4,19,23,0.826,5,28,33,29,5,10,17,22,3.0
22007,1610612741,CHI,Chicago Bulls,0020701141,2008-04-05,CHI vs. WAS,L,240,87,33,77,0.429,7,18,0.389,14,23,0.609,7,21,28,16,12,4,9,20,-12.0
22007,1610612741,CHI,Chicago Bulls,0020701155,2008-04-08,CHI @ MIA,L,240,88,33,73,0.452,6,13,0.462,16,19,0.842,9,29,38,20,8,5,16,17,-7.0
22007,1610612741,CHI,Chicago Bulls,0020701167,2008-04-09,CHI @ ORL,L,241,83,34,83,0.41,4,17,0.235,11,14,0.786,6,40,46,19,8,7,19,23,-32.0
22007,1610612741,CHI,Chicago Bulls,0020701179,2008-04-11,CHI vs. CLE,W,240,100,35,77,0.455,8,18,0.444,22,31,0.71,9,35,44,21,6,9,17,27,5.0
22007,1610612741,CHI,Chicago Bulls,0020701200,2008-04-13,CHI vs. ORL,L,240,84,32,80,0.4,6,17,0.353,14,19,0.737,11,27,38,22,9,2,18,24,-20.0
22007,1610612741,CHI,Chicago Bulls,0020701207,2008-04-14,CHI @ MIL,W,241,151,63,94,0.67,11,24,0.458,14,18,0.778,6,29,35,42,11,3,10,27,16.0
22007,1610612741,CHI,Chicago Bulls,0020701225,2008-04-16,CHI vs. TOR,W,240,107,39,81,0.481,1,15,0.067,28,33,0.848,15,35,50,26,8,6,16,15,10.0
