PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
201189,Aaron Gray,0020701225,35.04833333333333,2,2008
200748,Tyrus Thomas,0020701225,36.0,1,2008
201149,Joakim Noah,0020701225,30.13,3,2008
200757,Thabo Sefolosha,0020701225,29.15,3,2008
2768,Chris Duhon,0020701225,24.3,6,2008
2550,Kirk Hinrich,0020701225,23.7,6,2008
2804,Andres Nocioni,0020701225,12.0,1,2008
2736,Luol Deng,0020701225,18.166666666666668,1,2008
201193,Demetris Nichols,0020701225,4.503333333333333,0,2008
2732,Ben Gordon,0020701225,9.9,3,2008
1716,Larry Hughes,0020701225,16.15,0,2008
200759,Cedric Simmons,0020701225,0.9516666666666667,0,2008
2768,Chris Duhon,0020701207,30.35,15,2008
2736,Luol Deng,0020701207,33.663333333333334,5,2008
2732,Ben Gordon,0020701207,27.483333333333334,2,2008
200757,Thabo Sefolosha,0020701207,34.583333333333336,7,2008
200748,Tyrus Thomas,0020701207,17.883333333333333,3,2008
1716,Larry Hughes,0020701207,18.766666666666666,3,2008
201149,Joakim Noah,0020701207,20.166666666666668,0,2008
201189,Aaron Gray,0020701207,17.333333333333332,1,2008
2550,Kirk Hinrich,0020701207,17.65,6,2008
2804,Andres Nocioni,0020701207,18.62,0,2008
200769,Shannon Brown,0020701207,1.75,0,2008
201193,Demetris Nichols,0020701207,1.75,0,2008
2804,Andres Nocioni,0020701200,27.55,1,2008
2736,Luol Deng,0020701200,27.683333333333334,2,2008
201149,Joakim Noah,0020701200,34.983333333333334,2,2008
2768,Chris Duhon,0020701200,25.916666666666668,2,2008
200757,Thabo Sefolosha,0020701200,30.4,5,2008
2550,Kirk Hinrich,0020701200,22.833333333333332,7,2008
200748,Tyrus Thomas,0020701200,22.166666666666668,2,2008
201189,Aaron Gray,0020701200,10.516666666666667,0,2008
1716,Larry Hughes,0020701200,12.216666666666667,0,2008
2732,Ben Gordon,0020701200,18.0,1,2008
200759,Cedric Simmons,0020701200,3.433333333333333,0,2008
200769,Shannon Brown,0020701200,4.3,0,2008
200748,Tyrus Thomas,0020701179,35.45666666666666,3,2008
201149,Joakim Noah,0020701179,38.66833333333334,1,2008
2736,Luol Deng,0020701179,30.88,1,2008
2732,Ben Gordon,0020701179,21.35,3,2008
2550,Kirk Hinrich,0020701179,22.333333333333332,6,2008
2768,Chris Duhon,0020701179,22.266666666666666,5,2008
1716,Larry Hughes,0020701179,30.05,2,2008
2804,Andres Nocioni,0020701179,12.575,0,2008
201189,Aaron Gray,0020701179,7.9,0,2008
200757,Thabo Sefolosha,0020701179,18.52,0,2008
200748,Tyrus Thomas,0020701167,26.25,2,2008
2550,Kirk Hinrich,0020701167,25.488333333333333,4,2008
2736,Luol Deng,0020701167,31.503333333333334,2,2008
201189,Aaron Gray,0020701167,21.858333333333334,0,2008
1716,Larry Hughes,0020701167,23.65,3,2008
2732,Ben Gordon,0020701167,28.738333333333333,1,2008
2804,Andres Nocioni,0020701167,20.25,1,2008
200757,Thabo Sefolosha,0020701167,24.426666666666666,4,2008
201149,Joakim Noah,0020701167,16.6,0,2008
201193,Demetris Nichols,0020701167,4.616666666666666,0,2008
2768,Chris Duhon,0020701167,12.001666666666667,2,2008
200759,Cedric Simmons,0020701167,4.616666666666666,0,2008
2736,Luol Deng,0020701155,37.71666666666667,2,2008
201149,Joakim Noah,0020701155,31.583333333333332,1,2008
2732,Ben Gordon,0020701155,26.683333333333334,2,2008
200748,Tyrus Thomas,0020701155,30.216666666666665,3,2008
2768,Chris Duhon,0020701155,18.433333333333334,4,2008
2550,Kirk Hinrich,0020701155,29.566666666666666,4,2008
201189,Aaron Gray,0020701155,10.183333333333334,1,2008
2804,Andres Nocioni,0020701155,18.2,1,2008
1716,Larry Hughes,0020701155,26.083333333333332,2,2008
200757,Thabo Sefolosha,0020701155,11.333333333333334,0,2008
2732,Ben Gordon,0020701141,26.566666666666666,4,2008
1716,Larry Hughes,0020701141,32.35,2,2008
200757,Thabo Sefolosha,0020701141,31.316666666666666,0,2008
2550,Kirk Hinrich,0020701141,25.93166666666667,2,2008
2736,Luol Deng,0020701141,19.148333333333333,3,2008
200748,Tyrus Thomas,0020701141,24.835,1,2008
201149,Joakim Noah,0020701141,33.61666666666667,1,2008
201189,Aaron Gray,0020701141,12.483333333333333,1,2008
2804,Andres Nocioni,0020701141,16.9,1,2008
2768,Chris Duhon,0020701141,14.685,1,2008
201193,Demetris Nichols,0020701141,2.1666666666666665,0,2008
1716,Larry Hughes,0020701123,45.266666666666666,9,2008
2732,Ben Gordon,0020701123,29.371666666666666,3,2008
201149,Joakim Noah,0020701123,40.266666666666666,4,2008
2736,Luol Deng,0020701123,29.683333333333334,3,2008
2804,Andres Nocioni,0020701123,22.045,2,2008
200748,Tyrus Thomas,0020701123,23.283333333333335,1,2008
200757,Thabo Sefolosha,0020701123,22.933333333333334,1,2008
2550,Kirk Hinrich,0020701123,19.683333333333334,6,2008
2768,Chris Duhon,0020701123,1.9166666666666667,0,2008
201189,Aaron Gray,0020701123,5.55,0,2008
200748,Tyrus Thomas,0020701109,37.38166666666667,0,2008
2804,Andres Nocioni,0020701109,23.033333333333335,1,2008
2550,Kirk Hinrich,0020701109,29.766666666666666,5,2008
201149,Joakim Noah,0020701109,35.7,3,2008
2736,Luol Deng,0020701109,33.56666666666667,5,2008
2732,Ben Gordon,0020701109,15.978333333333333,1,2008
200757,Thabo Sefolosha,0020701109,17.706666666666667,3,2008
201189,Aaron Gray,0020701109,9.483333333333333,0,2008
2768,Chris Duhon,0020701109,16.766666666666666,4,2008
1716,Larry Hughes,0020701109,20.616666666666667,0,2008
201149,Joakim Noah,0020701086,38.595,2,2008
1716,Larry Hughes,0020701086,32.38333333333333,4,2008
2550,Kirk Hinrich,0020701086,36.66833333333334,6,2008
2736,Luol Deng,0020701086,41.46666666666667,2,2008
2804,Andres Nocioni,0020701086,20.7,1,2008
200748,Tyrus Thomas,0020701086,21.516666666666666,2,2008
2732,Ben Gordon,0020701086,19.85,4,2008
200757,Thabo Sefolosha,0020701086,17.416666666666668,2,2008
2768,Chris Duhon,0020701086,11.403333333333334,0,2008
2732,Ben Gordon,0020701077,28.916666666666668,5,2008
2736,Luol Deng,0020701077,31.966666666666665,3,2008
200757,Thabo Sefolosha,0020701077,25.8,3,2008
2804,Andres Nocioni,0020701077,24.183333333333334,1,2008
2550,Kirk Hinrich,0020701077,31.65,8,2008
