PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
2037,Jamal Crawford,0020201173,40.61833333333333,8,2003
2201,Eddy Curry,0020201173,27.946666666666665,0,2003
147,Jalen Rose,0020201173,37.535,7,2003
916,Corie Blount,0020201173,38.916666666666664,5,2003
2398,Jay Williams,0020201173,29.466666666666665,7,2003
2437,Lonny Baxter,0020201173,25.783333333333335,0,2003
2239,Trenton Hassell,0020201173,23.1,1,2003
1944,Eddie Robinson,0020201173,9.183333333333334,4,2003
1594,Rick Brunson,0020201173,3.598333333333333,0,2003
2053,Dalibor Bagaric,0020201173,3.283333333333333,0,2003
2427,Roger Mason Jr.,0020201173,0.5683333333333334,0,2003
2037,Jamal Crawford,0020201158,40.483333333333334,4,2003
2398,Jay Williams,0020201158,32.25,4,2003
2437,Lonny Baxter,0020201158,26.116666666666667,2,2003
147,Jalen Rose,0020201158,27.65,3,2003
2201,Eddy Curry,0020201158,30.133333333333333,2,2003
1594,Rick Brunson,0020201158,15.75,2,2003
916,Corie Blount,0020201158,28.966666666666665,1,2003
2239,Trenton Hassell,0020201158,21.466666666666665,0,2003
2427,Roger Mason Jr.,0020201158,6.4,2,2003
2053,Dalibor Bagaric,0020201158,10.783333333333333,0,2003
147,Jalen Rose,0020201145,41.36666666666667,1,2003
2037,Jamal Crawford,0020201145,44.28333333333333,7,2003
2201,Eddy Curry,0020201145,34.001666666666665,0,2003
2398,Jay Williams,0020201145,31.333333333333332,7,2003
916,Corie Blount,0020201145,31.405,3,2003
2239,Trenton Hassell,0020201145,24.665,3,2003
2053,Dalibor Bagaric,0020201145,13.533333333333333,0,2003
2437,Lonny Baxter,0020201145,14.128333333333334,0,2003
1594,Rick Brunson,0020201145,5.283333333333333,1,2003
2037,Jamal Crawford,0020201128,38.516666666666666,6,2003
147,Jalen Rose,0020201128,46.85,5,2003
2201,Eddy Curry,0020201128,29.995,1,2003
1944,Eddie Robinson,0020201128,35.61666666666667,2,2003
2398,Jay Williams,0020201128,14.886666666666667,2,2003
923,Donyell Marshall,0020201128,24.913333333333334,0,2003
916,Corie Blount,0020201128,38.4,0,2003
2239,Trenton Hassell,0020201128,20.883333333333333,2,2003
2437,Lonny Baxter,0020201128,14.38,0,2003
2427,Roger Mason Jr.,0020201128,0.5583333333333333,0,2003
2037,Jamal Crawford,0020201119,31.066666666666666,8,2003
147,Jalen Rose,0020201119,45.05,6,2003
916,Corie Blount,0020201119,28.6,3,2003
2201,Eddy Curry,0020201119,24.95,0,2003
1944,Eddie Robinson,0020201119,44.9,2,2003
923,Donyell Marshall,0020201119,19.75,7,2003
2437,Lonny Baxter,0020201119,11.416666666666666,0,2003
2199,Tyson Chandler,0020201119,11.283333333333333,0,2003
2398,Jay Williams,0020201119,16.933333333333334,2,2003
2239,Trenton Hassell,0020201119,6.05,0,2003
147,Jalen Rose,0020201100,50.11666666666667,4,2003
923,Donyell Marshall,0020201100,41.083333333333336,3,2003
2398,Jay Williams,0020201100,28.413333333333334,7,2003
2037,Jamal Crawford,0020201100,41.645,8,2003
2201,Eddy Curry,0020201100,30.1,1,2003
916,Corie Blount,0020201100,21.516666666666666,2,2003
1944,Eddie Robinson,0020201100,30.02,0,2003
2239,Trenton Hassell,0020201100,10.345,2,2003
2199,Tyson Chandler,0020201100,9.633333333333333,2,2003
2437,Lonny Baxter,0020201100,2.1266666666666665,0,2003
2398,Jay Williams,0020201076,32.36666666666667,8,2003
923,Donyell Marshall,0020201076,35.88333333333333,3,2003
2201,Eddy Curry,0020201076,29.966666666666665,0,2003
147,Jalen Rose,0020201076,33.84166666666667,4,2003
2037,Jamal Crawford,0020201076,15.633333333333333,3,2003
2239,Trenton Hassell,0020201076,29.918333333333333,4,2003
916,Corie Blount,0020201076,22.483333333333334,0,2003
1944,Eddie Robinson,0020201076,21.083333333333332,0,2003
2427,Roger Mason Jr.,0020201076,5.173333333333333,3,2003
2437,Lonny Baxter,0020201076,13.65,0,2003
2201,Eddy Curry,0020201069,46.87166666666667,1,2003
2037,Jamal Crawford,0020201069,42.96666666666667,8,2003
923,Donyell Marshall,0020201069,48.4,4,2003
147,Jalen Rose,0020201069,48.61666666666667,5,2003
1944,Eddie Robinson,0020201069,27.721666666666668,3,2003
2239,Trenton Hassell,0020201069,25.305,1,2003
2398,Jay Williams,0020201069,10.033333333333333,2,2003
2437,Lonny Baxter,0020201069,7.835,0,2003
2427,Roger Mason Jr.,0020201069,4.383333333333334,0,2003
916,Corie Blount,0020201069,2.8666666666666667,0,2003
2199,Tyson Chandler,0020201051,41.86666666666667,3,2003
2201,Eddy Curry,0020201051,28.533333333333335,1,2003
2037,Jamal Crawford,0020201051,34.71666666666667,10,2003
923,Donyell Marshall,0020201051,27.823333333333334,1,2003
147,Jalen Rose,0020201051,38.416666666666664,3,2003
1944,Eddie Robinson,0020201051,28.583333333333332,2,2003
2398,Jay Williams,0020201051,13.283333333333333,3,2003
2239,Trenton Hassell,0020201051,14.883333333333333,1,2003
2437,Lonny Baxter,0020201051,6.61,1,2003
1594,Rick Brunson,0020201051,3.1666666666666665,1,2003
2427,Roger Mason Jr.,0020201051,2.1166666666666667,0,2003
2201,Eddy Curry,0020201039,35.29833333333333,1,2003
147,Jalen Rose,0020201039,32.5,7,2003
2398,Jay Williams,0020201039,23.733333333333334,4,2003
2037,Jamal Crawford,0020201039,24.266666666666666,3,2003
2239,Trenton Hassell,0020201039,21.583333333333332,3,2003
923,Donyell Marshall,0020201039,23.033333333333335,0,2003
2199,Tyson Chandler,0020201039,23.016666666666666,1,2003
1944,Eddie Robinson,0020201039,21.583333333333332,2,2003
2437,Lonny Baxter,0020201039,19.485,0,2003
2427,Roger Mason Jr.,0020201039,15.5,1,2003
2199,Tyson Chandler,0020201027,28.5,3,2003
147,Jalen Rose,0020201027,37.06666666666667,3,2003
2037,Jamal Crawford,0020201027,32.5,5,2003
923,Donyell Marshall,0020201027,27.366666666666667,2,2003
2201,Eddy Curry,0020201027,30.366666666666667,0,2003
1944,Eddie Robinson,0020201027,29.983333333333334,2,2003
2239,Trenton Hassell,0020201027,22.583333333333332,1,2003
2398,Jay Williams,0020201027,15.5,1,2003
1594,Rick Brunson,0020201027,6.366666666666666,1,2003
916,Corie Blount,0020201027,9.766666666666667,0,2003
2037,Jamal Crawford,0020201006,39.06666666666667,8,2003
2201,Eddy Curry,0020201006,40.3,1,2003
2199,Tyson Chandler,0020201006,28.616666666666667,0,2003
2398,Jay Williams,0020201006,19.983333333333334,1,2003
916,Corie Blount,0020201006,19.966666666666665,2,2003
147,Jalen Rose,0020201006,33.666666666666664,4,2003
1944,Eddie Robinson,0020201006,19.5,0,2003
2437,Lonny Baxter,0020201006,9.833333333333334,1,2003
