game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0021200007,2550,2430,Boozer,2,2013,2012-13
0021200007,2550,1888,Hamilton,2,2013,2012-13
0021200007,201149,2550,Hinrich,2,2013,2012-13
0021200007,2550,1888,Hamilton,2,2013,2012-13
0021200007,2550,1888,Hamilton,2,2013,2012-13
0021200007,2550,2430,Boozer,2,2013,2012-13
0021200007,1888,201149,Noah,2,2013,2012-13
0021200007,2736,201149,Noah,2,2013,2012-13
0021200007,101126,201158,Belinelli,3,2013,2012-13
0021200007,201158,201959,Gibson,2,2013,2012-13
0021200007,201149,202710,Butler III,2,2013,2012-13
0021200007,2550,1888,Hamilton,2,2013,2012-13
0021200007,2430,1888,Hamilton,2,2013,2012-13
0021200007,1888,2430,Boozer,2,2013,2012-13
0021200007,2550,1888,Hamilton,2,2013,2012-13
0021200007,201149,1888,Hamilton,2,2013,2012-13
0021200007,1888,2430,Boozer,2,2013,2012-13
0021200007,201158,201959,Gibson,2,2013,2012-13
0021200007,201158,101126,Robinson,3,2013,2012-13
0021200007,2736,2430,Boozer,2,2013,2012-13
0021200007,2430,2736,Deng,2,2013,2012-13
0021200019,2430,2736,Deng,2,2013,2012-13
0021200019,2736,1888,Hamilton,2,2013,2012-13
0021200019,2430,2550,Hinrich,2,2013,2012-13
0021200019,2550,2430,Boozer,2,2013,2012-13
0021200019,1888,2430,Boozer,2,2013,2012-13
0021200019,2430,201149,Noah,2,2013,2012-13
0021200019,2550,201149,Noah,2,2013,2012-13
0021200019,201149,2736,Deng,2,2013,2012-13
0021200019,2550,201959,Gibson,2,2013,2012-13
0021200019,2550,2736,Deng,2,2013,2012-13
0021200019,201959,2550,Hinrich,2,2013,2012-13
0021200019,101126,201959,Gibson,2,2013,2012-13
0021200019,1737,101126,Robinson,3,2013,2012-13
0021200019,101126,2736,Deng,2,2013,2012-13
0021200019,202710,2430,Boozer,2,2013,2012-13
0021200019,2430,201149,Noah,2,2013,2012-13
0021200019,1888,101126,Robinson,3,2013,2012-13
0021200019,101126,2430,Boozer,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,2430,201149,Noah,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,2430,1888,Hamilton,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,101126,1888,Hamilton,2,2013,2012-13
0021200019,101126,202710,Butler III,2,2013,2012-13
