PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
1630172,Patrick Williams,0022401191,26.183333333333334,4,2025
1629659,Talen Horton-Tucker,0022401191,28.533333333333335,6,2025
1628989,Kevin Huerter,0022401191,16.266666666666666,2,2025
1630188,Jalen Smith,0022401191,16.4,2,2025
1641763,Julian Phillips,0022401191,26.1,2,2025
202696,Nikola Vučević,0022401191,16.566666666666666,0,2025
1628380,Zach Collins,0022401191,15.033333333333333,2,2025
1641824,Matas Buzelis,0022401191,14.466666666666667,1,2025
1641801,Emanuel Miller,0022401191,10.766666666666667,0,2025
1631207,Dalen Terry,0022401191,17.65,1,2025
1628975,Jevon Carter,0022401191,21.566666666666666,2,2025
1629632,Coby White,0022401191,18.783333333333335,4,2025
1642443,Jahmir Young,0022401191,8.283333333333333,3,2025
1630604,E.J. Liddell,0022401191,3.4,0,2025
202696,Nikola Vučević,0022401176,28.25,8,2025
1641824,Matas Buzelis,0022401176,31.6,4,2025
1641763,Julian Phillips,0022401176,27.916666666666668,1,2025
1629632,Coby White,0022401176,28.1,4,2025
1628989,Kevin Huerter,0022401176,30.816666666666666,6,2025
1629659,Talen Horton-Tucker,0022401176,24.383333333333333,4,2025
1628380,Zach Collins,0022401176,19.75,3,2025
1628975,Jevon Carter,0022401176,13.316666666666666,1,2025
1630172,Patrick Williams,0022401176,23.45,1,2025
1642443,Jahmir Young,0022401176,2.7333333333333334,0,2025
1630188,Jalen Smith,0022401176,4.216666666666667,0,2025
1630604,E.J. Liddell,0022401176,2.7333333333333334,0,2025
1641801,Emanuel Miller,0022401176,2.7333333333333334,0,2025
1630581,Josh Giddey,0022401160,40.47,11,2025
202696,Nikola Vučević,0022401160,35.1,8,2025
1628989,Kevin Huerter,0022401160,36.86666666666667,7,2025
1629632,Coby White,0022401160,35.7,4,2025
1641824,Matas Buzelis,0022401160,34.233333333333334,0,2025
1631207,Dalen Terry,0022401160,15.846666666666666,3,2025
1628380,Zach Collins,0022401160,12.9,0,2025
1630172,Patrick Williams,0022401160,13.766666666666667,0,2025
1629659,Talen Horton-Tucker,0022401160,8.216666666666667,0,2025
1641763,Julian Phillips,0022401160,6.9,0,2025
1641824,Matas Buzelis,0022401147,27.133333333333333,5,2025
1630172,Patrick Williams,0022401147,26.25,5,2025
1630188,Jalen Smith,0022401147,31.883333333333333,2,2025
1628975,Jevon Carter,0022401147,33.63333333333333,3,2025
1629659,Talen Horton-Tucker,0022401147,30.283333333333335,3,2025
1628380,Zach Collins,0022401147,24.216666666666665,3,2025
1631207,Dalen Terry,0022401147,24.233333333333334,1,2025
1641763,Julian Phillips,0022401147,18.783333333333335,1,2025
1630604,E.J. Liddell,0022401147,9.783333333333333,0,2025
1642443,Jahmir Young,0022401147,9.766666666666667,2,2025
1641801,Emanuel Miller,0022401147,4.033333333333333,1,2025
1629632,Coby White,0022401133,35.416666666666664,5,2025
1630581,Josh Giddey,0022401133,33.733333333333334,8,2025
202696,Nikola Vučević,0022401133,32.75,4,2025
