PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
2037,Jamal Crawford,0020301181,48.0,3,2004
2033,Marcus Fizer,0020301181,43.9,4,2004
2550,Kirk Hinrich,0020301181,44.7,11,2004
2669,Linton Johnson,0020301181,38.61666666666667,2,2004
2648,Ronald Dupree,0020301181,33.51166666666666,0,2004
2201,Eddy Curry,0020301181,16.588333333333335,0,2004
2457,Jannero Pargo,0020301181,3.7716666666666665,0,2004
2423,Chris Jefferies,0020301181,10.911666666666667,0,2004
2033,Marcus Fizer,0020301168,46.71666666666667,1,2004
2037,Jamal Crawford,0020301168,37.61666666666667,4,2004
2550,Kirk Hinrich,0020301168,39.4,12,2004
2423,Chris Jefferies,0020301168,41.55,1,2004
2648,Ronald Dupree,0020301168,28.248333333333335,1,2004
2669,Linton Johnson,0020301168,18.55,0,2004
2457,Jannero Pargo,0020301168,26.151666666666667,1,2004
213,Antonio Davis,0020301168,1.7666666666666666,0,2004
2037,Jamal Crawford,0020301156,50.79833333333333,2,2004
2201,Eddy Curry,0020301156,43.48166666666667,2,2004
213,Antonio Davis,0020301156,47.833333333333336,5,2004
2033,Marcus Fizer,0020301156,20.416666666666668,2,2004
2550,Kirk Hinrich,0020301156,38.18,10,2004
2457,Jannero Pargo,0020301156,15.77,1,2004
2423,Chris Jefferies,0020301156,23.118333333333332,0,2004
2669,Linton Johnson,0020301156,15.851666666666667,0,2004
2648,Ronald Dupree,0020301156,9.55,0,2004
2550,Kirk Hinrich,0020301142,48.0,9,2004
2669,Linton Johnson,0020301142,34.36666666666667,3,2004
2201,Eddy Curry,0020301142,28.65,0,2004
2648,Ronald Dupree,0020301142,27.601666666666667,3,2004
2457,Jannero Pargo,0020301142,27.32,0,2004
2037,Jamal Crawford,0020301142,20.68,3,2004
2423,Chris Jefferies,0020301142,14.733333333333333,0,2004
213,Antonio Davis,0020301142,31.595,2,2004
966,Jerome Williams,0020301142,7.053333333333334,1,2004
2550,Kirk Hinrich,0020301124,29.933333333333334,5,2004
2037,Jamal Crawford,0020301124,41.75,4,2004
2201,Eddy Curry,0020301124,42.81666666666667,0,2004
213,Antonio Davis,0020301124,38.25,1,2004
2669,Linton Johnson,0020301124,28.983333333333334,2,2004
2457,Jannero Pargo,0020301124,25.333333333333332,3,2004
2648,Ronald Dupree,0020301124,16.566666666666666,0,2004
2033,Marcus Fizer,0020301124,8.55,0,2004
2423,Chris Jefferies,0020301124,2.6333333333333333,0,2004
966,Jerome Williams,0020301124,5.183333333333334,0,2004
2201,Eddy Curry,0020301103,44.25,0,2004
2550,Kirk Hinrich,0020301103,40.93333333333333,12,2004
2457,Jannero Pargo,0020301103,29.5,3,2004
2648,Ronald Dupree,0020301103,34.71666666666667,2,2004
2669,Linton Johnson,0020301103,28.566666666666666,1,2004
