SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22001,1610612741,CHI,Chicago Bulls,0020100016,2001-10-31,CHI vs. IND,L,239,73,28,79,0.354,0,7,0.0,17,27,0.63,13,29,42,19,3,3,13,20,-27.0
22001,1610612741,CHI,Chicago Bulls,0020100028,2001-11-02,CHI @ BOS,L,240,82,32,71,0.451,3,13,0.231,15,22,0.682,10,32,42,20,8,6,19,20,-14.0
22001,1610612741,CHI,Chicago Bulls,0020100039,2001-11-03,CHI vs. NYK,W,240,84,31,75,0.413,4,13,0.308,18,24,0.75,4,37,41,25,14,5,13,27,5.0
22001,1610612741,CHI,Chicago Bulls,0020100067,2001-11-07,CHI vs. DET,L,241,73,27,70,0.386,3,8,0.375,16,23,0.696,8,21,29,18,12,4,20,26,-24.0
22001,1610612741,CHI,Chicago Bulls,0020100073,2001-11-08,CHI @ MIN,L,240,74,29,73,0.397,1,7,0.143,15,24,0.625,9,20,29,19,7,7,19,21,-53.0
22001,1610612741,CHI,Chicago Bulls,0020100089,2001-11-10,CHI vs. CHH,L,239,85,27,83,0.325,1,4,0.25,30,40,0.75,12,33,45,20,10,3,7,21,-4.0
22001,1610612741,CHI,Chicago Bulls,0020100106,2001-11-13,CHI @ DEN,L,240,93,35,80,0.438,1,5,0.2,22,32,0.688,10,26,36,23,6,4,6,24,-8.0
22001,1610612741,CHI,Chicago Bulls,0020100114,2001-11-14,CHI @ LAC,L,240,102,42,89,0.472,2,6,0.333,16,18,0.889,13,32,45,23,8,3,16,17,-4.0
22001,1610612741,CHI,Chicago Bulls,0020100128,2001-11-16,CHI @ SAC,L,241,71,31,72,0.431,0,3,0.0,9,18,0.5,8,33,41,20,4,2,26,25,-34.0
22001,1610612741,CHI,Chicago Bulls,0020100139,2001-11-17,CHI @ GSW,L,240,88,35,75,0.467,0,5,0.0,18,30,0.6,13,33,46,23,5,2,13,21,-5.0
22001,1610612741,CHI,Chicago Bulls,0020100159,2001-11-21,CHI @ MIL,L,240,92,39,81,0.481,4,10,0.4,10,22,0.455,11,30,41,25,3,4,14,22,-4.0
22001,1610612741,CHI,Chicago Bulls,0020100179,2001-11-24,CHI @ NYK,L,240,71,22,66,0.333,3,11,0.273,24,37,0.649,9,25,34,12,9,2,13,14,-7.0
22001,1610612741,CHI,Chicago Bulls,0020100198,2001-11-27,CHI @ NJN,L,241,68,29,72,0.403,1,6,0.167,9,13,0.692,11,27,38,19,7,5,16,18,-32.0
22001,1610612741,CHI,Chicago Bulls,0020100216,2001-11-29,CHI vs. MIA,W,241,78,26,65,0.4,0,5,0.0,26,39,0.667,8,27,35,21,12,3,10,20,6.0
22001,1610612741,CHI,Chicago Bulls,0020100231,2001-12-01,CHI vs. PHI,L,239,76,30,86,0.349,6,16,0.375,10,12,0.833,12,25,37,25,9,6,14,20,-17.0
22001,1610612741,CHI,Chicago Bulls,0020100250,2001-12-04,CHI vs. HOU,W,240,103,45,84,0.536,5,10,0.5,8,13,0.615,13,31,44,33,9,5,12,15,28.0
22001,1610612741,CHI,Chicago Bulls,0020100255,2001-12-05,CHI @ ORL,L,241,74,31,72,0.431,1,8,0.125,11,18,0.611,14,28,42,18,7,1,25,14,-28.0
22001,1610612741,CHI,Chicago Bulls,0020100266,2001-12-07,CHI @ IND,L,241,83,34,78,0.436,2,12,0.167,13,16,0.813,7,24,31,24,8,3,8,15,-15.0
22001,1610612741,CHI,Chicago Bulls,0020100280,2001-12-08,CHI vs. BOS,W,241,87,27,73,0.37,3,13,0.231,30,37,0.811,14,42,56,21,7,8,16,13,3.0
22001,1610612741,CHI,Chicago Bulls,0020100296,2001-12-11,CHI vs. NJN,L,240,93,35,79,0.443,4,7,0.571,19,25,0.76,8,26,34,23,10,3,10,16,-14.0
22001,1610612741,CHI,Chicago Bulls,0020100315,2001-12-14,CHI @ BOS,L,240,101,36,75,0.48,8,15,0.533,21,23,0.913,7,29,36,26,9,2,19,24,-6.0
22001,1610612741,CHI,Chicago Bulls,0020100323,2001-12-15,CHI vs. ATL,L,239,79,31,96,0.323,4,16,0.25,13,18,0.722,21,33,54,28,4,2,10,22,-1.0
22001,1610612741,CHI,Chicago Bulls,0020100339,2001-12-18,CHI @ CLE,L,239,84,32,83,0.386,5,11,0.455,15,21,0.714,14,25,39,22,4,5,12,15,-18.0
22001,1610612741,CHI,Chicago Bulls,0020100357,2001-12-20,CHI @ TOR,L,239,91,36,80,0.45,0,3,0.0,19,23,0.826,6,29,35,19,12,4,9,22,-5.0
22001,1610612741,CHI,Chicago Bulls,0020100375,2001-12-22,CHI vs. MIN,L,240,74,26,71,0.366,3,10,0.3,19,29,0.655,10,30,40,22,8,4,17,20,-21.0
22001,1610612741,CHI,Chicago Bulls,0020100393,2001-12-26,CHI @ MEM,L,240,85,36,87,0.414,3,7,0.429,10,21,0.476,13,28,41,20,9,6,12,27,-22.0
22001,1610612741,CHI,Chicago Bulls,0020100403,2001-12-27,CHI @ DAL,L,240,74,28,73,0.384,1,3,0.333,17,24,0.708,13,36,49,18,8,2,24,24,-15.0
22001,1610612741,CHI,Chicago Bulls,0020100418,2001-12-29,CHI vs. CLE,W,241,103,38,81,0.469,3,6,0.5,24,34,0.706,11,35,46,31,9,5,12,18,23.0
22001,1610612741,CHI,Chicago Bulls,0020100430,2001-12-31,CHI vs. MIL,W,239,90,36,78,0.462,4,13,0.308,14,20,0.7,10,31,41,27,9,3,13,23,7.0
22001,1610612741,CHI,Chicago Bulls,0020100438,2002-01-02,CHI vs. DAL,L,241,97,34,76,0.447,5,7,0.714,24,30,0.8,11,30,41,27,8,4,19,32,-10.0
22001,1610612741,CHI,Chicago Bulls,0020100447,2002-01-04,CHI @ WAS,L,240,83,33,88,0.375,2,13,0.154,15,23,0.652,17,30,47,16,6,8,9,21,-6.0
22001,1610612741,CHI,Chicago Bulls,0020100462,2002-01-05,CHI vs. UTA,L,265,111,40,79,0.506,5,11,0.455,26,33,0.788,9,28,37,32,12,6,16,35,-2.0
22001,1610612741,CHI,Chicago Bulls,0020100477,2002-01-07,CHI vs. SEA,L,239,88,37,76,0.487,5,15,0.333,9,12,0.75,7,36,43,31,7,1,24,22,-12.0
22001,1610612741,CHI,Chicago Bulls,0020100493,2002-01-09,CHI vs. TOR,L,240,73,29,81,0.358,3,12,0.25,12,18,0.667,16,30,46,21,9,2,12,17,-12.0
22001,1610612741,CHI,Chicago Bulls,0020100502,2002-01-11,CHI @ IND,L,240,90,37,80,0.463,2,6,0.333,14,22,0.636,13,25,38,28,8,5,12,24,-7.0
22001,1610612741,CHI,Chicago Bulls,0020100514,2002-01-12,CHI vs. LAL,W,264,106,38,97,0.392,1,6,0.167,29,39,0.744,22,26,48,25,11,2,16,34,2.0
22001,1610612741,CHI,Chicago Bulls,0020100533,2002-01-15,CHI vs. CHH,L,239,86,34,82,0.415,6,13,0.462,12,19,0.632,9,30,39,22,5,4,16,24,-8.0
22001,1610612741,CHI,Chicago Bulls,0020100545,2002-01-17,CHI @ ATL,W,239,94,38,80,0.475,1,10,0.1,17,24,0.708,14,30,44,24,12,5,13,21,3.0
22001,1610612741,CHI,Chicago Bulls,0020100564,2002-01-19,CHI vs. WAS,L,240,69,22,89,0.247,5,10,0.5,20,25,0.8,24,24,48,17,12,2,16,29,-8.0
22001,1610612741,CHI,Chicago Bulls,0020100575,2002-01-21,CHI vs. IND,L,240,81,32,74,0.432,4,7,0.571,13,16,0.813,10,32,42,26,6,5,24,24,-12.0
22001,1610612741,CHI,Chicago Bulls,0020100584,2002-01-22,CHI @ MIA,L,239,79,32,75,0.427,6,12,0.5,9,17,0.529,6,25,31,16,14,3,18,25,-13.0
22001,1610612741,CHI,Chicago Bulls,0020100618,2002-01-26,CHI vs. MEM,W,240,95,35,83,0.422,8,15,0.533,17,21,0.81,17,27,44,21,10,4,14,26,3.0
22001,1610612741,CHI,Chicago Bulls,0020100634,2002-01-29,CHI @ PHX,L,240,90,34,71,0.479,4,10,0.4,18,25,0.72,10,18,28,19,9,7,13,18,-1.0
22001,1610612741,CHI,Chicago Bulls,0020100640,2002-01-30,CHI @ UTA,L,241,78,29,70,0.414,5,14,0.357,15,18,0.833,12,22,34,23,14,3,21,29,-12.0
22001,1610612741,CHI,Chicago Bulls,0020100662,2002-02-02,CHI @ SEA,W,239,97,35,83,0.422,8,19,0.421,19,26,0.731,13,28,41,23,10,5,11,24,6.0
22001,1610612741,CHI,Chicago Bulls,0020100672,2002-02-03,CHI @ POR,L,238,96,39,85,0.459,7,18,0.389,11,18,0.611,13,22,35,29,8,3,10,21,-5.0
22001,1610612741,CHI,Chicago Bulls,0020100691,2002-02-06,CHI @ LAL,W,238,97,34,74,0.459,2,12,0.167,27,31,0.871,15,28,43,18,10,7,19,26,8.0
22001,1610612741,CHI,Chicago Bulls,0020100703,2002-02-12,CHI vs. MIL,W,240,96,36,82,0.439,3,9,0.333,21,34,0.618,12,34,46,25,7,1,8,24,4.0
22001,1610612741,CHI,Chicago Bulls,0020100709,2002-02-13,CHI @ CHH,L,241,91,35,85,0.412,6,18,0.333,15,24,0.625,11,29,40,16,6,7,15,24,-22.0
22001,1610612741,CHI,Chicago Bulls,0020100726,2002-02-15,CHI vs. NJN,L,239,81,29,78,0.372,8,17,0.471,15,23,0.652,14,24,38,17,9,8,17,19,-25.0
22001,1610612741,CHI,Chicago Bulls,0020100732,2002-02-16,CHI vs. CLE,L,240,101,36,79,0.456,5,16,0.313,24,34,0.706,11,20,31,23,6,6,4,24,-13.0
22001,1610612741,CHI,Chicago Bulls,0020100749,2002-02-18,CHI @ MIA,L,240,80,25,60,0.417,5,13,0.385,25,37,0.676,2,23,25,15,5,3,19,21,-22.0
22001,1610612741,CHI,Chicago Bulls,0020100764,2002-02-20,CHI vs. NYK,W,238,113,39,79,0.494,6,17,0.353,29,38,0.763,14,33,47,21,7,7,10,16,4.0
22001,1610612741,CHI,Chicago Bulls,0020100779,2002-02-22,CHI vs. PHX,W,239,91,35,77,0.455,5,10,0.5,16,20,0.8,7,31,38,24,7,8,14,22,8.0
22001,1610612741,CHI,Chicago Bulls,0020100786,2002-02-23,CHI vs. GSW,W,239,105,44,92,0.478,5,14,0.357,12,18,0.667,19,36,55,25,9,4,17,19,14.0
22001,1610612741,CHI,Chicago Bulls,0020100804,2002-02-26,CHI vs. ORL,L,240,97,38,89,0.427,8,15,0.533,13,25,0.52,17,31,48,25,5,5,7,18,-15.0
22001,1610612741,CHI,Chicago Bulls,0020100814,2002-02-27,CHI @ DET,L,240,89,36,80,0.45,3,11,0.273,14,14,1.0,11,32,43,17,9,3,16,19,-12.0
22001,1610612741,CHI,Chicago Bulls,0020100828,2002-03-01,CHI vs. WAS,W,240,90,33,79,0.418,2,8,0.25,22,28,0.786,15,30,45,19,6,4,17,21,9.0
22001,1610612741,CHI,Chicago Bulls,0020100839,2002-03-03,CHI @ NJN,L,240,84,37,80,0.463,3,10,0.3,7,13,0.538,12,24,36,17,11,3,16,20,-8.0
22001,1610612741,CHI,Chicago Bulls,0020100852,2002-03-05,CHI @ WAS,L,240,90,38,82,0.463,2,11,0.182,12,15,0.8,6,23,29,20,4,4,8,22,-25.0
22001,1610612741,CHI,Chicago Bulls,0020100866,2002-03-06,CHI vs. MIA,L,240,87,36,78,0.462,3,10,0.3,12,15,0.8,11,31,42,21,6,3,14,26,-5.0
22001,1610612741,CHI,Chicago Bulls,0020100879,2002-03-08,CHI vs. LAC,L,240,90,41,88,0.466,3,9,0.333,5,9,0.556,13,27,40,24,4,5,11,23,-4.0
22001,1610612741,CHI,Chicago Bulls,0020100888,2002-03-09,CHI vs. SAS,L,239,73,28,70,0.4,3,10,0.3,14,20,0.7,6,28,34,19,6,2,15,23,-27.0
22001,1610612741,CHI,Chicago Bulls,0020100904,2002-03-11,CHI vs. SAC,L,240,103,42,84,0.5,5,11,0.455,14,18,0.778,14,25,39,36,9,7,16,30,-4.0
22001,1610612741,CHI,Chicago Bulls,0020100911,2002-03-12,CHI @ MIL,L,241,81,31,76,0.408,1,9,0.111,18,24,0.75,4,32,36,18,4,2,11,24,-29.0
22001,1610612741,CHI,Chicago Bulls,0020100924,2002-03-14,CHI @ SAS,L,240,86,34,91,0.374,3,11,0.273,15,22,0.682,19,33,52,12,7,7,14,34,-5.0
22001,1610612741,CHI,Chicago Bulls,0020100939,2002-03-16,CHI @ HOU,W,290,114,46,101,0.455,6,11,0.545,16,17,0.941,11,37,48,26,8,5,7,24,2.0
22001,1610612741,CHI,Chicago Bulls,0020100961,2002-03-19,CHI vs. ATL,L,239,96,35,78,0.449,6,18,0.333,20,23,0.87,10,26,36,26,12,9,19,23,-6.0
22001,1610612741,CHI,Chicago Bulls,0020100984,2002-03-22,CHI vs. POR,L,239,93,39,77,0.506,3,6,0.5,12,19,0.632,10,28,38,29,7,6,15,15,-16.0
22001,1610612741,CHI,Chicago Bulls,0020100987,2002-03-23,CHI @ ATL,L,240,96,36,85,0.424,3,11,0.273,21,28,0.75,12,25,37,17,5,4,9,24,-16.0
22001,1610612741,CHI,Chicago Bulls,0020101010,2002-03-26,CHI @ ORL,L,240,82,29,75,0.387,2,10,0.2,22,36,0.611,11,32,43,20,5,4,11,24,-14.0
22001,1610612741,CHI,Chicago Bulls,0020101028,2002-03-28,CHI vs. PHI,L,240,79,28,77,0.364,2,14,0.143,21,28,0.75,12,28,40,18,8,2,13,26,-20.0
22001,1610612741,CHI,Chicago Bulls,0020101044,2002-03-30,CHI vs. DEN,L,239,84,32,79,0.405,4,11,0.364,16,20,0.8,9,23,32,17,7,7,8,21,-16.0
22001,1610612741,CHI,Chicago Bulls,0020101068,2002-04-03,CHI @ TOR,L,239,104,39,79,0.494,2,4,0.5,24,32,0.75,9,25,34,22,4,6,12,22,-13.0
22001,1610612741,CHI,Chicago Bulls,0020101089,2002-04-05,CHI vs. TOR,L,240,96,34,77,0.442,3,9,0.333,25,28,0.893,10,29,39,16,7,1,15,31,-2.0
22001,1610612741,CHI,Chicago Bulls,0020101096,2002-04-06,CHI @ CLE,L,239,101,39,81,0.481,5,11,0.455,18,19,0.947,5,27,32,30,3,6,13,23,-19.0
22001,1610612741,CHI,Chicago Bulls,0020101108,2002-04-08,CHI vs. BOS,W,241,105,42,76,0.553,10,20,0.5,11,16,0.688,4,35,39,31,4,5,10,21,5.0
22001,1610612741,CHI,Chicago Bulls,0020101127,2002-04-10,CHI @ DET,W,239,102,40,86,0.465,2,4,0.5,20,24,0.833,11,33,44,16,10,6,12,23,1.0
22001,1610612741,CHI,Chicago Bulls,0020101131,2002-04-11,CHI @ NYK,W,265,104,40,87,0.46,7,17,0.412,17,23,0.739,13,33,46,27,10,8,14,18,3.0
22001,1610612741,CHI,Chicago Bulls,0020101150,2002-04-13,CHI vs. DET,L,240,106,40,77,0.519,3,11,0.273,23,27,0.852,7,31,38,24,4,6,17,24,-18.0
22001,1610612741,CHI,Chicago Bulls,0020101162,2002-04-15,CHI @ PHI,W,241,98,32,61,0.525,4,8,0.5,30,38,0.789,9,28,37,20,5,4,22,23,2.0
22001,1610612741,CHI,Chicago Bulls,0020101177,2002-04-17,CHI @ CHH,L,239,106,41,76,0.539,5,11,0.455,19,29,0.655,13,25,38,22,6,5,22,27,-6.0
