game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0020200004,2199,147,Rose,3,2003,2002-03
0020200004,2398,2199,Chandler,2,2003,2002-03
0020200004,147,2201,Curry,2,2003,2002-03
0020200004,147,2199,Chandler,2,2003,2002-03
0020200004,2398,2239,Hassell,2,2003,2002-03
0020200004,2398,2239,Hassell,2,2003,2002-03
0020200004,697,1944,Robinson,2,2003,2002-03
0020200004,2037,923,Marshall,2,2003,2002-03
0020200004,2033,1944,Robinson,2,2003,2002-03
0020200004,147,923,Marshall,2,2003,2002-03
0020200004,147,2398,Williams,2,2003,2002-03
0020200004,147,2398,Williams,2,2003,2002-03
0020200004,147,2199,Chandler,2,2003,2002-03
0020200004,2398,2239,Hassell,2,2003,2002-03
0020200004,147,2201,Curry,2,2003,2002-03
0020200004,147,923,Marshall,2,2003,2002-03
0020200004,2398,147,Rose,3,2003,2002-03
0020200004,2239,147,Rose,3,2003,2002-03
0020200004,147,2398,Williams,3,2003,2002-03
0020200004,2398,916,Blount,2,2003,2002-03
0020200004,2037,147,Rose,2,2003,2002-03
0020200004,2037,923,Marshall,2,2003,2002-03
0020200004,147,923,Marshall,2,2003,2002-03
0020200004,147,923,Marshall,2,2003,2002-03
0020200004,2239,923,Marshall,2,2003,2002-03
0020200004,916,923,Marshall,2,2003,2002-03
0020200004,923,2239,Hassell,2,2003,2002-03
0020200004,147,2239,Hassell,3,2003,2002-03
0020200004,2398,2239,Hassell,3,2003,2002-03
0020200025,2199,2201,Curry,2,2003,2002-03
0020200025,147,2199,Chandler,2,2003,2002-03
0020200025,147,2398,Williams,2,2003,2002-03
0020200025,2398,147,Rose,3,2003,2002-03
0020200025,2037,923,Marshall,2,2003,2002-03
0020200025,2033,923,Marshall,2,2003,2002-03
0020200025,2033,923,Marshall,2,2003,2002-03
0020200025,923,2033,Fizer,2,2003,2002-03
0020200025,2037,923,Marshall,3,2003,2002-03
0020200025,697,2199,Chandler,2,2003,2002-03
0020200025,697,2199,Chandler,2,2003,2002-03
0020200025,2398,147,Rose,2,2003,2002-03
0020200025,147,2199,Chandler,2,2003,2002-03
0020200025,2037,697,Hoiberg,3,2003,2002-03
0020200025,923,147,Rose,2,2003,2002-03
0020200025,2239,147,Rose,2,2003,2002-03
0020200025,923,2033,Fizer,2,2003,2002-03
0020200025,2037,923,Marshall,2,2003,2002-03
0020200025,2037,697,Hoiberg,2,2003,2002-03
0020200032,2398,147,Rose,2,2003,2002-03
0020200032,2239,923,Marshall,2,2003,2002-03
0020200032,2037,697,Hoiberg,2,2003,2002-03
0020200032,2037,2033,Fizer,2,2003,2002-03
0020200032,2398,916,Blount,2,2003,2002-03
0020200032,147,2239,Hassell,3,2003,2002-03
0020200032,2398,147,Rose,2,2003,2002-03
0020200032,2398,2201,Curry,2,2003,2002-03
0020200032,147,923,Marshall,2,2003,2002-03
0020200032,1944,2033,Fizer,2,2003,2002-03
0020200032,147,923,Marshall,2,2003,2002-03
0020200032,2398,2033,Fizer,2,2003,2002-03
0020200032,2033,2398,Williams,3,2003,2002-03
0020200046,147,2199,Chandler,2,2003,2002-03
0020200046,2398,147,Rose,2,2003,2002-03
0020200046,2199,147,Rose,2,2003,2002-03
0020200046,2398,2199,Chandler,2,2003,2002-03
0020200046,1944,923,Marshall,2,2003,2002-03
0020200046,2033,2037,Crawford,3,2003,2002-03
0020200046,2033,923,Marshall,2,2003,2002-03
0020200046,147,923,Marshall,2,2003,2002-03
0020200046,2398,923,Marshall,2,2003,2002-03
0020200046,2398,2199,Chandler,2,2003,2002-03
0020200046,2201,147,Rose,2,2003,2002-03
0020200046,147,2239,Hassell,2,2003,2002-03
0020200046,147,2201,Curry,2,2003,2002-03
0020200046,2037,697,Hoiberg,2,2003,2002-03
0020200046,2037,1944,Robinson,2,2003,2002-03
0020200046,923,1944,Robinson,2,2003,2002-03
0020200046,2037,923,Marshall,2,2003,2002-03
0020200046,923,916,Blount,2,2003,2002-03
0020200046,2037,923,Marshall,2,2003,2002-03
0020200046,147,2398,Williams,2,2003,2002-03
0020200046,697,923,Marshall,3,2003,2002-03
0020200046,697,2398,Williams,3,2003,2002-03
0020200064,147,2199,Chandler,2,2003,2002-03
0020200064,2201,2199,Chandler,2,2003,2002-03
0020200064,2398,2201,Curry,2,2003,2002-03
0020200064,2037,923,Marshall,2,2003,2002-03
0020200064,2037,147,Rose,2,2003,2002-03
0020200064,923,2033,Fizer,2,2003,2002-03
0020200064,2037,2033,Fizer,2,2003,2002-03
0020200064,697,923,Marshall,2,2003,2002-03
0020200064,2239,2199,Chandler,2,2003,2002-03
0020200064,147,2398,Williams,3,2003,2002-03
0020200064,2398,147,Rose,2,2003,2002-03
0020200064,2398,2199,Chandler,2,2003,2002-03
0020200064,2398,2199,Chandler,2,2003,2002-03
0020200064,2398,2199,Chandler,2,2003,2002-03
0020200064,2201,2437,Baxter,2,2003,2002-03
0020200064,2398,697,Hoiberg,2,2003,2002-03
0020200078,2398,2199,Chandler,2,2003,2002-03
0020200078,2199,2201,Curry,2,2003,2002-03
0020200078,2239,147,Rose,2,2003,2002-03
0020200078,2398,2239,Hassell,2,2003,2002-03
0020200078,2398,2201,Curry,2,2003,2002-03
0020200078,147,2201,Curry,2,2003,2002-03
0020200078,2398,2239,Hassell,2,2003,2002-03
0020200078,923,147,Rose,3,2003,2002-03
0020200078,2037,2239,Hassell,2,2003,2002-03
0020200078,697,147,Rose,3,2003,2002-03
0020200078,2239,147,Rose,2,2003,2002-03
0020200078,2239,2437,Baxter,2,2003,2002-03
0020200078,147,2239,Hassell,2,2003,2002-03
0020200078,147,923,Marshall,2,2003,2002-03
0020200078,2033,2398,Williams,3,2003,2002-03
0020200078,1944,2033,Fizer,2,2003,2002-03
0020200078,2053,697,Hoiberg,2,2003,2002-03
0020200078,697,2053,Bagaric,2,2003,2002-03
0020200078,2037,1944,Robinson,2,2003,2002-03
0020200078,2037,1944,Robinson,2,2003,2002-03
0020200078,697,2037,Crawford,3,2003,2002-03
0020200078,2037,2053,Bagaric,2,2003,2002-03
0020200086,147,2201,Curry,2,2003,2002-03
0020200086,2239,2201,Curry,2,2003,2002-03
0020200086,2398,923,Marshall,2,2003,2002-03
0020200086,2398,147,Rose,2,2003,2002-03
0020200086,2398,2239,Hassell,2,2003,2002-03
0020200086,147,923,Marshall,2,2003,2002-03
0020200086,2398,1944,Robinson,2,2003,2002-03
0020200086,2398,1944,Robinson,2,2003,2002-03
0020200086,2398,697,Hoiberg,2,2003,2002-03
0020200086,2398,2199,Chandler,2,2003,2002-03
0020200086,147,2398,Williams,3,2003,2002-03
0020200086,147,2398,Williams,2,2003,2002-03
0020200086,2398,147,Rose,3,2003,2002-03
0020200086,2398,147,Rose,2,2003,2002-03
0020200086,2398,147,Rose,3,2003,2002-03
0020200086,2199,2201,Curry,2,2003,2002-03
0020200086,2398,2201,Curry,2,2003,2002-03
0020200086,2398,147,Rose,2,2003,2002-03
0020200086,147,2398,Williams,3,2003,2002-03
0020200086,2398,147,Rose,2,2003,2002-03
0020200086,147,2398,Williams,3,2003,2002-03
0020200110,2398,2201,Curry,2,2003,2002-03
0020200110,2239,2437,Baxter,2,2003,2002-03
0020200110,2437,923,Marshall,2,2003,2002-03
0020200110,2239,923,Marshall,2,2003,2002-03
0020200110,697,2037,Crawford,2,2003,2002-03
0020200110,2398,2201,Curry,2,2003,2002-03
0020200110,2398,1944,Robinson,2,2003,2002-03
0020200110,2239,2199,Chandler,2,2003,2002-03
0020200110,2239,2199,Chandler,2,2003,2002-03
0020200110,147,2201,Curry,2,2003,2002-03
0020200110,2239,2201,Curry,2,2003,2002-03
0020200110,2239,2398,Williams,3,2003,2002-03
0020200110,2239,2398,Williams,2,2003,2002-03
0020200110,2239,923,Marshall,2,2003,2002-03
0020200110,697,2398,Williams,2,2003,2002-03
0020200110,147,2437,Baxter,2,2003,2002-03
0020200110,147,2437,Baxter,2,2003,2002-03
0020200110,2239,923,Marshall,2,2003,2002-03
0020200123,2199,2201,Curry,2,2003,2002-03
0020200123,147,2437,Baxter,2,2003,2002-03
0020200123,2398,2437,Baxter,2,2003,2002-03
0020200123,2037,147,Rose,2,2003,2002-03
