game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0021800014,1626166,203897,LaVine,3,2019,2018-19
0021800014,1628976,203200,Holiday,3,2019,2018-19
0021800014,203897,1628976,Carter Jr.,2,2019,2018-19
0021800014,203897,1626171,Portis,3,2019,2018-19
0021800014,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800014,1626166,1626171,Portis,3,2019,2018-19
0021800014,1627853,1626171,Portis,3,2019,2018-19
0021800014,1627853,201577,Lopez,2,2019,2018-19
0021800014,201577,1628469,Blakeney,2,2019,2018-19
0021800014,1626171,1628469,Blakeney,3,2019,2018-19
0021800014,203200,1626171,Portis,2,2019,2018-19
0021800014,203897,203200,Holiday,2,2019,2018-19
0021800014,1626166,203200,Holiday,2,2019,2018-19
0021800014,1626166,203200,Holiday,3,2019,2018-19
0021800014,201577,1626171,Portis,2,2019,2018-19
0021800014,1628976,203953,Parker,2,2019,2018-19
0021800014,1627853,203953,Parker,2,2019,2018-19
0021800014,1628976,1627853,Arcidiacono,3,2019,2018-19
0021800014,201577,203953,Parker,2,2019,2018-19
0021800014,1626171,1628469,Blakeney,2,2019,2018-19
0021800014,1628469,1626171,Portis,2,2019,2018-19
0021800014,1627853,203953,Parker,3,2019,2018-19
0021800014,203953,1628469,Blakeney,2,2019,2018-19
0021800014,1628469,1627853,Arcidiacono,3,2019,2018-19
0021800014,1627853,203897,LaVine,2,2019,2018-19
0021800014,1627853,203953,Parker,2,2019,2018-19
0021800014,1627853,203953,Parker,2,2019,2018-19
0021800014,1627853,1628976,Carter Jr.,2,2019,2018-19
0021800031,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800031,1626166,203200,Holiday,2,2019,2018-19
0021800031,1626171,1628976,Carter Jr.,2,2019,2018-19
0021800031,1628976,203897,LaVine,2,2019,2018-19
0021800031,203200,1626166,Payne,2,2019,2018-19
0021800031,1627853,203200,Holiday,2,2019,2018-19
0021800031,1627853,203953,Parker,2,2019,2018-19
0021800031,1627853,201577,Lopez,2,2019,2018-19
0021800031,201577,1628469,Blakeney,2,2019,2018-19
0021800031,1627853,203200,Holiday,2,2019,2018-19
0021800031,1627853,201577,Lopez,2,2019,2018-19
0021800031,201577,203897,LaVine,3,2019,2018-19
0021800031,203200,201577,Lopez,2,2019,2018-19
0021800031,1626171,203200,Holiday,2,2019,2018-19
0021800031,1627853,203200,Holiday,3,2019,2018-19
0021800031,203897,1628976,Carter Jr.,2,2019,2018-19
0021800031,1626171,1628976,Carter Jr.,2,2019,2018-19
0021800031,1626171,1626166,Payne,2,2019,2018-19
0021800031,1626171,1626166,Payne,2,2019,2018-19
0021800031,201577,203953,Parker,3,2019,2018-19
0021800031,203953,1627853,Arcidiacono,3,2019,2018-19
0021800031,1627853,203897,LaVine,2,2019,2018-19
0021800031,203897,1626171,Portis,2,2019,2018-19
0021800031,1626166,203897,LaVine,2,2019,2018-19
0021800031,203897,1628469,Blakeney,2,2019,2018-19
0021800031,1626166,203953,Parker,3,2019,2018-19
0021800044,1627739,1628976,Carter Jr.,2,2019,2018-19
0021800044,1627739,203897,LaVine,3,2019,2018-19
0021800044,1628976,1627739,Dunn,2,2019,2018-19
0021800044,1627739,203897,LaVine,3,2019,2018-19
0021800044,201577,203953,Parker,2,2019,2018-19
0021800044,1626166,203953,Parker,2,2019,2018-19
0021800044,1628976,1626166,Payne,2,2019,2018-19
0021800044,203953,1627739,Dunn,3,2019,2018-19
0021800044,1627739,1626171,Portis,2,2019,2018-19
0021800044,1627739,1626171,Portis,2,2019,2018-19
0021800044,203897,1628976,Carter Jr.,2,2019,2018-19
0021800044,1628976,203200,Holiday,3,2019,2018-19
0021800044,203897,1628990,Hutchison,2,2019,2018-19
0021800044,1626166,1626171,Portis,2,2019,2018-19
0021800044,1627739,203953,Parker,3,2019,2018-19
0021800044,1627739,203200,Holiday,3,2019,2018-19
0021800044,1628976,203200,Holiday,3,2019,2018-19
0021800044,203200,1628469,Blakeney,3,2019,2018-19
0021800056,1626166,203200,Holiday,3,2019,2018-19
0021800056,1626166,1626245,Felicio,2,2019,2018-19
0021800056,1626166,1626171,Portis,2,2019,2018-19
0021800056,1627853,203200,Holiday,2,2019,2018-19
0021800056,203200,1626245,Felicio,2,2019,2018-19
0021800056,1627853,1628990,Hutchison,2,2019,2018-19
0021800056,203953,1628990,Hutchison,2,2019,2018-19
0021800056,203953,1628990,Hutchison,2,2019,2018-19
0021800056,1628469,1628990,Hutchison,2,2019,2018-19
0021800056,203953,203897,LaVine,2,2019,2018-19
0021800056,203897,203953,Parker,2,2019,2018-19
0021800056,1628976,203897,LaVine,3,2019,2018-19
0021800056,203897,1626166,Payne,3,2019,2018-19
0021800056,203897,1628976,Carter Jr.,2,2019,2018-19
0021800056,1626166,1626171,Portis,2,2019,2018-19
0021800056,203897,1626166,Payne,3,2019,2018-19
0021800056,1626171,1626166,Payne,3,2019,2018-19
0021800056,203897,1626166,Payne,3,2019,2018-19
0021800056,203953,1626166,Payne,3,2019,2018-19
0021800056,1628976,1626166,Payne,3,2019,2018-19
0021800056,203200,203897,LaVine,2,2019,2018-19
0021800067,1628976,203897,LaVine,3,2019,2018-19
0021800067,203897,1628976,Carter Jr.,3,2019,2018-19
0021800067,203200,1626245,Felicio,2,2019,2018-19
0021800067,203200,1626166,Payne,3,2019,2018-19
0021800067,1628990,203953,Parker,2,2019,2018-19
0021800067,203897,1626245,Felicio,2,2019,2018-19
0021800067,1626166,203897,LaVine,3,2019,2018-19
0021800067,203897,203953,Parker,3,2019,2018-19
0021800067,1628990,203897,LaVine,2,2019,2018-19
0021800067,203897,1628976,Carter Jr.,2,2019,2018-19
0021800067,1626166,203897,LaVine,3,2019,2018-19
0021800067,1626166,203897,LaVine,2,2019,2018-19
0021800067,203953,1627853,Arcidiacono,3,2019,2018-19
0021800067,1627853,203200,Holiday,3,2019,2018-19
0021800067,1627853,203953,Parker,2,2019,2018-19
0021800067,1627885,1628469,Blakeney,3,2019,2018-19
0021800067,1627885,203953,Parker,3,2019,2018-19
0021800067,1626245,1627853,Arcidiacono,2,2019,2018-19
0021800067,1627853,1627885,Harrison,3,2019,2018-19
0021800067,1627853,1628469,Blakeney,3,2019,2018-19
0021800067,1627885,1627853,Arcidiacono,3,2019,2018-19
0021800076,1626166,203897,LaVine,2,2019,2018-19
0021800076,203897,203200,Holiday,3,2019,2018-19
0021800076,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800076,203200,1628990,Hutchison,2,2019,2018-19
0021800076,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800076,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800076,203200,1627853,Arcidiacono,3,2019,2018-19
0021800076,1626245,1627853,Arcidiacono,2,2019,2018-19
0021800076,1627885,203953,Parker,2,2019,2018-19
0021800076,203897,1628469,Blakeney,3,2019,2018-19
0021800076,203953,203897,LaVine,3,2019,2018-19
0021800076,203897,1628990,Hutchison,2,2019,2018-19
0021800076,1626166,203897,LaVine,2,2019,2018-19
0021800076,1628976,203897,LaVine,2,2019,2018-19
0021800076,1627853,1626245,Felicio,2,2019,2018-19
0021800076,1627853,203953,Parker,2,2019,2018-19
0021800076,203953,1627853,Arcidiacono,3,2019,2018-19
0021800076,1627853,203953,Parker,2,2019,2018-19
0021800076,1626245,1628469,Blakeney,2,2019,2018-19
0021800076,1627853,203953,Parker,3,2019,2018-19
0021800076,203953,1627853,Arcidiacono,3,2019,2018-19
0021800076,1627853,203200,Holiday,3,2019,2018-19
0021800076,1627853,203200,Holiday,3,2019,2018-19
0021800076,203200,203953,Parker,3,2019,2018-19
0021800076,1627853,203200,Holiday,3,2019,2018-19
0021800091,1628976,203200,Holiday,3,2019,2018-19
0021800091,203897,1626166,Payne,2,2019,2018-19
0021800091,203200,203897,LaVine,2,2019,2018-19
0021800091,203953,1628976,Carter Jr.,2,2019,2018-19
0021800091,1627853,1626245,Felicio,2,2019,2018-19
0021800091,1627853,203953,Parker,2,2019,2018-19
0021800091,203953,203200,Holiday,3,2019,2018-19
0021800091,1627853,203897,LaVine,2,2019,2018-19
0021800091,203953,1628976,Carter Jr.,2,2019,2018-19
0021800091,203897,1628976,Carter Jr.,2,2019,2018-19
0021800091,203200,1627885,Harrison,2,2019,2018-19
0021800091,1628976,203897,LaVine,2,2019,2018-19
0021800091,203200,1628976,Carter Jr.,2,2019,2018-19
0021800091,1628976,203897,LaVine,3,2019,2018-19
0021800091,1628976,203897,LaVine,2,2019,2018-19
0021800091,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800091,203200,1628976,Carter Jr.,2,2019,2018-19
0021800091,203200,1628469,Blakeney,3,2019,2018-19
0021800091,203953,1627885,Harrison,2,2019,2018-19
0021800091,1627885,1628976,Carter Jr.,2,2019,2018-19
0021800091,203953,1628469,Blakeney,3,2019,2018-19
0021800091,1627885,203953,Parker,2,2019,2018-19
0021800091,1627885,1628469,Blakeney,3,2019,2018-19
0021800091,1628469,1627853,Arcidiacono,3,2019,2018-19
0021800091,1627885,1626245,Felicio,2,2019,2018-19
0021800106,203897,1628976,Carter Jr.,2,2019,2018-19
0021800106,203200,1628976,Carter Jr.,2,2019,2018-19
0021800106,203200,1628976,Carter Jr.,2,2019,2018-19
0021800106,1628976,203897,LaVine,2,2019,2018-19
0021800106,203200,1628990,Hutchison,3,2019,2018-19
0021800106,1627853,1628469,Blakeney,3,2019,2018-19
0021800106,1627853,1628469,Blakeney,3,2019,2018-19
0021800106,1628990,1627853,Arcidiacono,3,2019,2018-19
0021800106,1628976,1628990,Hutchison,2,2019,2018-19
0021800106,203897,1628990,Hutchison,2,2019,2018-19
0021800106,203897,203200,Holiday,3,2019,2018-19
0021800106,1628976,203200,Holiday,3,2019,2018-19
0021800106,1626166,203953,Parker,2,2019,2018-19
0021800106,203897,1628976,Carter Jr.,3,2019,2018-19
0021800106,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800106,203200,203897,LaVine,2,2019,2018-19
0021800106,1628976,203200,Holiday,3,2019,2018-19
0021800106,1627853,203897,LaVine,2,2019,2018-19
0021800106,1627853,203897,LaVine,2,2019,2018-19
0021800106,1627853,203200,Holiday,3,2019,2018-19
0021800106,1627853,1628976,Carter Jr.,2,2019,2018-19
0021800106,203897,1628976,Carter Jr.,2,2019,2018-19
0021800106,203897,1628976,Carter Jr.,3,2019,2018-19
0021800106,1628976,203897,LaVine,2,2019,2018-19
0021800106,1627853,203897,LaVine,2,2019,2018-19
0021800106,203200,203953,Parker,2,2019,2018-19
0021800106,203897,203200,Holiday,3,2019,2018-19
0021800120,203897,1628976,Carter Jr.,2,2019,2018-19
0021800120,203897,1628976,Carter Jr.,2,2019,2018-19
0021800120,203897,1626166,Payne,3,2019,2018-19
0021800120,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800120,203953,203200,Holiday,2,2019,2018-19
0021800120,1626166,203200,Holiday,3,2019,2018-19
0021800120,203953,203897,LaVine,3,2019,2018-19
0021800120,203200,1626245,Felicio,2,2019,2018-19
0021800120,1628976,1628469,Blakeney,2,2019,2018-19
0021800120,1627853,203200,Holiday,2,2019,2018-19
0021800120,1627853,1628990,Hutchison,2,2019,2018-19
0021800120,1627853,1628469,Blakeney,3,2019,2018-19
0021800120,1627853,1626245,Felicio,2,2019,2018-19
0021800120,1626166,203953,Parker,2,2019,2018-19
0021800120,1626245,203897,LaVine,2,2019,2018-19
0021800120,201577,203200,Holiday,3,2019,2018-19
0021800120,1626166,203953,Parker,2,2019,2018-19
0021800120,1626166,1628469,Blakeney,3,2019,2018-19
0021800120,1628976,203953,Parker,2,2019,2018-19
0021800120,1626166,203200,Holiday,3,2019,2018-19
0021800120,1626166,203953,Parker,2,2019,2018-19
0021800120,1626166,203200,Holiday,3,2019,2018-19
0021800120,203200,1628976,Carter Jr.,2,2019,2018-19
0021800120,1626245,1628469,Blakeney,2,2019,2018-19
0021800120,1628990,1628469,Blakeney,2,2019,2018-19
0021800120,1627853,203200,Holiday,3,2019,2018-19
0021800120,1628976,1627853,Arcidiacono,3,2019,2018-19
0021800120,1628976,1628990,Hutchison,3,2019,2018-19
0021800120,1628976,1628990,Hutchison,2,2019,2018-19
0021800120,1628976,203897,LaVine,2,2019,2018-19
0021800120,1627853,203897,LaVine,2,2019,2018-19
0021800120,203897,203953,Parker,2,2019,2018-19
0021800120,203897,1628469,Blakeney,3,2019,2018-19
0021800129,203897,1628976,Carter Jr.,2,2019,2018-19
0021800129,203200,203953,Parker,3,2019,2018-19
0021800129,1626166,203200,Holiday,3,2019,2018-19
0021800129,1626166,1628976,Carter Jr.,2,2019,2018-19
0021800129,1626166,1626245,Felicio,2,2019,2018-19
