SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22004,1610612741,CHI,Chicago Bulls,0020400355,2004-12-20,CHI vs. POR,W,240,92,35,75,0.467,4,14,0.286,18,22,0.818,10,33,43,24,6,4,13,22,5.0
22004,1610612741,CHI,Chicago Bulls,0020400372,2004-12-22,CHI @ DET,W,240,89,33,70,0.471,6,16,0.375,17,21,0.81,6,28,34,16,10,8,18,30,7.0
22004,1610612741,CHI,Chicago Bulls,0020400385,2004-12-26,CHI @ MIL,L,240,92,35,78,0.449,6,17,0.353,16,18,0.889,11,26,37,26,2,4,17,23,-7.0
22004,1610612741,CHI,Chicago Bulls,0020400403,2004-12-28,CHI vs. NJN,L,240,80,27,62,0.435,4,10,0.4,22,31,0.71,7,34,41,15,3,3,24,26,-4.0
22004,1610612741,CHI,Chicago Bulls,0020400430,2005-01-01,CHI vs. ORL,W,242,105,38,80,0.475,8,17,0.471,21,27,0.778,11,35,46,22,11,5,19,32,15.0
22004,1610612741,CHI,Chicago Bulls,0020400445,2005-01-03,CHI vs. DET,L,240,80,29,85,0.341,9,21,0.429,13,16,0.813,16,28,44,21,7,3,13,20,-4.0
22004,1610612741,CHI,Chicago Bulls,0020400460,2005-01-05,CHI @ NOH,W,240,95,32,72,0.444,3,14,0.214,28,34,0.824,11,34,45,16,4,7,21,21,6.0
22004,1610612741,CHI,Chicago Bulls,0020400475,2005-01-07,CHI vs. UTA,W,240,84,29,71,0.408,4,15,0.267,22,30,0.733,10,28,38,23,12,11,19,29,6.0
22004,1610612741,CHI,Chicago Bulls,0020400484,2005-01-08,CHI vs. BOS,W,240,102,40,83,0.482,7,17,0.412,15,22,0.682,11,33,44,32,8,4,13,18,11.0
22004,1610612741,CHI,Chicago Bulls,0020400495,2005-01-10,CHI vs. GSW,W,240,94,37,81,0.457,6,13,0.462,14,22,0.636,11,36,47,24,6,6,18,28,9.0
22004,1610612741,CHI,Chicago Bulls,0020400509,2005-01-12,CHI vs. PHI,W,240,110,40,82,0.488,11,25,0.44,19,21,0.905,13,37,50,31,8,5,17,21,32.0
22004,1610612741,CHI,Chicago Bulls,0020400530,2005-01-15,CHI vs. NYK,W,240,86,34,76,0.447,7,18,0.389,11,16,0.688,8,39,47,23,5,9,17,25,2.0
22004,1610612741,CHI,Chicago Bulls,0020400544,2005-01-17,CHI @ NYK,W,240,88,33,81,0.407,7,18,0.389,15,20,0.75,17,39,56,16,2,5,17,18,2.0
22004,1610612741,CHI,Chicago Bulls,0020400560,2005-01-19,CHI @ BOS,L,240,83,28,80,0.35,4,21,0.19,23,27,0.852,11,36,47,23,8,10,16,25,-9.0
22004,1610612741,CHI,Chicago Bulls,0020400578,2005-01-21,CHI vs. ATL,W,238,95,34,74,0.459,5,16,0.313,22,31,0.71,12,25,37,23,11,10,14,31,10.0
22004,1610612741,CHI,Chicago Bulls,0020400586,2005-01-22,CHI @ DET,W,240,100,38,77,0.494,4,15,0.267,20,25,0.8,9,27,36,25,11,4,14,27,11.0
22004,1610612741,CHI,Chicago Bulls,0020400600,2005-01-24,CHI @ ATL,W,240,107,37,76,0.487,9,16,0.563,24,28,0.857,9,31,40,26,7,5,14,30,25.0
22004,1610612741,CHI,Chicago Bulls,0020400609,2005-01-25,CHI vs. DEN,W,240,111,40,82,0.488,7,24,0.292,24,28,0.857,11,32,43,22,10,6,18,29,4.0
22004,1610612741,CHI,Chicago Bulls,0020400625,2005-01-27,CHI vs. CHA,W,240,101,41,77,0.532,6,16,0.375,13,17,0.765,6,28,34,26,7,2,14,19,8.0
22004,1610612741,CHI,Chicago Bulls,0020400643,2005-01-29,CHI vs. BOS,L,240,97,33,81,0.407,10,25,0.4,21,35,0.6,13,34,47,18,7,4,20,32,-4.0
22004,1610612741,CHI,Chicago Bulls,0020400661,2005-02-01,CHI @ NJN,L,240,97,34,72,0.472,6,15,0.4,23,35,0.657,9,25,34,21,8,4,18,29,-10.0
22004,1610612741,CHI,Chicago Bulls,0020400692,2005-02-05,CHI @ MIA,L,240,97,37,86,0.43,5,17,0.294,18,27,0.667,9,37,46,13,5,2,15,27,-11.0
22004,1610612741,CHI,Chicago Bulls,0020400713,2005-02-08,CHI @ DAL,W,240,107,38,81,0.469,8,15,0.533,23,32,0.719,16,40,56,19,5,4,15,25,7.0
22004,1610612741,CHI,Chicago Bulls,0020400725,2005-02-09,CHI @ HOU,L,240,92,35,95,0.368,9,26,0.346,13,21,0.619,19,32,51,21,7,5,13,21,-13.0
22004,1610612741,CHI,Chicago Bulls,0020400747,2005-02-13,CHI @ MIN,W,240,87,33,82,0.402,4,14,0.286,17,20,0.85,16,31,47,20,4,3,11,14,4.0
22004,1610612741,CHI,Chicago Bulls,0020400765,2005-02-15,CHI vs. SAC,W,240,107,35,66,0.53,2,9,0.222,35,48,0.729,7,36,43,24,6,3,19,27,5.0
22004,1610612741,CHI,Chicago Bulls,0020400770,2005-02-16,CHI @ TOR,W,240,121,44,76,0.579,11,15,0.733,22,26,0.846,7,29,36,24,6,5,20,25,6.0
22004,1610612741,CHI,Chicago Bulls,0020400786,2005-02-22,CHI vs. MIA,W,265,105,38,96,0.396,10,23,0.435,19,30,0.633,18,36,54,19,11,0,15,23,4.0
22004,1610612741,CHI,Chicago Bulls,0020400791,2005-02-23,CHI @ CLE,L,240,91,32,74,0.432,4,12,0.333,23,34,0.676,10,26,36,11,8,6,17,28,-9.0
22004,1610612741,CHI,Chicago Bulls,0020400807,2005-02-25,CHI vs. WAS,W,240,97,35,86,0.407,11,25,0.44,16,21,0.762,15,31,46,24,8,10,19,24,7.0
22004,1610612741,CHI,Chicago Bulls,0020400814,2005-02-26,CHI @ CHA,W,240,94,31,74,0.419,7,15,0.467,25,31,0.806,13,33,46,17,4,7,17,24,4.0
22004,1610612741,CHI,Chicago Bulls,0020400838,2005-03-01,CHI vs. HOU,L,240,89,29,78,0.372,2,16,0.125,29,40,0.725,17,25,42,16,6,1,14,21,-30.0
22004,1610612741,CHI,Chicago Bulls,0020400862,2005-03-04,CHI @ SAS,L,240,99,38,71,0.535,1,5,0.2,22,29,0.759,7,28,35,16,8,5,21,28,-3.0
22004,1610612741,CHI,Chicago Bulls,0020400870,2005-03-05,CHI @ MIL,L,240,87,36,82,0.439,5,23,0.217,10,14,0.714,11,32,43,19,10,3,18,28,-8.0
22004,1610612741,CHI,Chicago Bulls,0020400882,2005-03-07,CHI vs. MIL,W,240,90,33,73,0.452,6,16,0.375,18,23,0.783,11,32,43,25,5,0,19,23,5.0
22004,1610612741,CHI,Chicago Bulls,0020400901,2005-03-09,CHI @ POR,W,240,97,39,91,0.429,6,16,0.375,13,20,0.65,15,23,38,22,12,2,12,23,13.0
22004,1610612741,CHI,Chicago Bulls,0020400913,2005-03-11,CHI @ SEA,W,238,100,35,83,0.422,7,16,0.438,23,31,0.742,15,28,43,16,7,5,17,28,3.0
22004,1610612741,CHI,Chicago Bulls,0020400921,2005-03-13,CHI @ LAC,L,240,78,31,90,0.344,8,22,0.364,8,10,0.8,17,29,46,19,11,5,14,27,-5.0
22004,1610612741,CHI,Chicago Bulls,0020400940,2005-03-15,CHI vs. SEA,L,240,93,33,84,0.393,5,25,0.2,22,32,0.688,19,24,43,22,3,5,10,37,-6.0
22004,1610612741,CHI,Chicago Bulls,0020400945,2005-03-16,CHI @ NJN,L,240,84,29,75,0.387,7,23,0.304,19,26,0.731,9,32,41,21,5,4,14,21,-16.0
22004,1610612741,CHI,Chicago Bulls,0020400963,2005-03-18,CHI vs. NOH,L,240,90,26,69,0.377,11,23,0.478,27,34,0.794,11,36,47,19,2,12,20,25,-4.0
22004,1610612741,CHI,Chicago Bulls,0020400970,2005-03-19,CHI @ PHI,W,240,94,34,91,0.374,7,23,0.304,19,22,0.864,14,35,49,17,9,3,14,26,6.0
22004,1610612741,CHI,Chicago Bulls,0020400987,2005-03-21,CHI vs. ATL,W,240,105,38,80,0.475,4,16,0.25,25,29,0.862,11,28,39,24,6,5,10,25,14.0
22004,1610612741,CHI,Chicago Bulls,0020400998,2005-03-23,CHI @ TOR,W,240,94,36,77,0.468,3,11,0.273,19,25,0.76,9,40,49,20,6,4,17,23,9.0
22004,1610612741,CHI,Chicago Bulls,0020401014,2005-03-25,CHI @ BOS,W,240,94,34,78,0.436,5,17,0.294,21,30,0.7,9,32,41,20,4,5,11,23,8.0
22004,1610612741,CHI,Chicago Bulls,0020401028,2005-03-26,CHI vs. IND,W,240,100,32,80,0.4,1,13,0.077,35,42,0.833,13,35,48,19,7,4,14,24,4.0
22004,1610612741,CHI,Chicago Bulls,0020401042,2005-03-28,CHI vs. MEM,W,240,94,35,77,0.455,6,12,0.5,18,22,0.818,10,32,42,23,7,5,13,20,8.0
22004,1610612741,CHI,Chicago Bulls,0020401054,2005-03-30,CHI @ CHA,W,240,102,38,84,0.452,12,19,0.632,14,17,0.824,16,36,52,25,6,6,20,25,3.0
22004,1610612741,CHI,Chicago Bulls,0020401064,2005-03-31,CHI vs. CLE,W,265,102,38,81,0.469,2,12,0.167,24,36,0.667,15,33,48,25,6,3,15,27,12.0
22004,1610612741,CHI,Chicago Bulls,0020401081,2005-04-02,CHI vs. CHA,W,240,112,40,82,0.488,11,18,0.611,21,30,0.7,7,29,36,25,9,3,15,31,15.0
22004,1610612741,CHI,Chicago Bulls,0020401099,2005-04-05,CHI @ MIA,L,240,86,32,88,0.364,3,18,0.167,19,23,0.826,16,22,38,8,10,1,14,24,-18.0
22004,1610612741,CHI,Chicago Bulls,0020401109,2005-04-06,CHI @ ORL,W,265,102,35,102,0.343,9,21,0.429,23,28,0.821,17,35,52,20,13,4,13,22,1.0
22004,1610612741,CHI,Chicago Bulls,0020401122,2005-04-08,CHI @ NYK,W,240,102,36,69,0.522,5,14,0.357,25,28,0.893,6,31,37,16,6,4,20,28,8.0
22004,1610612741,CHI,Chicago Bulls,0020401135,2005-04-09,CHI vs. TOR,W,239,110,40,92,0.435,6,15,0.4,24,27,0.889,21,32,53,27,5,3,10,18,13.0
22004,1610612741,CHI,Chicago Bulls,0020401150,2005-04-11,CHI vs. DET,L,265,84,33,94,0.351,5,21,0.238,13,17,0.765,24,36,60,21,8,6,19,26,-3.0
22004,1610612741,CHI,Chicago Bulls,0020401160,2005-04-13,CHI @ WAS,L,240,82,32,95,0.337,6,21,0.286,12,18,0.667,9,39,48,17,9,0,13,23,-11.0
22004,1610612741,CHI,Chicago Bulls,0020401178,2005-04-15,CHI vs. ORL,W,241,117,48,89,0.539,8,17,0.471,13,20,0.65,13,44,57,36,6,6,13,24,40.0
22004,1610612741,CHI,Chicago Bulls,0020401186,2005-04-16,CHI @ ATL,W,240,114,38,78,0.487,11,18,0.611,27,30,0.9,9,29,38,21,6,4,9,18,9.0
22004,1610612741,CHI,Chicago Bulls,0020401214,2005-04-19,CHI vs. NYK,W,240,92,33,82,0.402,13,25,0.52,13,13,1.0,7,29,36,24,6,5,14,21,1.0
22004,1610612741,CHI,Chicago Bulls,0020401223,2005-04-20,CHI @ IND,L,240,83,34,77,0.442,5,11,0.455,10,15,0.667,11,28,39,21,9,4,12,22,-2.0
