PLAYER_ID,PLAYER_NAME,GAME_ID,MIN,AST,season_end_year
1627215,Walt Lemon Jr.,0021801224,28.283333333333335,4,2019
1627853,Ryan Arcidiacono,0021801224,29.816666666666666,6,2019
1627782,Wayne Selden,0021801224,27.641666666666666,2,2019
1627789,Timothe Luwawu-Cabarrot,0021801224,29.575,2,2019
1629102,Brandon Sampson,0021801224,23.083333333333332,1,2019
1627885,Shaquille Harrison,0021801224,20.0,0,2019
201577,Robin Lopez,0021801224,25.933333333333334,1,2019
1628469,Antonio Blakeney,0021801224,14.383333333333333,3,2019
1626245,Cristiano Felicio,0021801224,22.066666666666666,1,2019
1628959,Rawle Alkins,0021801224,19.216666666666665,1,2019
1627885,Shaquille Harrison,0021801213,27.711666666666666,3,2019
1627853,Ryan Arcidiacono,0021801213,32.41,3,2019
203960,JaKarr Sampson,0021801213,32.95,1,2019
201577,Robin Lopez,0021801213,30.966666666666665,1,2019
1629102,Brandon Sampson,0021801213,22.616666666666667,0,2019
1627789,Timothe Luwawu-Cabarrot,0021801213,24.783333333333335,0,2019
1627215,Walt Lemon Jr.,0021801213,18.216666666666665,2,2019
1626245,Cristiano Felicio,0021801213,17.033333333333335,0,2019
1627782,Wayne Selden,0021801213,20.411666666666665,3,2019
1628959,Rawle Alkins,0021801213,12.9,1,2019
203960,JaKarr Sampson,0021801194,35.3,1,2019
1627215,Walt Lemon Jr.,0021801194,30.016666666666666,5,2019
1627789,Timothe Luwawu-Cabarrot,0021801194,26.916666666666668,0,2019
1628959,Rawle Alkins,0021801194,20.216666666666665,2,2019
1627885,Shaquille Harrison,0021801194,23.45,2,2019
201577,Robin Lopez,0021801194,24.616666666666667,2,2019
1629102,Brandon Sampson,0021801194,25.416666666666668,2,2019
1627853,Ryan Arcidiacono,0021801194,17.983333333333334,2,2019
1626245,Cristiano Felicio,0021801194,23.383333333333333,3,2019
1627782,Wayne Selden,0021801194,12.7,3,2019
1627215,Walt Lemon Jr.,0021801167,28.933333333333334,8,2019
203960,JaKarr Sampson,0021801167,29.35,2,2019
1627885,Shaquille Harrison,0021801167,33.53333333333333,1,2019
201577,Robin Lopez,0021801167,24.766666666666666,0,2019
1627853,Ryan Arcidiacono,0021801167,19.066666666666666,4,2019
1628959,Rawle Alkins,0021801167,26.033333333333335,3,2019
1627789,Timothe Luwawu-Cabarrot,0021801167,25.666666666666668,1,2019
1626245,Cristiano Felicio,0021801167,23.233333333333334,1,2019
1627782,Wayne Selden,0021801167,16.316666666666666,1,2019
1629102,Brandon Sampson,0021801167,13.1,1,2019
201577,Robin Lopez,0021801155,30.083333333333332,2,2019
203960,JaKarr Sampson,0021801155,29.666666666666668,0,2019
1627885,Shaquille Harrison,0021801155,29.616666666666667,5,2019
1627789,Timothe Luwawu-Cabarrot,0021801155,26.416666666666668,2,2019
1627215,Walt Lemon Jr.,0021801155,30.666666666666668,5,2019
1627782,Wayne Selden,0021801155,34.36666666666667,0,2019
1627853,Ryan Arcidiacono,0021801155,17.333333333333332,2,2019
1626245,Cristiano Felicio,0021801155,15.366666666666667,2,2019
1628469,Antonio Blakeney,0021801155,16.883333333333333,1,2019
1629102,Brandon Sampson,0021801155,8.1,1,2019
1628959,Rawle Alkins,0021801155,1.5,0,2019
1627215,Walt Lemon Jr.,0021801142,31.033333333333335,6,2019
1627789,Timothe Luwawu-Cabarrot,0021801142,32.45,1,2019
1627885,Shaquille Harrison,0021801142,31.6,2,2019
1628959,Rawle Alkins,0021801142,18.2,3,2019
1627853,Ryan Arcidiacono,0021801142,18.65,3,2019
1628469,Antonio Blakeney,0021801142,17.933333333333334,0,2019
1629102,Brandon Sampson,0021801142,21.95,2,2019
1627782,Wayne Selden,0021801142,20.183333333333334,0,2019
1626245,Cristiano Felicio,0021801142,24.55,1,2019
201577,Robin Lopez,0021801142,23.45,3,2019
1627885,Shaquille Harrison,0021801117,29.95,2,2019
1627782,Wayne Selden,0021801117,33.86666666666667,4,2019
201577,Robin Lopez,0021801117,28.133333333333333,4,2019
1626245,Cristiano Felicio,0021801117,29.0,2,2019
1628469,Antonio Blakeney,0021801117,32.4,4,2019
1627853,Ryan Arcidiacono,0021801117,19.446666666666665,3,2019
1627789,Timothe Luwawu-Cabarrot,0021801117,21.466666666666665,2,2019
1628959,Rawle Alkins,0021801117,16.136666666666667,1,2019
1629102,Brandon Sampson,0021801117,29.6,0,2019
1627782,Wayne Selden,0021801110,40.08833333333333,2,2019
1627885,Shaquille Harrison,0021801110,33.391666666666666,5,2019
1627853,Ryan Arcidiacono,0021801110,29.8,2,2019
1628374,Lauri Markkanen,0021801110,16.483333333333334,0,2019
1628469,Antonio Blakeney,0021801110,21.283333333333335,3,2019
1626245,Cristiano Felicio,0021801110,21.866666666666667,2,2019
1629102,Brandon Sampson,0021801110,23.016666666666666,2,2019
201577,Robin Lopez,0021801110,25.953333333333333,3,2019
1627789,Timothe Luwawu-Cabarrot,0021801110,28.116666666666667,1,2019
1628374,Lauri Markkanen,0021801090,26.266666666666666,0,2019
1627885,Shaquille Harrison,0021801090,38.96666666666667,2,2019
1626245,Cristiano Felicio,0021801090,25.0,2,2019
201577,Robin Lopez,0021801090,21.916666666666668,1,2019
1627782,Wayne Selden,0021801090,22.816666666666666,1,2019
1627739,Kris Dunn,0021801090,21.433333333333334,5,2019
1628469,Antonio Blakeney,0021801090,27.116666666666667,2,2019
1629102,Brandon Sampson,0021801090,17.45,0,2019
1627853,Ryan Arcidiacono,0021801090,19.033333333333335,2,2019
1627789,Timothe Luwawu-Cabarrot,0021801090,20.0,1,2019
1628374,Lauri Markkanen,0021801069,37.916666666666664,5,2019
1627739,Kris Dunn,0021801069,39.295,13,2019
1627885,Shaquille Harrison,0021801069,39.205,0,2019
1627789,Timothe Luwawu-Cabarrot,0021801069,26.166666666666668,3,2019
1626245,Cristiano Felicio,0021801069,20.933333333333334,1,2019
1627853,Ryan Arcidiacono,0021801069,26.916666666666668,3,2019
1627782,Wayne Selden,0021801069,20.09,2,2019
201577,Robin Lopez,0021801069,31.11,1,2019
1628469,Antonio Blakeney,0021801069,23.366666666666667,1,2019
203897,Zach LaVine,0021801057,32.515,7,2019
201577,Robin Lopez,0021801057,26.346666666666668,2,2019
1628374,Lauri Markkanen,0021801057,30.93166666666667,2,2019
1627739,Kris Dunn,0021801057,27.081666666666667,3,2019
1627885,Shaquille Harrison,0021801057,32.431666666666665,1,2019
1626245,Cristiano Felicio,0021801057,18.985,0,2019
1627853,Ryan Arcidiacono,0021801057,20.918333333333333,2,2019
1627782,Wayne Selden,0021801057,19.736666666666668,2,2019
1628469,Antonio Blakeney,0021801057,16.935,2,2019
1627789,Timothe Luwawu-Cabarrot,0021801057,14.118333333333334,0,2019
203897,Zach LaVine,0021801047,29.183333333333334,3,2019
1627885,Shaquille Harrison,0021801047,19.916666666666668,7,2019
1628374,Lauri Markkanen,0021801047,22.851666666666667,2,2019
201577,Robin Lopez,0021801047,27.515,0,2019
1627853,Ryan Arcidiacono,0021801047,20.05,0,2019
1626245,Cristiano Felicio,0021801047,17.616666666666667,0,2019
1627739,Kris Dunn,0021801047,19.966666666666665,5,2019
1627782,Wayne Selden,0021801047,24.3,1,2019
1627789,Timothe Luwawu-Cabarrot,0021801047,22.383333333333333,1,2019
203490,Otto Porter Jr.,0021801047,24.216666666666665,1,2019
1628469,Antonio Blakeney,0021801047,12.0,0,2019
203897,Zach LaVine,0021801033,38.13333333333333,7,2019
201577,Robin Lopez,0021801033,33.748333333333335,3,2019
1627739,Kris Dunn,0021801033,27.92,3,2019
1627782,Wayne Selden,0021801033,22.633333333333333,4,2019
1628374,Lauri Markkanen,0021801033,27.951666666666668,1,2019
203490,Otto Porter Jr.,0021801033,29.5,0,2019
1627885,Shaquille Harrison,0021801033,18.866666666666667,2,2019
1628469,Antonio Blakeney,0021801033,5.68,1,2019
1626245,Cristiano Felicio,0021801033,12.666666666666666,1,2019
1627789,Timothe Luwawu-Cabarrot,0021801033,14.616666666666667,0,2019
1627853,Ryan Arcidiacono,0021801033,8.283333333333333,2,2019
1627739,Kris Dunn,0021801009,32.95,9,2019
203490,Otto Porter Jr.,0021801009,32.56666666666667,2,2019
1627853,Ryan Arcidiacono,0021801009,31.55,6,2019
201577,Robin Lopez,0021801009,34.93333333333333,3,2019
1628374,Lauri Markkanen,0021801009,34.833333333333336,0,2019
1627782,Wayne Selden,0021801009,13.866666666666667,0,2019
1627885,Shaquille Harrison,0021801009,25.066666666666666,3,2019
1626245,Cristiano Felicio,0021801009,9.25,0,2019
1628469,Antonio Blakeney,0021801009,11.233333333333333,0,2019
1627789,Timothe Luwawu-Cabarrot,0021801009,11.666666666666666,0,2019
1629102,Brandon Sampson,0021801009,2.0833333333333335,0,2019
1628374,Lauri Markkanen,0021800992,25.966666666666665,2,2019
203490,Otto Porter Jr.,0021800992,26.133333333333333,1,2019
1627782,Wayne Selden,0021800992,27.91,2,2019
1627885,Shaquille Harrison,0021800992,31.6,7,2019
1626245,Cristiano Felicio,0021800992,18.59,0,2019
201577,Robin Lopez,0021800992,23.533333333333335,0,2019
1627739,Kris Dunn,0021800992,22.116666666666667,4,2019
1627853,Ryan Arcidiacono,0021800992,26.266666666666666,2,2019
1628469,Antonio Blakeney,0021800992,13.55,0,2019
1627789,Timothe Luwawu-Cabarrot,0021800992,24.333333333333332,0,2019
203490,Otto Porter Jr.,0021800980,34.053333333333335,8,2019
203897,Zach LaVine,0021800980,38.3,2,2019
1628374,Lauri Markkanen,0021800980,35.843333333333334,2,2019
1627739,Kris Dunn,0021800980,28.383333333333333,3,2019
201577,Robin Lopez,0021800980,36.5,0,2019
1627853,Ryan Arcidiacono,0021800980,19.98,3,2019
1627885,Shaquille Harrison,0021800980,13.166666666666666,1,2019
1627782,Wayne Selden,0021800980,15.816666666666666,0,2019
1627789,Timothe Luwawu-Cabarrot,0021800980,10.323333333333334,1,2019
1626245,Cristiano Felicio,0021800980,7.633333333333334,0,2019
203897,Zach LaVine,0021800970,36.0,4,2019
203490,Otto Porter Jr.,0021800970,35.575,3,2019
201577,Robin Lopez,0021800970,37.32833333333333,3,2019
1628374,Lauri Markkanen,0021800970,30.383333333333333,1,2019
1627739,Kris Dunn,0021800970,25.833333333333332,4,2019
1627782,Wayne Selden,0021800970,23.13,1,2019
1627853,Ryan Arcidiacono,0021800970,22.166666666666668,3,2019
1627789,Timothe Luwawu-Cabarrot,0021800970,14.083333333333334,0,2019
1627885,Shaquille Harrison,0021800970,10.466666666666667,2,2019
1626245,Cristiano Felicio,0021800970,5.033333333333333,0,2019
201577,Robin Lopez,0021800959,30.723333333333333,1,2019
203897,Zach LaVine,0021800959,37.20166666666667,3,2019
1628374,Lauri Markkanen,0021800959,33.845,2,2019
203490,Otto Porter Jr.,0021800959,32.52166666666667,2,2019
1627739,Kris Dunn,0021800959,31.135,5,2019
1627782,Wayne Selden,0021800959,23.595,1,2019
1627853,Ryan Arcidiacono,0021800959,24.378333333333334,2,2019
1627885,Shaquille Harrison,0021800959,13.708333333333334,0,2019
1626245,Cristiano Felicio,0021800959,7.515,0,2019
1628469,Antonio Blakeney,0021800959,0.345,0,2019
1627789,Timothe Luwawu-Cabarrot,0021800959,5.031666666666666,0,2019
1628374,Lauri Markkanen,0021800946,28.666666666666668,3,2019
1627739,Kris Dunn,0021800946,27.25,6,2019
201577,Robin Lopez,0021800946,27.678333333333335,4,2019
1627853,Ryan Arcidiacono,0021800946,22.666666666666668,1,2019
1628469,Antonio Blakeney,0021800946,20.316666666666666,1,2019
203897,Zach LaVine,0021800946,27.816666666666666,2,2019
1626245,Cristiano Felicio,0021800946,16.183333333333334,2,2019
