SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22015,1610612741,CHI,Chicago Bulls,0021500002,2015-10-27,CHI vs. CLE,W,240,97,37,87,0.425,7,19,0.368,16,23,0.696,7,40,47,13,6,10,13,22,2.0
22015,1610612741,CHI,Chicago Bulls,0021500006,2015-10-28,CHI @ BKN,W,239,115,42,78,0.538,14,28,0.5,17,20,0.85,5,34,39,20,9,3,19,24,15.0
22015,1610612741,CHI,Chicago Bulls,0021500025,2015-10-30,CHI @ DET,L,265,94,34,84,0.405,7,22,0.318,19,26,0.731,8,42,50,18,8,8,19,24,-4.0
22015,1610612741,CHI,Chicago Bulls,0021500043,2015-11-01,CHI vs. ORL,W,240,92,33,87,0.379,7,28,0.25,19,22,0.864,11,36,47,23,7,8,13,16,5.0
22015,1610612741,CHI,Chicago Bulls,0021500053,2015-11-03,CHI @ CHA,L,240,105,44,90,0.489,14,30,0.467,3,8,0.375,4,29,33,26,5,0,12,19,-25.0
22015,1610612741,CHI,Chicago Bulls,0021500070,2015-11-05,CHI vs. OKC,W,240,104,40,90,0.444,7,18,0.389,17,21,0.81,11,36,47,20,3,7,6,17,6.0
22015,1610612741,CHI,Chicago Bulls,0021500085,2015-11-07,CHI vs. MIN,L,265,93,33,93,0.355,11,32,0.344,16,23,0.696,10,40,50,20,7,6,18,26,-9.0
22015,1610612741,CHI,Chicago Bulls,0021500100,2015-11-09,CHI @ PHI,W,240,111,41,96,0.427,10,25,0.4,19,23,0.826,13,45,58,28,6,10,14,19,23.0
22015,1610612741,CHI,Chicago Bulls,0021500132,2015-11-13,CHI vs. CHA,W,241,102,37,84,0.44,4,16,0.25,24,31,0.774,10,47,57,27,4,6,11,16,5.0
22015,1610612741,CHI,Chicago Bulls,0021500153,2015-11-16,CHI vs. IND,W,240,96,35,86,0.407,6,15,0.4,20,32,0.625,10,38,48,26,9,9,8,20,1.0
22015,1610612741,CHI,Chicago Bulls,0021500174,2015-11-18,CHI @ PHX,W,240,103,41,83,0.494,9,19,0.474,12,14,0.857,11,36,47,24,7,2,19,17,6.0
22015,1610612741,CHI,Chicago Bulls,0021500187,2015-11-20,CHI @ GSW,L,239,94,35,88,0.398,7,22,0.318,17,23,0.739,15,28,43,22,11,2,12,19,-12.0
22015,1610612741,CHI,Chicago Bulls,0021500213,2015-11-24,CHI @ POR,W,240,93,33,86,0.384,7,18,0.389,20,23,0.87,6,38,44,19,6,3,10,18,5.0
22015,1610612741,CHI,Chicago Bulls,0021500231,2015-11-27,CHI @ IND,L,240,92,32,92,0.348,11,26,0.423,17,20,0.85,9,38,47,21,7,7,15,23,-12.0
22015,1610612741,CHI,Chicago Bulls,0021500257,2015-11-30,CHI vs. SAS,W,240,92,37,86,0.43,6,16,0.375,12,20,0.6,12,39,51,25,4,6,10,21,3.0
22015,1610612741,CHI,Chicago Bulls,0021500273,2015-12-02,CHI vs. DEN,W,240,99,36,89,0.404,6,17,0.353,21,27,0.778,15,47,62,22,3,10,14,17,9.0
22015,1610612741,CHI,Chicago Bulls,0021500292,2015-12-05,CHI vs. CHA,L,240,96,37,89,0.416,9,25,0.36,13,19,0.684,12,40,52,29,5,5,14,19,-6.0
22015,1610612741,CHI,Chicago Bulls,0021500309,2015-12-07,CHI vs. PHX,L,240,101,41,90,0.456,6,21,0.286,13,18,0.722,16,32,48,28,11,8,20,19,-2.0
22015,1610612741,CHI,Chicago Bulls,0021500319,2015-12-09,CHI @ BOS,L,241,100,39,91,0.429,6,21,0.286,16,23,0.696,15,35,50,22,7,5,16,18,-5.0
22015,1610612741,CHI,Chicago Bulls,0021500330,2015-12-10,CHI vs. LAC,W,240,83,31,87,0.356,7,23,0.304,14,16,0.875,13,41,54,20,8,6,11,12,3.0
22015,1610612741,CHI,Chicago Bulls,0021500348,2015-12-12,CHI vs. NOP,W,241,98,33,78,0.423,8,20,0.4,24,29,0.828,7,41,48,17,6,6,13,10,4.0
22015,1610612741,CHI,Chicago Bulls,0021500361,2015-12-14,CHI vs. PHI,W,239,115,43,85,0.506,8,22,0.364,21,26,0.808,10,43,53,28,7,8,13,15,19.0
22015,1610612741,CHI,Chicago Bulls,0021500377,2015-12-16,CHI vs. MEM,W,240,98,38,86,0.442,9,24,0.375,13,19,0.684,9,36,45,22,5,6,14,17,13.0
22015,1610612741,CHI,Chicago Bulls,0021500391,2015-12-18,CHI vs. DET,L,340,144,50,120,0.417,5,22,0.227,39,44,0.886,20,42,62,21,5,9,16,35,-3.0
22015,1610612741,CHI,Chicago Bulls,0021500400,2015-12-19,CHI @ NYK,L,241,91,37,94,0.394,5,21,0.238,12,17,0.706,18,29,47,17,7,1,13,20,-16.0
22015,1610612741,CHI,Chicago Bulls,0021500414,2015-12-21,CHI vs. BKN,L,240,102,43,95,0.453,9,26,0.346,7,13,0.538,15,30,45,32,8,8,13,15,-3.0
22015,1610612741,CHI,Chicago Bulls,0021500437,2015-12-25,CHI @ OKC,W,240,105,40,92,0.435,7,18,0.389,18,20,0.9,16,37,53,22,8,6,16,19,9.0
22015,1610612741,CHI,Chicago Bulls,0021500449,2015-12-26,CHI @ DAL,L,240,111,42,78,0.538,8,21,0.381,19,26,0.731,13,28,41,20,7,7,17,23,-7.0
