SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22011,1610612741,CHI,Chicago Bulls,0021100003,2011-12-25,CHI @ LAL,W,240,88,36,89,0.404,7,15,0.467,9,14,0.643,16,25,41,21,14,4,14,21,1.0
22011,1610612741,CHI,Chicago Bulls,0021100017,2011-12-26,CHI @ GSW,L,240,91,34,82,0.415,8,24,0.333,15,22,0.682,14,33,47,16,3,3,20,21,-8.0
22011,1610612741,CHI,Chicago Bulls,0021100036,2011-12-29,CHI @ SAC,W,240,108,43,80,0.538,6,12,0.5,16,21,0.762,8,33,41,25,6,5,18,27,10.0
22011,1610612741,CHI,Chicago Bulls,0021100049,2011-12-30,CHI @ LAC,W,240,114,39,78,0.5,7,17,0.412,29,34,0.853,15,30,45,29,4,2,12,19,13.0
22011,1610612741,CHI,Chicago Bulls,0021100062,2012-01-01,CHI vs. MEM,W,240,104,39,84,0.464,5,13,0.385,21,29,0.724,17,38,55,24,10,12,14,15,40.0
22011,1610612741,CHI,Chicago Bulls,0021100077,2012-01-03,CHI vs. ATL,W,240,76,26,77,0.338,4,17,0.235,20,26,0.769,11,36,47,16,7,8,14,21,2.0
22011,1610612741,CHI,Chicago Bulls,0021100087,2012-01-04,CHI @ DET,W,239,99,40,76,0.526,5,12,0.417,14,21,0.667,8,32,40,31,6,5,15,12,16.0
22011,1610612741,CHI,Chicago Bulls,0021100103,2012-01-06,CHI @ ORL,W,241,97,38,86,0.442,8,14,0.571,13,17,0.765,14,32,46,27,10,4,12,18,14.0
22011,1610612741,CHI,Chicago Bulls,0021100110,2012-01-07,CHI @ ATL,L,240,94,36,82,0.439,6,14,0.429,16,20,0.8,17,26,43,21,8,5,19,9,-15.0
22011,1610612741,CHI,Chicago Bulls,0021100130,2012-01-09,CHI vs. DET,W,241,92,34,74,0.459,3,16,0.188,21,25,0.84,12,29,41,19,5,6,10,15,24.0
22011,1610612741,CHI,Chicago Bulls,0021100138,2012-01-10,CHI @ MIN,W,240,111,43,81,0.531,11,20,0.55,14,21,0.667,10,37,47,24,4,9,18,23,11.0
