game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0020500012,2550,2768,Duhon,3,2006,2005-06
0020500012,2550,2443,Songaila,2,2006,2005-06
0020500012,2732,2552,Sweetney,2,2006,2005-06
0020500012,2550,1501,Thomas,2,2006,2005-06
0020500012,1501,2199,Chandler,2,2006,2005-06
0020500012,2732,2199,Chandler,2,2006,2005-06
0020500012,970,1501,Thomas,2,2006,2005-06
0020500012,2550,970,Harrington,2,2006,2005-06
0020500012,2443,2768,Duhon,2,2006,2005-06
0020500012,2768,2732,Gordon,3,2006,2005-06
0020500012,2199,2552,Sweetney,2,2006,2005-06
0020500012,2768,2550,Hinrich,2,2006,2005-06
0020500012,2768,1501,Thomas,2,2006,2005-06
0020500012,2443,2768,Duhon,2,2006,2005-06
0020500012,2768,2550,Hinrich,2,2006,2005-06
0020500012,2736,2804,Nocioni,2,2006,2005-06
0020500012,1501,2736,Deng,2,2006,2005-06
0020500012,2768,2736,Deng,2,2006,2005-06
0020500012,2768,2552,Sweetney,2,2006,2005-06
0020500012,2768,2552,Sweetney,2,2006,2005-06
0020500012,2768,15,Piatkowski,3,2006,2005-06
0020500012,2768,15,Piatkowski,3,2006,2005-06
0020500012,2552,2732,Gordon,3,2006,2005-06
0020500012,2768,15,Piatkowski,3,2006,2005-06
0020500012,2443,15,Piatkowski,2,2006,2005-06
0020500012,2768,2443,Songaila,2,2006,2005-06
0020500012,2443,2768,Duhon,3,2006,2005-06
0020500012,2768,2443,Songaila,3,2006,2005-06
0020500012,2732,2199,Chandler,2,2006,2005-06
0020500012,2443,2199,Chandler,2,2006,2005-06
0020500032,2550,2768,Duhon,3,2006,2005-06
0020500032,2768,2552,Sweetney,2,2006,2005-06
0020500032,2550,2768,Duhon,2,2006,2005-06
0020500032,2736,2732,Gordon,3,2006,2005-06
0020500032,2550,1501,Thomas,2,2006,2005-06
0020500032,2732,2736,Deng,2,2006,2005-06
0020500032,2768,2736,Deng,2,2006,2005-06
0020500032,2768,2552,Sweetney,2,2006,2005-06
0020500032,2768,2552,Sweetney,2,2006,2005-06
0020500032,2768,2732,Gordon,2,2006,2005-06
0020500032,2732,970,Harrington,2,2006,2005-06
0020500032,2732,2804,Nocioni,2,2006,2005-06
0020500032,970,2736,Deng,2,2006,2005-06
0020500032,2804,2768,Duhon,2,2006,2005-06
0020500032,2768,2550,Hinrich,3,2006,2005-06
0020500032,2552,2550,Hinrich,2,2006,2005-06
0020500032,2550,2804,Nocioni,2,2006,2005-06
0020500032,2768,2552,Sweetney,2,2006,2005-06
0020500032,2732,2736,Deng,2,2006,2005-06
0020500032,2768,2552,Sweetney,2,2006,2005-06
0020500032,2768,2550,Hinrich,3,2006,2005-06
0020500032,2768,2732,Gordon,2,2006,2005-06
0020500050,2768,2804,Nocioni,2,2006,2005-06
0020500050,2550,2443,Songaila,2,2006,2005-06
0020500050,2768,2199,Chandler,2,2006,2005-06
0020500050,2550,2199,Chandler,2,2006,2005-06
0020500050,2768,2199,Chandler,2,2006,2005-06
0020500050,2550,2443,Songaila,2,2006,2005-06
0020500050,2199,2768,Duhon,2,2006,2005-06
0020500050,2736,2732,Gordon,2,2006,2005-06
0020500050,2550,2443,Songaila,2,2006,2005-06
0020500050,2550,101188,Basden,2,2006,2005-06
0020500050,2736,2804,Nocioni,2,2006,2005-06
0020500050,2768,2736,Deng,2,2006,2005-06
0020500050,2732,2736,Deng,2,2006,2005-06
0020500050,2550,2199,Chandler,2,2006,2005-06
0020500050,2552,2550,Hinrich,2,2006,2005-06
0020500050,2550,2804,Nocioni,2,2006,2005-06
0020500050,2550,2552,Sweetney,2,2006,2005-06
0020500050,2768,2736,Deng,2,2006,2005-06
0020500050,2768,2732,Gordon,2,2006,2005-06
0020500065,2550,15,Piatkowski,2,2006,2005-06
0020500065,2550,2736,Deng,2,2006,2005-06
0020500065,2736,2732,Gordon,2,2006,2005-06
0020500065,2732,2550,Hinrich,3,2006,2005-06
0020500065,2457,970,Harrington,2,2006,2005-06
0020500065,2457,2552,Sweetney,2,2006,2005-06
0020500065,2550,101188,Basden,2,2006,2005-06
0020500065,2732,2736,Deng,3,2006,2005-06
0020500065,2199,2804,Nocioni,2,2006,2005-06
0020500065,2550,2199,Chandler,2,2006,2005-06
0020500065,2443,15,Piatkowski,2,2006,2005-06
0020500065,2550,2199,Chandler,2,2006,2005-06
0020500065,2443,2732,Gordon,3,2006,2005-06
0020500065,2443,2457,Pargo,2,2006,2005-06
0020500065,2732,2457,Pargo,2,2006,2005-06
0020500065,2199,2550,Hinrich,2,2006,2005-06
0020500065,2550,2804,Nocioni,3,2006,2005-06
0020500086,2550,2768,Duhon,3,2006,2005-06
0020500086,2199,2550,Hinrich,3,2006,2005-06
0020500086,2550,2768,Duhon,2,2006,2005-06
0020500086,2768,2550,Hinrich,3,2006,2005-06
0020500086,2550,2736,Deng,2,2006,2005-06
0020500086,2550,2736,Deng,2,2006,2005-06
0020500086,2732,2550,Hinrich,2,2006,2005-06
0020500086,2552,2736,Deng,3,2006,2005-06
0020500086,2768,2732,Gordon,2,2006,2005-06
0020500086,970,2732,Gordon,3,2006,2005-06
0020500086,2550,970,Harrington,2,2006,2005-06
0020500086,2550,970,Harrington,2,2006,2005-06
0020500086,970,2732,Gordon,2,2006,2005-06
0020500086,2550,2804,Nocioni,3,2006,2005-06
0020500086,2443,2768,Duhon,3,2006,2005-06
0020500086,2550,2804,Nocioni,3,2006,2005-06
0020500086,2736,2732,Gordon,3,2006,2005-06
0020500086,2199,2804,Nocioni,2,2006,2005-06
0020500086,2550,2804,Nocioni,2,2006,2005-06
0020500086,2550,2736,Deng,2,2006,2005-06
0020500086,2550,2736,Deng,2,2006,2005-06
0020500097,2443,2804,Nocioni,2,2006,2005-06
0020500097,2804,2550,Hinrich,2,2006,2005-06
0020500097,2550,2199,Chandler,2,2006,2005-06
0020500097,2804,2552,Sweetney,2,2006,2005-06
0020500097,2768,2552,Sweetney,2,2006,2005-06
0020500097,2550,2736,Deng,2,2006,2005-06
0020500097,2550,2736,Deng,2,2006,2005-06
0020500097,2732,2736,Deng,2,2006,2005-06
0020500097,2732,970,Harrington,2,2006,2005-06
0020500097,2199,2804,Nocioni,3,2006,2005-06
0020500097,2550,2804,Nocioni,2,2006,2005-06
0020500097,2768,2804,Nocioni,2,2006,2005-06
0020500097,2457,2768,Duhon,3,2006,2005-06
