game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0021400010,2399,201149,Noah,2,2015,2014-15
0021400010,201565,2550,Hinrich,2,2015,2014-15
0021400010,2399,201959,Gibson,2,2015,2014-15
0021400010,203926,201166,Brooks,3,2015,2014-15
0021400010,201166,203926,McDermott,2,2015,2014-15
0021400010,201166,202703,Mirotic,3,2015,2014-15
0021400010,201565,203926,McDermott,3,2015,2014-15
0021400010,2399,201959,Gibson,2,2015,2014-15
0021400010,201149,201565,Rose,2,2015,2014-15
0021400010,201565,201959,Gibson,2,2015,2014-15
0021400010,201565,2550,Hinrich,3,2015,2014-15
0021400010,201565,2200,Gasol,2,2015,2014-15
0021400010,201149,2550,Hinrich,3,2015,2014-15
0021400010,201959,2200,Gasol,2,2015,2014-15
0021400010,201166,201959,Gibson,2,2015,2014-15
0021400010,201166,201959,Gibson,2,2015,2014-15
0021400010,2399,2550,Hinrich,3,2015,2014-15
0021400010,203926,201959,Gibson,2,2015,2014-15
0021400010,201166,203503,Snell,2,2015,2014-15
0021400010,202703,203926,McDermott,2,2015,2014-15
0021400010,201166,201959,Gibson,2,2015,2014-15
0021400022,201149,201565,Rose,2,2015,2014-15
0021400022,201565,201149,Noah,2,2015,2014-15
0021400022,2399,2200,Gasol,2,2015,2014-15
0021400022,2550,2399,Dunleavy,3,2015,2014-15
0021400022,2399,2200,Gasol,2,2015,2014-15
0021400022,2399,2200,Gasol,2,2015,2014-15
0021400022,201166,201959,Gibson,2,2015,2014-15
0021400022,201166,203503,Snell,2,2015,2014-15
0021400022,201959,2399,Dunleavy,3,2015,2014-15
0021400022,201565,2200,Gasol,2,2015,2014-15
0021400022,2200,2550,Hinrich,3,2015,2014-15
0021400022,2399,201149,Noah,2,2015,2014-15
0021400022,201149,2550,Hinrich,2,2015,2014-15
0021400022,2200,201149,Noah,2,2015,2014-15
0021400022,201565,2399,Dunleavy,3,2015,2014-15
0021400022,201565,203503,Snell,3,2015,2014-15
0021400022,201149,203503,Snell,3,2015,2014-15
0021400022,203503,2200,Gasol,2,2015,2014-15
0021400022,2200,201166,Brooks,3,2015,2014-15
0021400022,201959,2550,Hinrich,2,2015,2014-15
0021400022,201149,201959,Gibson,2,2015,2014-15
0021400022,2399,2550,Hinrich,3,2015,2014-15
0021400022,2399,2550,Hinrich,3,2015,2014-15
0021400022,2399,2550,Hinrich,2,2015,2014-15
0021400022,2399,201959,Gibson,2,2015,2014-15
0021400035,2200,202710,Butler III,2,2015,2014-15
0021400035,202710,2399,Dunleavy,3,2015,2014-15
0021400035,2550,2399,Dunleavy,3,2015,2014-15
0021400035,201166,2200,Gasol,2,2015,2014-15
0021400035,202703,201149,Noah,2,2015,2014-15
0021400035,201149,201166,Brooks,2,2015,2014-15
0021400035,201166,202703,Mirotic,3,2015,2014-15
0021400035,201166,201149,Noah,2,2015,2014-15
0021400035,2200,202710,Butler III,2,2015,2014-15
0021400035,202710,2200,Gasol,2,2015,2014-15
0021400035,2550,202703,Mirotic,3,2015,2014-15
0021400035,201149,2550,Hinrich,2,2015,2014-15
0021400035,201166,202710,Butler III,3,2015,2014-15
0021400035,201149,203926,McDermott,2,2015,2014-15
0021400035,201166,2399,Dunleavy,3,2015,2014-15
0021400053,2399,201959,Gibson,2,2015,2014-15
0021400053,2200,201959,Gibson,2,2015,2014-15
0021400053,2399,2200,Gasol,2,2015,2014-15
0021400053,202710,2399,Dunleavy,3,2015,2014-15
0021400053,201166,202710,Butler III,2,2015,2014-15
0021400053,202703,201166,Brooks,2,2015,2014-15
0021400053,201166,203926,McDermott,3,2015,2014-15
0021400053,201166,2200,Gasol,2,2015,2014-15
0021400053,201166,2200,Gasol,2,2015,2014-15
0021400053,202703,203926,McDermott,2,2015,2014-15
0021400053,201166,203926,McDermott,2,2015,2014-15
0021400053,201166,202710,Butler III,2,2015,2014-15
0021400053,2550,202710,Butler III,2,2015,2014-15
0021400053,202710,201959,Gibson,2,2015,2014-15
0021400053,202710,2550,Hinrich,3,2015,2014-15
0021400053,202703,2200,Gasol,2,2015,2014-15
0021400053,202703,201166,Brooks,3,2015,2014-15
0021400053,2550,201959,Gibson,2,2015,2014-15
0021400053,201166,203503,Snell,2,2015,2014-15
0021400053,201959,202703,Mirotic,3,2015,2014-15
0021400053,201166,202703,Mirotic,3,2015,2014-15
0021400053,2200,201166,Brooks,3,2015,2014-15
0021400053,2550,202710,Butler III,2,2015,2014-15
0021400062,2399,202710,Butler III,2,2015,2014-15
0021400062,202710,2200,Gasol,2,2015,2014-15
0021400062,201565,2399,Dunleavy,2,2015,2014-15
0021400062,2399,201565,Rose,3,2015,2014-15
0021400062,201565,202710,Butler III,2,2015,2014-15
0021400062,202710,201959,Gibson,2,2015,2014-15
0021400062,2550,201959,Gibson,2,2015,2014-15
0021400062,201166,201959,Gibson,2,2015,2014-15
0021400062,202703,201959,Gibson,2,2015,2014-15
0021400062,201959,202703,Mirotic,2,2015,2014-15
0021400062,202710,201959,Gibson,2,2015,2014-15
0021400062,202710,201565,Rose,3,2015,2014-15
0021400062,201565,2200,Gasol,2,2015,2014-15
0021400062,201565,2399,Dunleavy,3,2015,2014-15
0021400062,201565,2399,Dunleavy,2,2015,2014-15
0021400062,201565,202710,Butler III,2,2015,2014-15
0021400062,201565,2399,Dunleavy,2,2015,2014-15
0021400062,202710,201959,Gibson,2,2015,2014-15
0021400062,2399,2200,Gasol,2,2015,2014-15
0021400062,2550,201959,Gibson,2,2015,2014-15
0021400062,202710,2550,Hinrich,3,2015,2014-15
0021400062,201959,2200,Gasol,2,2015,2014-15
0021400062,2200,202710,Butler III,2,2015,2014-15
0021400062,202710,2550,Hinrich,3,2015,2014-15
0021400073,201149,202710,Butler III,2,2015,2014-15
0021400073,202710,2399,Dunleavy,3,2015,2014-15
0021400073,2399,2200,Gasol,2,2015,2014-15
0021400073,2550,2399,Dunleavy,2,2015,2014-15
0021400073,201166,201959,Gibson,2,2015,2014-15
0021400073,201959,203926,McDermott,3,2015,2014-15
0021400073,202710,201959,Gibson,2,2015,2014-15
0021400073,201959,202710,Butler III,3,2015,2014-15
0021400073,201166,203926,McDermott,2,2015,2014-15
0021400073,2200,2399,Dunleavy,3,2015,2014-15
0021400073,2550,2399,Dunleavy,2,2015,2014-15
0021400073,2399,2550,Hinrich,3,2015,2014-15
0021400073,2550,2399,Dunleavy,3,2015,2014-15
0021400073,202710,2200,Gasol,2,2015,2014-15
0021400073,2550,2399,Dunleavy,3,2015,2014-15
0021400073,201149,2399,Dunleavy,2,2015,2014-15
0021400073,2550,2399,Dunleavy,3,2015,2014-15
0021400073,201166,2200,Gasol,2,2015,2014-15
0021400073,2399,202710,Butler III,2,2015,2014-15
0021400073,201166,201959,Gibson,2,2015,2014-15
0021400073,202710,201166,Brooks,2,2015,2014-15
0021400073,202710,201959,Gibson,2,2015,2014-15
0021400073,201959,203926,McDermott,3,2015,2014-15
0021400073,2550,2200,Gasol,2,2015,2014-15
0021400073,2550,2399,Dunleavy,2,2015,2014-15
0021400086,2550,2200,Gasol,2,2015,2014-15
0021400086,2200,201149,Noah,2,2015,2014-15
0021400086,201149,2200,Gasol,2,2015,2014-15
0021400086,201166,202710,Butler III,2,2015,2014-15
0021400086,2200,2399,Dunleavy,3,2015,2014-15
0021400086,201166,202710,Butler III,2,2015,2014-15
0021400086,201166,202710,Butler III,2,2015,2014-15
0021400086,201166,2399,Dunleavy,3,2015,2014-15
0021400086,201166,203926,McDermott,2,2015,2014-15
0021400086,201166,201959,Gibson,2,2015,2014-15
0021400086,201149,203926,McDermott,2,2015,2014-15
0021400086,201149,202710,Butler III,2,2015,2014-15
0021400086,202710,2200,Gasol,2,2015,2014-15
0021400086,2550,2200,Gasol,2,2015,2014-15
0021400086,2200,202710,Butler III,2,2015,2014-15
0021400086,2550,2200,Gasol,2,2015,2014-15
0021400086,2550,201149,Noah,2,2015,2014-15
0021400086,2399,2200,Gasol,2,2015,2014-15
0021400086,201166,203926,McDermott,2,2015,2014-15
0021400086,201959,202710,Butler III,3,2015,2014-15
0021400086,202710,201959,Gibson,2,2015,2014-15
0021400086,201149,201959,Gibson,2,2015,2014-15
0021400086,201166,201149,Noah,2,2015,2014-15
0021400086,201149,202710,Butler III,2,2015,2014-15
0021400086,201149,201166,Brooks,2,2015,2014-15
0021400086,2550,201166,Brooks,3,2015,2014-15
0021400101,201149,201565,Rose,3,2015,2014-15
0021400101,201565,201149,Noah,2,2015,2014-15
0021400101,201149,201565,Rose,2,2015,2014-15
0021400101,2200,201149,Noah,2,2015,2014-15
0021400101,2200,202710,Butler III,3,2015,2014-15
0021400101,202710,2200,Gasol,2,2015,2014-15
0021400101,2550,201959,Gibson,2,2015,2014-15
0021400101,201959,201166,Brooks,3,2015,2014-15
0021400101,201166,201959,Gibson,2,2015,2014-15
0021400101,201565,202710,Butler III,3,2015,2014-15
0021400101,201149,2399,Dunleavy,2,2015,2014-15
0021400101,201149,201565,Rose,2,2015,2014-15
0021400101,201565,2200,Gasol,2,2015,2014-15
0021400101,201565,2200,Gasol,2,2015,2014-15
0021400101,2200,201565,Rose,3,2015,2014-15
0021400101,201565,201149,Noah,2,2015,2014-15
0021400101,201149,201565,Rose,2,2015,2014-15
0021400101,201149,202710,Butler III,3,2015,2014-15
0021400101,2200,202710,Butler III,2,2015,2014-15
0021400101,201565,202710,Butler III,2,2015,2014-15
0021400101,2399,2200,Gasol,2,2015,2014-15
0021400101,201565,202710,Butler III,3,2015,2014-15
0021400119,2200,202710,Butler III,2,2015,2014-15
0021400119,201149,2399,Dunleavy,2,2015,2014-15
0021400119,201565,2200,Gasol,2,2015,2014-15
0021400119,201149,202710,Butler III,2,2015,2014-15
0021400119,201565,201149,Noah,2,2015,2014-15
0021400119,202710,2399,Dunleavy,2,2015,2014-15
0021400119,201959,2200,Gasol,2,2015,2014-15
0021400119,2550,201959,Gibson,2,2015,2014-15
0021400119,201565,202710,Butler III,3,2015,2014-15
0021400119,202710,2200,Gasol,2,2015,2014-15
0021400119,2399,2200,Gasol,2,2015,2014-15
0021400119,201149,2200,Gasol,2,2015,2014-15
0021400119,202710,2200,Gasol,2,2015,2014-15
0021400119,201565,2200,Gasol,2,2015,2014-15
0021400119,201149,2399,Dunleavy,3,2015,2014-15
0021400119,2200,201565,Rose,3,2015,2014-15
0021400119,2399,202710,Butler III,2,2015,2014-15
0021400119,2550,2399,Dunleavy,3,2015,2014-15
0021400119,2550,201959,Gibson,2,2015,2014-15
0021400119,2550,201959,Gibson,2,2015,2014-15
0021400119,2550,201149,Noah,2,2015,2014-15
0021400119,201149,201959,Gibson,2,2015,2014-15
0021400119,202710,201565,Rose,2,2015,2014-15
0021400119,202710,201149,Noah,2,2015,2014-15
0021400119,202710,201565,Rose,2,2015,2014-15
0021400119,201149,202710,Butler III,2,2015,2014-15
0021400135,2550,2399,Dunleavy,2,2015,2014-15
0021400135,2200,201149,Noah,2,2015,2014-15
0021400135,201149,202710,Butler III,2,2015,2014-15
0021400135,201166,203926,McDermott,3,2015,2014-15
0021400135,201149,203926,McDermott,2,2015,2014-15
0021400135,2550,201149,Noah,2,2015,2014-15
0021400135,201149,2550,Hinrich,2,2015,2014-15
0021400135,2550,202710,Butler III,2,2015,2014-15
0021400135,201149,2399,Dunleavy,2,2015,2014-15
0021400135,2550,201149,Noah,2,2015,2014-15
0021400135,2399,2200,Gasol,2,2015,2014-15
0021400135,2550,202710,Butler III,2,2015,2014-15
0021400135,201149,202710,Butler III,2,2015,2014-15
0021400135,201149,203926,McDermott,2,2015,2014-15
0021400135,203503,202710,Butler III,3,2015,2014-15
0021400135,2550,202710,Butler III,2,2015,2014-15
0021400135,202710,2550,Hinrich,3,2015,2014-15
0021400135,2550,203503,Snell,3,2015,2014-15
0021400154,2550,201959,Gibson,2,2015,2014-15
0021400154,201149,202710,Butler III,2,2015,2014-15
0021400154,202710,2399,Dunleavy,3,2015,2014-15
0021400154,201959,2550,Hinrich,2,2015,2014-15
0021400154,201149,2550,Hinrich,3,2015,2014-15
0021400154,201959,202703,Mirotic,3,2015,2014-15
0021400154,201959,202703,Mirotic,2,2015,2014-15
0021400154,202710,201959,Gibson,2,2015,2014-15
0021400154,201149,2399,Dunleavy,2,2015,2014-15
0021400154,201149,202710,Butler III,3,2015,2014-15
0021400154,2550,201149,Noah,2,2015,2014-15
0021400154,202710,201959,Gibson,2,2015,2014-15
0021400154,202710,2550,Hinrich,3,2015,2014-15
