game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0022300004,202696,1628470,Craig,3,2024,2023-24
0022300004,201942,203897,LaVine,3,2024,2023-24
0022300004,202696,201942,DeRozan,2,2024,2023-24
0022300004,201942,1629632,White,3,2024,2023-24
0022300004,203897,201942,DeRozan,3,2024,2023-24
0022300004,1627936,203083,Drummond,2,2024,2023-24
0022300004,1630172,1628975,Carter,3,2024,2023-24
0022300004,1628470,1629632,White,2,2024,2023-24
0022300004,202696,1630172,Williams,3,2024,2023-24
0022300004,203897,1629632,White,3,2024,2023-24
0022300004,1629632,201942,DeRozan,3,2024,2023-24
0022300004,1628470,202696,Vučević,2,2024,2023-24
0022300004,1628470,203897,LaVine,2,2024,2023-24
0022300004,203897,202696,Vučević,2,2024,2023-24
0022300004,201942,203083,Drummond,2,2024,2023-24
0022300004,1628470,1627936,Caruso,3,2024,2023-24
0022300004,201942,203897,LaVine,2,2024,2023-24
0022300004,1627936,202696,Vučević,2,2024,2023-24
0022300004,1629632,201942,DeRozan,2,2024,2023-24
0022300004,203897,202696,Vučević,3,2024,2023-24
0022300004,203897,1629632,White,2,2024,2023-24
0022300033,202696,1627936,Caruso,3,2024,2023-24
0022300033,201942,1627936,Caruso,3,2024,2023-24
0022300033,202696,1627936,Caruso,3,2024,2023-24
0022300033,1630245,201942,DeRozan,2,2024,2023-24
0022300033,202696,203897,LaVine,3,2024,2023-24
0022300033,202696,203897,LaVine,2,2024,2023-24
0022300033,202696,1629632,White,2,2024,2023-24
0022300033,201942,202696,Vučević,2,2024,2023-24
0022300033,1629632,201942,DeRozan,2,2024,2023-24
0022300033,1629632,201942,DeRozan,3,2024,2023-24
0022300033,201942,203897,LaVine,2,2024,2023-24
0022300033,203897,202696,Vučević,2,2024,2023-24
0022300033,1629632,202696,Vučević,2,2024,2023-24
0022300033,202696,203897,LaVine,2,2024,2023-24
0022300033,1630172,1628470,Craig,3,2024,2023-24
0022300033,203897,203083,Drummond,2,2024,2023-24
0022300033,1628975,203897,LaVine,2,2024,2023-24
0022300033,203897,1629632,White,2,2024,2023-24
0022300033,1629632,1627936,Caruso,3,2024,2023-24
0022300046,1627936,202696,Vučević,2,2024,2023-24
0022300046,201942,1629632,White,3,2024,2023-24
0022300046,1629632,202696,Vučević,2,2024,2023-24
0022300046,202696,203897,LaVine,2,2024,2023-24
0022300046,1628470,203897,LaVine,2,2024,2023-24
0022300046,1628975,202696,Vučević,2,2024,2023-24
0022300046,202696,1627936,Caruso,3,2024,2023-24
0022300046,201942,1629632,White,3,2024,2023-24
0022300046,202696,1627936,Caruso,2,2024,2023-24
0022300046,202696,1628470,Craig,2,2024,2023-24
0022300046,203897,202696,Vučević,3,2024,2023-24
0022300046,201942,1630172,Williams,2,2024,2023-24
0022300046,1630245,1641763,Phillips,2,2024,2023-24
0022300046,203897,201942,DeRozan,2,2024,2023-24
0022300046,1630172,203897,LaVine,3,2024,2023-24
0022300046,202696,1629632,White,3,2024,2023-24
0022300046,203897,201942,DeRozan,2,2024,2023-24
0022300046,1629632,203897,LaVine,2,2024,2023-24
0022300046,201942,1630172,Williams,3,2024,2023-24
0022300046,1629632,1630172,Williams,3,2024,2023-24
0022300053,201942,1630172,Williams,3,2024,2023-24
0022300053,201942,202696,Vučević,2,2024,2023-24
0022300053,203897,1629632,White,3,2024,2023-24
0022300053,1629632,202696,Vučević,2,2024,2023-24
0022300053,1630172,201942,DeRozan,3,2024,2023-24
0022300053,201942,1627936,Caruso,3,2024,2023-24
0022300053,1627936,203083,Drummond,2,2024,2023-24
0022300053,201942,1629632,White,3,2024,2023-24
0022300053,203897,1630172,Williams,2,2024,2023-24
0022300053,1630245,201942,DeRozan,2,2024,2023-24
0022300053,1630245,1627936,Caruso,3,2024,2023-24
0022300053,203897,201942,DeRozan,2,2024,2023-24
0022300053,203897,1629632,White,2,2024,2023-24
0022300053,201942,1627936,Caruso,2,2024,2023-24
0022300053,1627936,201942,DeRozan,2,2024,2023-24
0022300053,201942,1629632,White,2,2024,2023-24
0022300053,202696,1628975,Carter,2,2024,2023-24
0022300053,1628975,202696,Vučević,2,2024,2023-24
0022300053,1628975,1630245,Dosunmu,2,2024,2023-24
0022300053,202696,1628470,Craig,3,2024,2023-24
0022300053,1630172,1628975,Carter,2,2024,2023-24
0022300053,1641763,1629632,White,2,2024,2023-24
0022300053,1631207,1629632,White,3,2024,2023-24
0022300053,1629632,1630245,Dosunmu,2,2024,2023-24
0022300053,1629632,1630172,Williams,2,2024,2023-24
0022300070,1629632,201942,DeRozan,2,2024,2023-24
0022300070,1629632,202696,Vučević,2,2024,2023-24
0022300070,202696,201942,DeRozan,3,2024,2023-24
0022300070,1628975,1628470,Craig,3,2024,2023-24
0022300070,201942,1628975,Carter,3,2024,2023-24
0022300070,1627936,1628470,Craig,3,2024,2023-24
0022300070,1630172,203083,Drummond,2,2024,2023-24
0022300070,1628470,1630172,Williams,2,2024,2023-24
0022300070,1630245,1629632,White,3,2024,2023-24
0022300070,202696,1628470,Craig,3,2024,2023-24
0022300070,1629632,1627936,Caruso,2,2024,2023-24
0022300070,1629632,203897,LaVine,3,2024,2023-24
0022300070,1630172,201942,DeRozan,2,2024,2023-24
0022300070,202696,203897,LaVine,2,2024,2023-24
0022300070,1630172,203897,LaVine,3,2024,2023-24
0022300070,202696,1627936,Caruso,3,2024,2023-24
0022300070,203897,202696,Vučević,2,2024,2023-24
0022300070,1627936,201942,DeRozan,2,2024,2023-24
0022300070,1627936,203083,Drummond,2,2024,2023-24
0022300070,1628975,201942,DeRozan,2,2024,2023-24
0022300070,203897,202696,Vučević,2,2024,2023-24
0022300070,201942,203897,LaVine,2,2024,2023-24
0022300070,203897,1629632,White,3,2024,2023-24
0022300070,1630172,1630245,Dosunmu,3,2024,2023-24
0022300070,203083,1630245,Dosunmu,3,2024,2023-24
0022300070,1631207,1630245,Dosunmu,2,2024,2023-24
0022300082,1629632,202696,Vučević,2,2024,2023-24
0022300082,1628975,201942,DeRozan,3,2024,2023-24
0022300082,1629632,1630245,Dosunmu,2,2024,2023-24
0022300082,201942,1629632,White,3,2024,2023-24
0022300082,1629632,201942,DeRozan,2,2024,2023-24
0022300082,1629632,1630172,Williams,3,2024,2023-24
0022300082,1630172,1630245,Dosunmu,2,2024,2023-24
0022300082,201942,1627936,Caruso,2,2024,2023-24
0022300082,1629632,202696,Vučević,3,2024,2023-24
0022300082,201942,1628470,Craig,2,2024,2023-24
0022300082,1629632,1628470,Craig,2,2024,2023-24
0022300082,1628975,203083,Drummond,2,2024,2023-24
0022300082,1629632,201942,DeRozan,2,2024,2023-24
0022300082,1627936,201942,DeRozan,2,2024,2023-24
0022300082,1629632,1627936,Caruso,3,2024,2023-24
0022300082,1627936,203897,LaVine,2,2024,2023-24
0022300082,202696,201942,DeRozan,2,2024,2023-24
0022300082,203897,1627936,Caruso,3,2024,2023-24
0022300088,1630172,202696,Vučević,2,2024,2023-24
0022300088,203083,203897,LaVine,2,2024,2023-24
0022300088,201942,203083,Drummond,2,2024,2023-24
0022300088,201942,1630245,Dosunmu,2,2024,2023-24
0022300088,201942,1628975,Carter,3,2024,2023-24
0022300088,201942,1630245,Dosunmu,3,2024,2023-24
0022300088,202696,203897,LaVine,3,2024,2023-24
0022300088,1627936,202696,Vučević,3,2024,2023-24
0022300088,1629632,202696,Vučević,2,2024,2023-24
0022300088,203083,1628470,Craig,2,2024,2023-24
0022300088,1627936,203897,LaVine,2,2024,2023-24
0022300088,1630245,203897,LaVine,3,2024,2023-24
0022300088,1630245,203897,LaVine,3,2024,2023-24
0022300088,1627936,203897,LaVine,2,2024,2023-24
0022300088,1627936,202696,Vučević,2,2024,2023-24
0022300088,1630245,1631207,Terry,3,2024,2023-24
0022300102,202696,1629632,White,3,2024,2023-24
0022300102,201942,202696,Vučević,2,2024,2023-24
0022300102,202696,201942,DeRozan,2,2024,2023-24
0022300102,1627936,203897,LaVine,3,2024,2023-24
0022300102,1628975,1627936,Caruso,2,2024,2023-24
0022300102,1628975,1628470,Craig,3,2024,2023-24
0022300102,203083,1628975,Carter,3,2024,2023-24
0022300102,1628470,203083,Drummond,2,2024,2023-24
0022300102,203897,202696,Vučević,2,2024,2023-24
0022300102,1627936,1630172,Williams,3,2024,2023-24
0022300102,1629632,202696,Vučević,2,2024,2023-24
0022300102,202696,201942,DeRozan,2,2024,2023-24
0022300102,1627936,1630172,Williams,2,2024,2023-24
0022300102,203083,1628975,Carter,2,2024,2023-24
0022300102,201942,1628470,Craig,2,2024,2023-24
0022300102,1629632,203897,LaVine,2,2024,2023-24
0022300102,201942,202696,Vučević,2,2024,2023-24
0022300102,1629632,1627936,Caruso,2,2024,2023-24
0022300102,201942,202696,Vučević,2,2024,2023-24
0022300124,201942,203897,LaVine,2,2024,2023-24
0022300124,201942,202696,Vučević,2,2024,2023-24
