SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22021,1610612741,CHI,Chicago Bulls,0022100004,2021-10-20,CHI @ DET,W,239,94,37,86,0.43,7,23,0.304,13,15,0.867,9,39,48,18,8,5,17,19,6.0
22021,1610612741,CHI,Chicago Bulls,0022100022,2021-10-22,CHI vs. NOP,W,238,128,47,89,0.528,14,28,0.5,20,25,0.8,11,35,46,32,9,7,14,14,16.0
22021,1610612741,CHI,Chicago Bulls,0022100030,2021-10-23,CHI vs. DET,W,241,97,35,84,0.417,11,26,0.423,16,19,0.842,3,39,42,24,13,11,12,17,15.0
22021,1610612741,CHI,Chicago Bulls,0022100046,2021-10-25,CHI @ TOR,W,241,111,39,81,0.481,12,27,0.444,21,22,0.955,5,24,29,24,11,3,13,16,3.0
22021,1610612741,CHI,Chicago Bulls,0022100067,2021-10-28,CHI vs. NYK,L,239,103,36,84,0.429,11,32,0.344,20,22,0.909,5,32,37,25,6,5,7,18,-1.0
22021,1610612741,CHI,Chicago Bulls,0022100083,2021-10-30,CHI vs. UTA,W,240,107,39,91,0.429,5,21,0.238,24,30,0.8,9,36,45,16,8,5,9,19,8.0
22021,1610612741,CHI,Chicago Bulls,0022100098,2021-11-01,CHI @ BOS,W,240,128,49,86,0.57,13,31,0.419,17,18,0.944,10,40,50,30,7,8,14,19,14.0
22021,1610612741,CHI,Chicago Bulls,0022100111,2021-11-03,CHI @ PHI,L,240,98,38,82,0.463,6,21,0.286,16,18,0.889,9,38,47,19,11,4,15,17,-5.0
22021,1610612741,CHI,Chicago Bulls,0022100135,2021-11-06,CHI vs. PHI,L,240,105,37,92,0.402,7,29,0.241,24,30,0.8,18,28,46,20,7,1,9,19,-9.0
22021,1610612741,CHI,Chicago Bulls,0022100148,2021-11-08,CHI vs. BKN,W,240,118,46,98,0.469,9,31,0.29,17,20,0.85,15,41,56,21,8,5,9,17,23.0
