game_id,assister_id,scorer_id,scorer_name,shot_value,season_end_year,season
0021700014,1626170,201577,Lopez,2,2018,2017-18
0021700014,1627835,203200,Holiday,3,2018,2017-18
0021700014,203200,201577,Lopez,2,2018,2017-18
0021700014,201577,203200,Holiday,2,2018,2017-18
0021700014,1626170,1628374,Markkanen,2,2018,2017-18
0021700014,1626170,201577,Lopez,2,2018,2017-18
0021700014,1627853,203200,Holiday,3,2018,2017-18
0021700014,1626170,1627835,Zipser,2,2018,2017-18
0021700014,201577,1627770,Felder,2,2018,2017-18
0021700014,203200,202347,Pondexter,2,2018,2017-18
0021700014,1627770,201577,Lopez,2,2018,2017-18
0021700014,1626170,201577,Lopez,2,2018,2017-18
0021700014,1627835,1628374,Markkanen,3,2018,2017-18
0021700014,1626170,203200,Holiday,3,2018,2017-18
0021700014,1627770,1627756,Valentine,3,2018,2017-18
0021700014,1627770,1628374,Markkanen,2,2018,2017-18
0021700014,1627770,1626245,Felicio,2,2018,2017-18
0021700014,1627770,1626245,Felicio,2,2018,2017-18
0021700014,1628021,1627756,Valentine,3,2018,2017-18
0021700014,1627770,1628021,Nwaba,2,2018,2017-18
0021700014,1627835,1627756,Valentine,3,2018,2017-18
0021700014,1626170,1628374,Markkanen,3,2018,2017-18
0021700031,1626170,201577,Lopez,2,2018,2017-18
0021700031,1626170,1628374,Markkanen,3,2018,2017-18
0021700031,1626170,203200,Holiday,3,2018,2017-18
0021700031,203200,1626170,Grant,2,2018,2017-18
0021700031,201577,203200,Holiday,3,2018,2017-18
0021700031,1627835,203200,Holiday,2,2018,2017-18
0021700031,1627770,1628374,Markkanen,3,2018,2017-18
0021700031,1626245,1627756,Valentine,2,2018,2017-18
0021700031,1626170,1627835,Zipser,3,2018,2017-18
0021700031,201577,203200,Holiday,2,2018,2017-18
0021700031,1626170,201577,Lopez,2,2018,2017-18
0021700031,203200,201577,Lopez,2,2018,2017-18
0021700031,1627770,1627756,Valentine,2,2018,2017-18
0021700031,1628021,1628374,Markkanen,2,2018,2017-18
0021700031,1626245,1628021,Nwaba,2,2018,2017-18
0021700031,201577,203200,Holiday,3,2018,2017-18
0021700031,203200,1626170,Grant,2,2018,2017-18
0021700031,1628021,1628374,Markkanen,3,2018,2017-18
0021700049,1626170,1627835,Zipser,2,2018,2017-18
0021700049,1626170,1628374,Markkanen,3,2018,2017-18
0021700049,1626170,1628374,Markkanen,3,2018,2017-18
0021700049,1626170,201577,Lopez,3,2018,2017-18
0021700049,1626170,1628374,Markkanen,3,2018,2017-18
0021700049,201577,203200,Holiday,2,2018,2017-18
0021700049,1627835,1628374,Markkanen,2,2018,2017-18
0021700049,1628021,1627770,Felder,2,2018,2017-18
0021700049,1626245,203200,Holiday,3,2018,2017-18
0021700049,1627770,202347,Pondexter,2,2018,2017-18
0021700049,202347,1627770,Felder,3,2018,2017-18
0021700049,1627770,1627756,Valentine,3,2018,2017-18
0021700049,1627835,1628374,Markkanen,3,2018,2017-18
0021700049,203200,1627835,Zipser,3,2018,2017-18
0021700049,1626170,201577,Lopez,2,2018,2017-18
0021700049,1627835,203200,Holiday,2,2018,2017-18
0021700049,1627835,1628374,Markkanen,3,2018,2017-18
0021700049,1626170,203200,Holiday,3,2018,2017-18
0021700049,1626170,201577,Lopez,2,2018,2017-18
0021700049,202347,203200,Holiday,3,2018,2017-18
0021700049,201577,1627756,Valentine,3,2018,2017-18
0021700049,1626245,202347,Pondexter,2,2018,2017-18
0021700049,1627770,1626245,Felicio,2,2018,2017-18
0021700049,1627770,1627835,Zipser,2,2018,2017-18
0021700049,1626170,1627756,Valentine,3,2018,2017-18
0021700049,1626245,203200,Holiday,2,2018,2017-18
0021700049,201577,1626170,Grant,3,2018,2017-18
0021700049,1626170,1627835,Zipser,2,2018,2017-18
0021700065,1627756,1628374,Markkanen,3,2018,2017-18
0021700065,1627756,201577,Lopez,2,2018,2017-18
0021700065,1627770,201577,Lopez,2,2018,2017-18
0021700065,1626170,202347,Pondexter,2,2018,2017-18
0021700065,1628374,203200,Holiday,3,2018,2017-18
0021700065,1626170,201577,Lopez,2,2018,2017-18
0021700065,1626170,1627756,Valentine,3,2018,2017-18
0021700065,1627756,1628374,Markkanen,2,2018,2017-18
0021700065,1626170,201577,Lopez,2,2018,2017-18
0021700065,1626170,1628374,Markkanen,2,2018,2017-18
0021700065,201577,203200,Holiday,3,2018,2017-18
0021700065,1626170,1628374,Markkanen,2,2018,2017-18
0021700065,201577,203200,Holiday,2,2018,2017-18
0021700065,201577,202347,Pondexter,2,2018,2017-18
0021700065,1627756,1626245,Felicio,2,2018,2017-18
0021700065,1627756,1628021,Nwaba,3,2018,2017-18
0021700065,202347,1628021,Nwaba,2,2018,2017-18
0021700065,1627770,1627756,Valentine,3,2018,2017-18
0021700065,201577,203200,Holiday,2,2018,2017-18
0021700065,1626170,1628374,Markkanen,3,2018,2017-18
0021700079,1626170,1628374,Markkanen,3,2018,2017-18
0021700079,1626170,1627835,Zipser,3,2018,2017-18
0021700079,201577,1628374,Markkanen,3,2018,2017-18
0021700079,203200,201577,Lopez,2,2018,2017-18
0021700079,1626170,201577,Lopez,2,2018,2017-18
0021700079,1628374,203200,Holiday,3,2018,2017-18
0021700079,1627756,203200,Holiday,3,2018,2017-18
0021700079,1627739,1627756,Valentine,3,2018,2017-18
0021700079,203200,201577,Lopez,2,2018,2017-18
0021700079,201577,1628374,Markkanen,3,2018,2017-18
0021700079,1626170,203200,Holiday,2,2018,2017-18
0021700079,1627739,203200,Holiday,3,2018,2017-18
0021700079,1627756,1628021,Nwaba,2,2018,2017-18
0021700079,1627756,202347,Pondexter,3,2018,2017-18
0021700079,1627739,1627756,Valentine,3,2018,2017-18
0021700079,1627770,1627756,Valentine,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,203200,1627756,Valentine,3,2018,2017-18
0021700110,201577,1628374,Markkanen,2,2018,2017-18
0021700110,1627835,1626245,Felicio,2,2018,2017-18
0021700110,1627739,1626245,Felicio,2,2018,2017-18
0021700110,1627739,1628374,Markkanen,3,2018,2017-18
0021700110,1628021,201577,Lopez,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,1626170,1628374,Markkanen,2,2018,2017-18
0021700110,201577,1628374,Markkanen,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,1626170,1628374,Markkanen,2,2018,2017-18
0021700110,1627739,1628021,Nwaba,2,2018,2017-18
0021700110,1628374,201577,Lopez,2,2018,2017-18
0021700110,1626170,201577,Lopez,2,2018,2017-18
0021700110,203200,1628374,Markkanen,2,2018,2017-18
0021700110,1627739,1626170,Grant,3,2018,2017-18
0021700110,1627739,203200,Holiday,3,2018,2017-18
0021700120,1626170,1628374,Markkanen,3,2018,2017-18
0021700120,1626170,203200,Holiday,3,2018,2017-18
0021700120,201577,203200,Holiday,2,2018,2017-18
0021700120,1626170,1628021,Nwaba,2,2018,2017-18
0021700120,1627739,203200,Holiday,2,2018,2017-18
0021700120,201577,203200,Holiday,2,2018,2017-18
0021700120,1627756,1627739,Dunn,2,2018,2017-18
0021700120,202347,1627835,Zipser,3,2018,2017-18
0021700120,1627835,1628374,Markkanen,3,2018,2017-18
