SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22020,1610612741,CHI,Chicago Bulls,0022000015,2020-12-23,CHI vs. ATL,L,240,104,36,87,0.414,8,35,0.229,24,28,0.857,8,29,37,20,10,3,15,22,-20.0
22020,1610612741,CHI,Chicago Bulls,0022000026,2020-12-26,CHI vs. IND,L,240,106,34,91,0.374,16,39,0.41,22,25,0.88,13,28,41,23,7,7,20,16,-19.0
22020,1610612741,CHI,Chicago Bulls,0022000038,2020-12-27,CHI vs. GSW,L,239,128,44,86,0.512,17,41,0.415,23,31,0.742,7,47,54,27,4,6,24,21,-1.0
22020,1610612741,CHI,Chicago Bulls,0022000050,2020-12-29,CHI @ WAS,W,239,115,38,87,0.437,15,36,0.417,24,32,0.75,5,32,37,26,7,1,14,23,8.0
22020,1610612741,CHI,Chicago Bulls,0022000063,2020-12-31,CHI @ WAS,W,239,133,50,92,0.543,14,36,0.389,19,25,0.76,9,35,44,34,9,3,15,27,3.0
22020,1610612741,CHI,Chicago Bulls,0022000073,2021-01-01,CHI @ MIL,L,241,96,38,87,0.437,6,26,0.231,14,20,0.7,6,36,42,18,10,6,20,21,-30.0
22020,1610612741,CHI,Chicago Bulls,0022000090,2021-01-03,CHI vs. DAL,W,240,118,39,85,0.459,13,37,0.351,27,30,0.9,11,37,48,16,11,2,16,24,10.0
22020,1610612741,CHI,Chicago Bulls,0022000106,2021-01-05,CHI @ POR,W,240,111,40,91,0.44,16,41,0.39,15,18,0.833,11,41,52,27,5,5,15,19,3.0
22020,1610612741,CHI,Chicago Bulls,0022000117,2021-01-06,CHI @ SAC,L,240,124,49,93,0.527,14,40,0.35,12,15,0.8,10,33,43,27,3,2,14,21,-4.0
22020,1610612741,CHI,Chicago Bulls,0022000131,2021-01-08,CHI @ LAL,L,240,115,46,91,0.505,10,26,0.385,13,14,0.929,9,32,41,26,10,3,12,23,-2.0
22020,1610612741,CHI,Chicago Bulls,0022000142,2021-01-10,CHI @ LAC,L,240,127,47,77,0.61,18,33,0.545,15,17,0.882,3,35,38,30,6,2,22,19,-3.0
22020,1610612741,CHI,Chicago Bulls,0022000160,2021-05-07,CHI vs. BOS,W,242,121,43,99,0.434,18,40,0.45,17,18,0.944,15,37,52,26,10,4,9,20,22.0
