PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
243,Aaron McKie,68,1126.0566666666666,48,17
1425,Aaron Williams,42,311.5833333333333,5,8
1502,Adonal Foyle,78,1700.9766666666667,26,159
1559,Adrian Griffin,69,658.3666666666667,43,4
1733,Al Harrington,66,2546.4483333333333,85,16
2744,Al Jefferson,71,1044.215,22,55
673,Alan Henderson,78,1196.38,29,37
1893,Aleksandar Radojevic,12,128.13166666666666,0,2
2682,Alex Garcia,8,145.60666666666665,4,1
275,Allan Houston,20,534.225,8,2
947,Allen Iverson,75,3176.088333333333,180,9
297,Alonzo Mourning,37,703.6566666666666,8,74
2405,Amar'e Stoudemire,80,2884.786666666667,77,130
2760,Anderson Varejao,54,868.7616666666667,41,38
2857,Andre Barrett,38,476.95666666666665,19,1
2765,Andre Emmett,8,25.94,0,0
2738,Andre Iguodala,82,2680.8433333333332,138,48
1889,Andre Miller,82,2849.3,121,8
1905,Andrei Kirilenko,41,1353.1466666666668,67,136
2804,Andres Nocioni,81,1895.4983333333332,37,34
692,Andrew DeClercq,8,50.62833333333333,2,0
2740,Andris Biedrins,30,382.305,12,24
358,Anfernee Hardaway,37,895.2883333333333,28,3
1738,Ansu Sesay,16,127.885,2,3
1712,Antawn Jamison,68,2608.795,55,16
1853,Anthony Carter,66,715.855,35,18
924,Anthony Goldwire,33,530.34,15,0
1533,Anthony Johnson,63,1756.1733333333334,59,15
292,Anthony Miller,2,9.7,1,0
324,Anthony Peeler,40,526.8783333333333,18,2
952,Antoine Walker,77,2965.4366666666665,89,58
2766,Antonio Burks,24,217.41166666666666,13,1
1498,Antonio Daniels,75,2025.9416666666666,51,3
213,Antonio Davis,72,1842.7433333333333,27,41
686,Antonio McDyess,77,1805.085,46,52
1506,Austin Croshere,73,1826.325,48,17
2852,Awvee Storey,9,27.058333333333334,0,0
1884,Baron Davis,46,1581.7966666666666,81,14
2732,Ben Gordon,82,2013.0933333333332,53,10
1052,Ben Handlogten,21,294.7083333333333,7,5
1112,Ben Wallace,74,2673.775,106,176
2757,Beno Udrih,80,1155.2,41,10
2774,Bernard Robinson,31,328.9533333333333,11,4
2873,Billy Thomas,25,350.36333333333334,14,1
448,Bo Outlaw,39,214.69,6,12
682,Bob Sura,61,1925.2916666666667,65,7
1517,Bobby Jackson,25,540.2883333333333,14,2
2250,Bobby Simmons,75,2810.57,106,16
1719,Bonzi Wells,69,1488.87,85,27
2564,Boris Diaw,66,1194.0133333333333,37,18
2411,Bostjan Nachbar,71,1339.7483333333332,29,16
1802,Brad Miller,56,2092.5,69,68
2688,Brandin Knight,1,2.783333333333333,0,0
2599,Brandon Hunter,31,216.74166666666667,4,7
2217,Brendan Haywood,68,1868.695,52,114
699,Brent Barry,81,1736.195,39,20
1510,Brevin Knight,66,1946.475,131,5
2073,Brian Cardinal,58,1433.1366666666668,88,19
2567,Brian Cook,72,1081.915,23,26
