PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
1630639,A.J. Lawson,15,108.26833333333333,2,0
1631260,AJ Green,35,344.95,6,0
1631100,AJ Griffin,72,1401.435,42,12
203932,Aaron Gordon,68,2055.1066666666666,54,51
1628988,Aaron Holiday,63,845.2566666666667,37,12
1630174,Aaron Nesmith,73,1816.4033333333334,55,34
1630598,Aaron Wiggins,70,1297.4366666666667,39,15
1629678,Admiral Schofield,37,451.26166666666666,8,5
201143,Al Horford,63,1921.375,30,61
202692,Alec Burks,51,1122.4433333333334,38,8
1630197,Aleksej Pokusevski,34,701.3483333333334,20,43
1627936,Alex Caruso,67,1575.3766666666668,98,46
203458,Alex Len,26,161.24666666666667,4,11
1628993,Alize Johnson,4,29.516666666666666,1,0
1631214,Alondes Williams,1,5.266666666666667,0,0
1630578,Alperen Sengun,75,2170.6566666666668,70,70
1629599,Amir Coffey,50,625.2766666666666,7,5
203083,Andre Drummond,67,849.1383333333333,45,27
2738,Andre Iguodala,8,112.56333333333333,4,3
1629614,Andrew Nembhard,75,2073.5316666666668,70,13
203952,Andrew Wiggins,37,1190.28,45,28
1629014,Anfernee Simons,62,2170.66,42,14
203076,Anthony Davis,56,1904.51,59,114
1630162,Anthony Edwards,79,2841.455,125,58
1630264,Anthony Gill,59,624.5933333333334,7,12
1630237,Anthony Lamb,62,1195.0183333333334,28,20
1630559,Austin Reaves,64,1843.2266666666667,33,19
203085,Austin Rivers,52,1016.33,28,4
1630245,Ayo Dosunmu,80,2097.616666666667,62,26
1628389,Bam Adebayo,75,2597.9933333333333,88,61
1627732,Ben Simmons,42,1105.0166666666667,54,24
1631097,Bennedict Mathurin,78,2222.38,48,13
202687,Bismack Biyombo,61,874.085,18,88
201933,Blake Griffin,41,568.885,14,9
1631104,Blake Wesley,37,669.055,25,5
1626246,Boban Marjanovic,31,171.065,5,2
1626171,Bobby Portis,70,1818.4316666666666,29,16
203992,Bogdan Bogdanović,54,1508.6083333333333,43,18
202711,Bojan Bogdanovic,59,1892.8666666666666,34,8
1629626,Bol Bol,70,1505.4183333333333,30,85
1630538,Bones Hyland,56,1085.4883333333332,39,15
203078,Bradley Beal,50,1672.9333333333334,45,33
1630527,Brandon Boston,22,248.345,9,0
1629634,Brandon Clarke,56,1090.1383333333333,34,37
