PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
2062,A.J. Guyton,2,8.533333333333333,1,0
243,Aaron McKie,80,2377.64,131,9
1425,Aaron Williams,81,1601.3783333333333,27,57
2492,Adam Harrington,19,109.62166666666667,2,1
1502,Adonal Foyle,82,1786.2066666666667,40,205
1559,Adrian Griffin,74,1369.8666666666666,77,6
1733,Al Harrington,82,2467.7766666666666,71,33
673,Alan Henderson,82,1493.645,33,32
275,Allan Houston,82,3109.7933333333335,54,7
947,Allen Iverson,82,3484.07,225,13
2228,Alton Ford,11,29.18166666666667,0,0
1541,Alvin Williams,78,2642.346666666667,111,21
1043,Amal McCaskill,11,69.805,3,1
2405,Amar'e Stoudemire,82,2569.9383333333335,62,87
1889,Andre Miller,80,2913.2283333333335,99,11
1905,Andrei Kirilenko,80,2214.185,118,175
692,Andrew DeClercq,77,1329.6083333333333,39,36
358,Anfernee Hardaway,58,1776.82,66,26
1738,Ansu Sesay,45,445.24,14,5
1712,Antawn Jamison,82,3229.3083333333334,76,45
1853,Anthony Carter,49,913.4633333333334,45,5
924,Anthony Goldwire,15,86.28333333333333,3,0
1533,Anthony Johnson,66,842.83,37,5
193,Anthony Mason,65,2117.4533333333334,32,12
324,Anthony Peeler,82,2243.258333333333,72,13
2541,Antoine Rigaudeau,11,89.39333333333333,3,0
952,Antoine Walker,78,3235.3683333333333,116,31
1498,Antonio Daniels,67,870.5766666666667,33,9
213,Antonio Davis,53,1897.7433333333333,23,62
176,Antonio Harvey,4,32.63,1,4
1609,Art Long,26,209.57166666666666,5,11
717,Arvydas Sabonis,78,1203.2933333333333,61,49
1506,Austin Croshere,49,630.8783333333333,6,13
422,Avery Johnson,48,427.13,15,1
1884,Baron Davis,50,1893.03,91,22
1112,Ben Wallace,73,2871.2516666666666,104,230
902,Bimbo Coles,35,689.8016666666666,17,4
448,Bo Outlaw,80,1800.235,50,71
682,Bob Sura,55,1130.08,45,2
1517,Bobby Jackson,59,1672.9066666666668,71,3
2250,Bobby Simmons,36,373.6483333333333,10,3
1719,Bonzi Wells,75,2397.2083333333335,123,18
2411,Bostjan Nachbar,14,78.16666666666667,2,2
1802,Brad Miller,73,2270.9983333333334,65,43
2220,Brandon Armstrong,17,69.61666666666666,3,1
1585,Brandon Williams,6,19.933333333333334,2,0
2217,Brendan Haywood,81,1929.3933333333334,32,119
699,Brent Barry,75,2482.15,113,15
1510,Brevin Knight,55,928.2966666666666,69,2
2073,Brian Cardinal,5,14.35,0,0
258,Brian Grant,82,2641.5233333333335,63,47
2243,Brian Scalabrine,59,721.4433333333334,16,18
216,Brian Shaw,72,897.6683333333333,32,13
1730,Brian Skinner,77,1384.3616666666667,47,53
1477,Bruce Bowen,82,2568.326666666667,66,42
1743,Bruno Sundov,26,138.70333333333335,6,3
1724,Bryce Drew,13,79.83166666666666,2,0
935,Bryon Russell,70,1389.585,70,7
384,Calbert Cheaney,81,2352.9016666666666,65,13
1916,Calvin Booth,47,575.325,11,33
2306,Carlos Arroyo,44,283.8933333333333,12,1
2430,Carlos Boozer,81,2047.9583333333333,59,50
2406,Caron Butler,78,2855.6516666666666,137,31
2418,Casey Jacobsen,72,1145.2383333333332,35,6
2456,Cezary Trybanski,15,88.31833333333333,0,6
891,Charles Oakley,42,515.3983333333333,13,6
1520,Charles Smith,3,13.221666666666666,1,0
369,Charlie Ward,66,1467.255,78,11
1497,Chauncey Billups,74,2330.205,63,15
685,Cherokee Parks,30,646.1733333333333,16,20
2365,Chris Andersen,59,902.555,30,60
164,Chris Childs,12,105.40333333333334,8,1
1544,Chris Crawford,5,38.083333333333336,2,3
201,Chris Dudley,3,10.456666666666667,0,0
2423,Chris Jefferies,51,666.605,19,16
2036,Chris Mihm,52,806.4683333333334,18,38
168,Chris Mills,21,264.015,7,3
2442,Chris Owens,1,6.316666666666666,0,0
185,Chris Webber,67,2617.325,106,88
43,Chris Whitney,51,1050.3,29,2
2404,Chris Wilcox,46,479.74,7,12
363,Christian Laettner,76,2211.39,82,40
1088,Chucky Atkins,65,1397.9016666666666,27,4
221,Clar. Weatherspoon,79,2026.035,69,36
361,Clifford Robinson,81,2824.951666666667,87,88
1736,Corey Benjamin,9,150.49666666666667,1,2
1894,Corey Maggette,64,2004.775,55,16
916,Corie Blount,50,836.065,33,19
722,Corliss Williamson,82,2060.318333333333,44,27
2042,Courtney Alexander,66,1358.69,31,6
1749,Cuttino Mobley,73,3040.923333333333,95,36
2402,Dajuan Wagner,47,1384.9083333333333,38,7
905,Dale Davis,78,2280.885,51,70
2053,Dalibor Bagaric,10,75.61666666666666,3,3
1800,Damon Jones,49,711.425,18,4
757,Damon Stoudamire,59,1314.0383333333334,39,6
2245,Damone Brown,5,115.235,1,0
2424,Dan Dickau,50,518.12,14,2
2429,Dan Gadzuric,49,759.3583333333333,22,52
2061,Dan Langhi,60,537.7783333333333,15,6
198,Danny Ferry,65,599.775,7,9
1504,Danny Fortson,17,220.695,9,0
330,Danny Manning,13,87.985,9,3
2032,Darius Miles,67,2005.9916666666666,67,69
353,Darrell Armstrong,82,2349.31,135,13
1032,Darvin Ham,75,924.7433333333333,16,19
764,David Robinson,64,1671.6866666666667,52,111
133,David Wesley,73,2710.6716666666666,109,9
2205,DeSagana Diop,80,945.5866666666667,33,81
2052,DeShawn Stevenson,61,760.8633333333333,22,8
2352,Dean Oliver,15,94.29,7,0
1507,Derek Anderson,76,2553.095,90,16
965,Derek Fisher,82,2829.0333333333333,93,15
934,Derrick Coleman,64,1742.185,53,69
2046,Desmond Mason,80,2764.92,67,32
1904,Devean George,71,1612.1566666666668,56,38
2484,Devin Brown,10,92.18,4,1
87,Dikembe Mutombo,24,514.6733333333333,4,37
1901,Dion Glover,76,1887.8883333333333,71,15
1717,Dirk Nowitzki,80,3121.16,111,82
690,Don Reid,1,10.033333333333333,0,0
2051,Donnell Harvey,77,1613.6633333333334,48,27
681,Donny Marshall,3,6.266666666666667,0,0
923,Donyell Marshall,78,2375.835,95,85
57,Doug Christie,80,2709.6383333333333,180,37
2400,Drew Gooden,70,1875.57,53,35
1863,Earl Boykins,68,1321.535,38,4
2248,Earl Watson,79,1361.9616666666666,89,14
2204,Eddie Griffin,77,1882.4316666666666,52,111
2067,Eddie House,55,1025.1866666666667,44,1
224,Eddie Jones,47,1788.1133333333332,64,31
1944,Eddie Robinson,64,1354.3616666666667,62,13
2201,Eddy Curry,81,1576.3216666666667,18,62
2059,Eduardo Najera,48,1100.4466666666667,40,22
981,Efthimios Rentzias,35,143.38166666666666,6,2
922,Elden Campbell,56,867.9583333333334,33,39
1882,Elton Brand,62,2450.0716666666667,71,158
1023,Emanual Davis,24,340.14666666666665,12,2
15,Eric Piatkowski,62,1360.8183333333334,33,9
727,Eric Snow,82,3108.895,133,11
677,Eric Williams,82,2350.3116666666665,86,19
956,Erick Dampier,82,1976.5416666666667,27,154
1065,Erick Strickland,71,1277.6383333333333,38,7
911,Ervin Johnson,69,1170.6833333333334,34,63
2041,Etan Thomas,38,514.0566666666666,8,23
1915,Evan Eschmeyer,17,135.20833333333334,10,7
2436,Flip Murray,14,62.90833333333333,4,0
2421,Frank Williams,21,167.415,7,2
697,Fred Hoiberg,63,786.4316666666666,40,5
2410,Fred Jones,19,112.55833333333334,6,1
56,Gary Payton,80,3209.615,133,20
718,Gary Trent,80,1223.045,32,23
248,George Lynch,81,1496.105,66,19
2222,Gerald Wallace,47,572.825,24,15
2240,Gilbert Arenas,82,2867.895,124,17
779,Glen Rice,62,1533.8933333333334,23,5
299,Glenn Robinson,69,2591.7833333333333,91,26
1921,Gordan Giricek,76,2154.391666666667,52,8
255,Grant Hill,29,840.79,28,13
3,Grant Long,41,489.72833333333335,9,1
1761,Greg Buckner,75,1516.2366666666667,72,16
323,Greg Foster,29,539.005,1,9
731,Greg Ostertag,81,1926.885,20,147
2462,Guy Rucker,3,3.225,0,0
2045,Hedo Turkoglu,67,1178.155,25,12
270,Horace Grant,5,85.06166666666667,3,0
458,Howard Eisley,82,2244.7366666666667,71,9
93,Hubert Davis,43,322.98,5,0
2080,Igor Rakocevic,42,240.12166666666667,4,0
1956,Ira Newble,73,1927.2883333333334,50,26
2452,J.R. Bremer,64,1500.9383333333333,38,3
1521,Jacque Vaughn,80,1689.7966666666666,64,2
1751,Jahidi White,16,230.31333333333333,1,12
2054,Jake Tsakalidis,33,542.3716666666667,6,17
2063,Jake Voskuhl,65,947.105,18,29
147,Jalen Rose,82,3351.891666666667,72,23
2048,Jamaal Magloire,82,2444.1566666666668,49,111
2224,Jamaal Tinsley,73,2237.9883333333332,125,18
2037,Jamal Crawford,80,1987.9183333333333,77,25
469,Jamal Mashburn,82,3325.806666666667,83,17
2441,Jamal Sampson,5,8.818333333333333,1,0
1899,James Posey,83,2517.903333333333,106,15
2249,Jamison Brewer,10,80.435,2,1
2457,Jannero Pargo,34,339.12,13,2
2407,Jared Jeffries,20,290.34166666666664,8,5
2260,Jarron Collins,22,420.84,5,6
679,Jason Caffey,51,894.5666666666667,19,15
2044,Jason Collier,13,105.325,2,1
2215,Jason Collins,81,1897.5716666666667,47,44
467,Jason Kidd,80,2988.5583333333334,179,25
2202,Jason Richardson,82,2696.705,90,23
1891,Jason Terry,81,3083.8483333333334,126,14
1715,Jason Williams,76,2405.0933333333332,91,10
2398,Jay Williams,75,1961.19,86,17
1902,Jeff Foster,77,802.6783333333333,28,21
976,Jeff McInnis,75,1312.2566666666667,21,2
2244,Jeff Trepagnier,8,96.75,8,0
1741,Jelani McCoy,67,1367.2833333333333,28,60
1983,Jermaine Jackson,53,554.6816666666666,19,6
979,Jermaine O'Neal,77,2862.5033333333336,66,178
1744,Jerome James,51,765.2133333333334,12,82
2040,Jerome Moiso,51,635.7733333333333,19,44
