PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
201985,AJ Price,57,1277.9966666666667,33,3
201166,Aaron Brooks,53,996.7983333333333,30,10
201189,Aaron Gray,42,513.3416666666667,7,5
1733,Al Harrington,10,118.85833333333333,4,1
201143,Al Horford,74,2756.445,78,78
2744,Al Jefferson,78,2578.1283333333336,80,89
202329,Al-Farouq Aminu,76,2066.1033333333335,92,51
101187,Alan Anderson,65,1495.0116666666668,48,7
202692,Alec Burks,64,1136.6033333333332,35,13
203144,Alexey Shved,77,1839.5283333333334,54,27
202087,Alonzo Gee,82,2540.5316666666668,107,29
2405,Amar'e Stoudemire,29,681.9416666666667,10,21
101161,Amir Johnson,81,2324.81,81,110
2760,Anderson Varejao,25,900.905,37,14
101154,Andray Blatche,82,1555.1783333333333,86,54
203083,Andre Drummond,60,1242.69,59,95
2738,Andre Iguodala,80,2778.8883333333333,139,52
1889,Andre Miller,82,2151.2883333333334,73,11
200745,Andrea Bargnani,35,1002.5066666666667,21,23
1905,Andrei Kirilenko,64,2033.8866666666668,96,62
101106,Andrew Bogut,32,785.71,20,55
202726,Andrew Goudelock,1,6.2,0,0
203094,Andrew Nicholson,75,1249.4083333333333,24,32
2740,Andris Biedrins,53,495.21666666666664,15,42
1712,Antawn Jamison,76,1635.5916666666667,30,22
203076,Anthony Davis,64,1845.9516666666666,75,112
201627,Anthony Morrow,41,383.045,13,1
201576,Anthony Randolph,39,328.9033333333333,19,21
201229,Anthony Tolliver,62,963.16,15,12
203102,Arnett Moultrie,47,541.7083333333334,17,10
203382,Aron Baynes,16,141.355,1,6
201167,Arron Afflalo,64,2306.65,40,11
201948,Austin Daye,55,675.6333333333333,14,22
203085,Austin Rivers,61,1417.55,26,9
202340,Avery Bradley,50,1434.635,64,19
2732,Ben Gordon,75,1559.9933333333333,35,16
203162,Ben Hansbrough,28,200.3,7,2
2757,Beno Udrih,66,1456.6466666666668,41,3
203108,Bernard James,46,457.025,12,38
202687,Bismack Biyombo,80,2186.201666666667,28,143
201933,Blake Griffin,80,2598.4083333333333,97,50
2564,Boris Diaw,75,1708.76,52,27
203078,Bradley Beal,56,1744.5716666666667,50,29
201148,Brandan Wright,64,1148.7583333333334,26,76
101138,Brandon Bass,81,2239.245,44,64
201943,Brandon Jennings,80,2896.891666666667,125,10
202688,Brandon Knight,75,2365.4166666666665,58,8
200750,Brandon Roy,5,121.86,3,0
201575,Brandon Rush,2,25.348333333333333,0,0
2217,Brendan Haywood,61,1162.085,16,49
203148,Brian Roberts,78,1323.7983333333334,37,3
201572,Brook Lopez,74,2253.3716666666664,33,154
201957,Byron Mullens,53,1427.665,34,32
201228,C.J. Watson,80,1521.2833333333333,66,12
101139,CJ Miles,65,1363.9233333333334,49,17
201171,Carl Landry,81,1875.6916666666666,35,31
2430,Carlos Boozer,79,2546.24,66,28
2568,Carlos Delfino,67,1689.2633333333333,68,9
2546,Carmelo Anthony,67,2481.8533333333335,52,32
2406,Caron Butler,78,1879.3666666666666,51,11
201858,Cartier Martin,41,693.8733333333333,19,6
202718,Chandler Parsons,76,2758.3766666666666,75,32
202724,Charles Jenkins,59,440.9483333333333,15,2
101111,Charlie Villanueva,69,1091.8633333333332,31,39
201978,Chase Budinger,23,507.5933333333333,14,7
1497,Chauncey Billups,22,418.3,12,1
2365,Chris Andersen,42,624.47,16,44
2547,Chris Bosh,74,2454.35,66,101
203142,Chris Copeland,56,861.6216666666667,16,12
201604,Chris Douglas-Roberts,6,63.08166666666666,2,0
2768,Chris Duhon,46,820.0416666666666,20,1
202419,Chris Johnson,30,284.215,7,28
203187,Chris Johnson,8,102.10166666666667,4,0
2549,Chris Kaman,66,1362.9766666666667,29,52
101108,Chris Paul,70,2334.8866666666668,169,10
200809,Chris Quinn,7,78.33333333333333,3,0
202698,Chris Singleton,57,923.965,38,24
2404,Chris Wilcox,61,829.4733333333334,32,28
203203,Chris Wright,3,4.375,0,0
101236,Chuck Hayes,74,1208.8666666666666,31,18
202332,Cole Aldrich,45,387.74,5,23
201147,Corey Brewer,82,2002.6583333333333,118,23
1894,Corey Maggette,18,256.9216666666667,6,2
202809,Cory Higgins,6,32.235,3,0
202709,Cory Joseph,28,387.86,15,4
201584,Courtney Lee,78,1940.9666666666667,89,21
201571,D.J. Augustin,76,1226.3866666666668,34,3
201591,DJ White,12,85.97666666666667,1,6
201969,DaJuan Summers,2,6.655,0,0
201161,Daequan Cook,49,440.75,8,7
2563,Dahntay Jones,78,1016.56,22,6
203081,Damian Lillard,82,3166.87,74,19
2863,Damien Wilkins,61,1095.125,37,18
202345,Damion James,2,0.39,0,0
200789,Daniel Gibson,46,919.355,30,4
202350,Daniel Orton,13,103.885,4,3
201568,Danilo Gallinari,71,2308.5783333333334,64,36
101122,Danny Granger,5,73.66666666666667,2,1
201980,Danny Green,80,2200.565,92,54
201967,Dante Cunningham,80,2010.05,84,38
203130,Darius Johnson-Odom,4,5.611666666666666,0,0
203121,Darius Miller,52,694.0,17,12
202721,Darius Morris,48,682.6933333333334,21,2
2545,Darko Milicic,1,4.5,0,0
201589,Darrell Arthur,59,969.9716666666667,24,33
201954,Darren Collison,81,2371.7066666666665,100,8
101135,David Lee,79,2907.35,67,22
2561,David West,73,2435.4016666666666,74,69
201599,DeAndre Jordan,82,2009.69,48,112
202732,DeAndre Liggins,39,290.005,18,3
201971,DeJuan Blair,61,850.9883333333333,37,10
201942,DeMar DeRozan,82,3013.0466666666666,76,24
202326,DeMarcus Cousins,75,2289.3166666666666,108,55
201960,DeMarre Carroll,66,1110.8116666666667,58,24
203199,DeQuan Jones,63,803.0183333333333,19,22
2205,DeSagana Diop,22,225.99333333333334,5,16
2052,DeShawn Stevenson,56,1157.8183333333334,29,6
965,Derek Fisher,33,574.735,19,3
101114,Deron Williams,78,2842.16,75,30
202324,Derrick Favors,77,1786.8616666666667,67,130
202682,Derrick Williams,78,1915.825,44,37
202365,Devin Ebanks,19,196.59,3,1
2734,Devin Harris,58,1421.33,64,13
202354,Dexter Pittman,11,31.851666666666667,0,0
203197,Diante Garrett,19,149.405,10,0
203079,Dion Waiters,61,1756.305,59,16
1717,Dirk Nowitzki,53,1661.3983333333333,38,37
201187,Dominic McGuire,26,386.8616666666667,13,11
202346,Dominique Jones,29,337.635,14,2
202388,Donald Sloan,23,263.16333333333336,5,0
202700,Donatas Motiejunas,44,537.5083333333333,7,10
2748,Dorell Wright,79,1782.7783333333334,62,35
203117,Doron Lamb,47,577.7783333333333,13,0
203110,Draymond Green,79,1060.9283333333333,42,25
2400,Drew Gooden,16,151.43833333333333,5,6
2730,Dwight Howard,76,2721.7816666666668,84,186
2548,Dwyane Wade,69,2390.5516666666667,128,56
202734,E'Twaun Moore,75,1682.295,51,23
2853,Earl Barron,12,158.16166666666666,5,6
201947,Earl Clark,59,1363.0783333333334,36,44
2248,Earl Watson,48,829.0566666666666,40,8
202334,Ed Davis,81,1630.8766666666668,38,85
2201,Eddy Curry,2,24.75,0,0
202327,Ekpe Udoh,76,1312.2466666666667,39,85
1882,Elton Brand,72,1526.9983333333332,50,90
2731,Emeka Okafor,79,2051.951666666667,45,77
202683,Enes Freedom,70,1077.7466666666667,28,32
202339,Eric Bledsoe,76,1553.0083333333334,109,55
201569,Eric Gordon,42,1263.8,45,8
201953,Eric Maynor,64,962.7133333333334,22,1
101141,Ersan Ilyasova,73,2012.2733333333333,68,36
203095,Evan Fournier,38,428.27,19,1
202323,Evan Turner,82,2891.7533333333336,71,17
203097,Fab Melo,6,35.995,2,2
203105,Festus Ezeli,78,1120.0616666666667,23,74
101128,Francisco Garcia,58,1029.4116666666666,46,38
202066,Garrett Temple,51,1155.5966666666666,50,17
202390,Gary Neal,68,1483.8333333333333,30,2
201588,George Hill,76,2619.616666666667,81,26
101123,Gerald Green,60,1080.445,19,23
201945,Gerald Henderson,68,2133.2716666666665,68,34
2222,Gerald Wallace,69,2075.7233333333334,97,46
201175,Glen Davis,34,1064.2766666666666,32,21
201609,Goran Dragic,77,2581.1916666666666,124,26
202330,Gordon Hayward,72,2104.201666666667,58,38
255,Grant Hill,29,436.67333333333335,11,7
202328,Greg Monroe,81,2687.26,105,55
202962,Greg Smith,70,1110.3416666666667,18,40
201880,Greg Stiemsma,76,1209.3433333333332,44,90
202349,Greivis Vasquez,78,2685.2116666666666,66,6
202970,Gustavo Ayon,55,734.7016666666667,22,17
101124,Hakim Warrick,28,488.905,13,6
201632,Hamed Haddadi,30,321.56333333333333,6,27
203084,Harrison Barnes,81,2057.5316666666668,52,14
201934,Hasheem Thabeet,66,769.93,30,60
2045,Hedo Turkoglu,11,188.89,7,1
203156,Henry Sims,2,4.783333333333333,0,0
101133,Ian Mahinmi,80,1322.1266666666668,39,66
202697,Iman Shumpert,45,996.2716666666666,43,7
202738,Isaiah Thomas,79,2121.451666666667,67,3
202397,Ish Smith,52,516.0816666666667,21,9
201274,Ivan Johnson,69,1034.8683333333333,56,14
200826,J.J. Barea,74,1712.8333333333333,32,0
201581,JJ Hickson,80,2322.565,48,51
200755,JJ Redick,78,2379.4616666666666,38,9
2747,JR Smith,80,2677.943333333333,100,24
201580,JaVale McGee,79,1433.4116666666666,30,157
203109,Jae Crowder,78,1353.165,63,17
2224,Jamaal Tinsley,66,1220.5366666666666,64,14
2037,Jamal Crawford,76,2230.32,79,13
2749,Jameer Nelson,56,1977.055,71,6
202341,James Anderson,39,401.24666666666667,15,5
201935,James Harden,78,2984.5183333333334,142,38
201949,James Johnson,54,878.4333333333333,41,50
2592,James Jones,38,220.57333333333332,2,6
200778,James White,57,435.40833333333336,13,4
202686,Jan Vesely,51,601.365,15,17
2457,Jannero Pargo,32,507.4433333333333,18,3
203099,Jared Cunningham,8,25.685,1,0
201162,Jared Dudley,79,2169.9733333333334,75,8
2407,Jared Jeffries,38,349.81333333333333,6,6
203096,Jared Sullinger,45,891.5316666666666,22,22
101127,Jarrett Jack,79,2348.576666666667,60,11
202363,Jarvis Varnado,13,58.21666666666667,1,2
2215,Jason Collins,38,384.6333333333333,12,10
467,Jason Kidd,76,2042.5966666666666,125,25
101131,Jason Maxiell,72,1788.8116666666667,32,95
2202,Jason Richardson,33,936.4816666666667,40,15
201160,Jason Smith,51,875.635,15,45
1891,Jason Terry,79,2123.6183333333333,66,11
201574,Jason Thompson,82,2284.69,48,61
202399,Jeff Adrien,52,713.0083333333333,18,27
201965,Jeff Ayres,37,369.1333333333333,6,12
201145,Jeff Green,81,2251.475,56,68
201952,Jeff Teague,80,2628.4383333333335,117,28
203106,Jeffery Taylor,77,1507.4416666666666,47,15
202379,Jeremy Evans,37,215.06833333333333,8,13
203087,Jeremy Lamb,23,146.59166666666667,2,2
202391,Jeremy Lin,82,2639.955,134,29
202951,Jeremy Pargo,39,655.1233333333333,13,2
202719,Jeremy Tyler,21,68.41333333333333,1,2
979,Jermaine O'Neal,55,1028.725,19,78
711,Jerry Stackhouse,37,543.6816666666666,7,4
201573,Jerryd Bayless,80,1764.715,59,17
202690,Jimmer Fredette,69,966.5166666666667,31,3
202710,Jimmy Butler III,82,2133.5733333333333,78,31
201149,Joakim Noah,66,2426.2616666666668,78,141
201975,Jodie Meeks,78,1663.23,58,5
2207,Joe Johnson,72,2642.0616666666665,49,14
201202,Joel Anthony,62,566.1766666666666,13,42
200777,Joel Freeland,51,477.33666666666664,13,11
2038,Joel Przybilla,12,68.08333333333333,1,2
101130,Johan Petro,31,351.71,10,9
203089,John Henson,63,827.1483333333333,19,42
203098,John Jenkins,61,901.8283333333334,12,10
101249,John Lucas III,63,827.1416666666667,23,1
2422,John Salmons,76,2278.3783333333336,51,25
202322,John Wall,49,1602.125,65,37
202720,Jon Leuer,28,186.54166666666666,6,0
201973,Jonas Jerebko,49,891.6283333333333,38,8
202685,Jonas Valanciunas,62,1481.5983333333334,17,78
202348,Jordan Crawford,70,1708.5283333333334,39,7
202706,Jordan Hamilton,40,396.58,15,8
201941,Jordan Hill,29,457.97333333333336,8,19
101181,Jose Calderon,73,2159.3866666666668,58,8
203006,Josh Akognon,3,8.703333333333333,0,0
2735,Josh Childress,14,100.11833333333334,2,2
202725,Josh Harrellson,6,30.661666666666665,1,1
2572,Josh Howard,11,207.15666666666667,10,3
201177,Josh McRoberts,67,1487.4433333333334,32,27
202729,Josh Selby,10,58.836666666666666,2,0
2746,Josh Smith,76,2682.855,94,136
201950,Jrue Holiday,78,2925.575,123,32
202933,Julyan Stone,4,27.8,1,0
202458,Justin Dentmon,2,4.366666666666666,0,0
203200,Justin Holiday,9,142.00333333333333,3,6
436,Juwan Howard,7,50.666666666666664,0,0
202695,Kawhi Leonard,58,1810.1316666666667,97,32
2586,Keith Bogans,74,1408.0,28,4
202689,Kemba Walker,82,2858.7,160,31
203088,Kendall Marshall,48,702.34,22,4
2570,Kendrick Perkins,78,1954.2783333333334,43,83
202702,Kenneth Faried,80,2247.5783333333334,81,83
203145,Kent Bazemore,61,266.8183333333333,17,4
2030,Kenyon Martin,18,431.28333333333336,16,17
201142,Kevin Durant,81,3118.8166666666666,116,105
708,Kevin Garnett,68,2022.23,78,62
203158,Kevin Jones,32,334.01666666666665,9,5
201567,Kevin Love,18,617.9616666666667,13,9
2755,Kevin Martin,77,2136.2466666666664,72,8
203122,Kevin Murphy,17,52.388333333333335,1,0
202338,Kevin Seraphin,79,1720.8183333333334,24,59
2039,Keyon Dooling,7,81.68666666666667,1,0
203114,Khris Middleton,27,475.41833333333335,15,4
203119,Kim English,41,406.56666666666666,16,3
2550,Kirk Hinrich,60,1764.375,63,25
202691,Klay Thompson,82,2935.943333333333,86,45
977,Kobe Bryant,78,3012.6133333333332,106,25
201585,Kosta Koufos,81,1817.12,44,103
2743,Kris Humphries,65,1191.1833333333334,16,33
203126,Kris Joseph,10,53.901666666666664,3,0
703,Kurt Thomas,39,392.39,10,16
2198,Kwame Brown,22,269.475,6,10
2594,Kyle Korver,74,2258.735,70,37
200768,Kyle Lowry,68,2020.1933333333334,94,24
203124,Kyle O'Quinn,57,637.9166666666666,11,26
202713,Kyle Singler,82,2292.923333333333,57,37
202681,Kyrie Irving,59,2047.8716666666667,89,21
200746,LaMarcus Aldridge,74,2789.92,62,91
1885,Lamar Odom,82,1615.9766666666667,69,58
202362,Lance Stephenson,78,2278.1016666666665,81,16
202498,Lance Thomas,59,646.1666666666666,11,7
202361,Landry Fields,51,1036.69,32,8
202336,Larry Sanders,71,1937.4466666666667,53,201
202730,Lavoy Allen,79,1668.7016666666666,24,55
202351,Lazar Hayward,4,31.073333333333334,2,0
2544,LeBron James,76,2877.055,129,67
2571,Leandro Barbosa,41,512.785,17,6
101132,Linas Kleiza,20,375.965,4,2
200811,Lou Amundson,39,371.455,16,12
101150,Lou Williams,39,1119.0233333333333,44,10
201601,Luc Mbah a Moute,58,1326.18,42,14
2449,Luis Scola,82,2184.215,67,35
202337,Luke Babbitt,62,730.375,14,5
2557,Luke Ridnour,82,2474.1233333333334,82,15
2575,Luke Walton,50,857.18,42,13
202545,Luke Zeller,16,58.178333333333335,0,0
2736,Luol Deng,75,2902.8733333333334,81,32
203146,Maalik Wayns,27,201.955,6,0
202723,Malcolm Lee,16,288.64,12,6
202952,Malcolm Thomas,12,56.78,2,2
1938,Manu Ginobili,60,1393.2166666666667,80,13
202705,MarShon Brooks,73,911.7816666666666,34,16
201188,Marc Gasol,80,2796.05,80,139
101162,Marcin Gortat,61,1875.7516666666668,40,98
