PLAYER_ID,PLAYER_NAME,GP,MIN,STL,BLK
201985,AJ Price,44,568.03,20,2
201189,Aaron Gray,49,812.6583333333333,22,17
1733,Al Harrington,64,1760.985,58,12
201143,Al Horford,11,347.98333333333335,10,14
2744,Al Jefferson,61,2074.96,47,101
202329,Al-Farouq Aminu,66,1477.0433333333333,59,34
101187,Alan Anderson,17,460.725,5,3
202692,Alec Burks,59,938.9033333333333,27,5
202087,Alonzo Gee,63,1827.0466666666666,83,17
2405,Amar'e Stoudemire,47,1543.22,38,45
101161,Amir Johnson,64,1552.8933333333334,33,69
2760,Anderson Varejao,25,784.6033333333334,35,17
101154,Andray Blatche,26,626.0133333333333,20,17
2765,Andre Emmett,6,44.91,2,1
2738,Andre Iguodala,62,2209.105,107,30
1889,Andre Miller,66,1808.9183333333333,63,9
200745,Andrea Bargnani,31,1031.6916666666666,18,15
2804,Andres Nocioni,11,55.65,1,1
101106,Andrew Bogut,12,363.7183333333333,12,24
101115,Andrew Bynum,60,2111.54,27,116
202726,Andrew Goudelock,40,418.6016666666667,4,0
2740,Andris Biedrins,47,738.62,23,45
1712,Antawn Jamison,65,2150.99,51,43
1853,Anthony Carter,24,209.32333333333332,8,4
201627,Anthony Morrow,62,1636.3483333333334,46,9
1515,Anthony Parker,51,1280.3033333333333,38,7
201576,Anthony Randolph,34,516.5483333333333,13,35
201229,Anthony Tolliver,51,881.5,18,19
202356,Armon Johnson,9,124.30833333333334,5,0
201167,Arron Afflalo,62,2086.391666666667,36,13
201948,Austin Daye,41,603.1166666666667,22,21
202340,Avery Bradley,64,1368.3933333333334,43,12
1884,Baron Davis,29,594.8283333333334,34,3
2732,Ben Gordon,52,1398.2483333333332,34,11
202386,Ben Uzoh,18,369.65166666666664,17,3
1112,Ben Wallace,62,980.26,47,51
2757,Beno Udrih,59,1079.985,37,1
202687,Bismack Biyombo,63,1455.22,20,115
201336,Blake Ahearn,4,30.378333333333334,0,0
201933,Blake Griffin,66,2391.883333333333,54,48
2250,Bobby Simmons,28,418.36833333333334,15,3
2564,Boris Diaw,57,1424.7416666666666,34,25
1802,Brad Miller,15,145.83333333333334,4,2
201148,Brandan Wright,49,791.4166666666666,22,63
101138,Brandon Bass,59,1868.22,34,54
201943,Brandon Jennings,66,2331.3,104,22
202688,Brandon Knight,66,2128.495,49,10
201575,Brandon Rush,65,1717.5133333333333,35,58
2217,Brendan Haywood,54,1145.8816666666667,24,54
2073,Brian Cardinal,44,276.75666666666666,8,2
2567,Brian Cook,32,275.87,6,5
2243,Brian Scalabrine,28,122.11666666666666,5,6
1730,Brian Skinner,1,4.366666666666666,0,0
201572,Brook Lopez,5,135.97666666666666,1,4
201957,Byron Mullens,65,1465.2583333333334,21,52
201228,C.J. Watson,49,1159.41,45,8
101139,CJ Miles,56,1144.65,46,18
201171,Carl Landry,41,998.5533333333333,13,12
201291,Carldell Johnson,15,118.76666666666667,8,0
2430,Carlos Boozer,66,1948.3733333333332,63,24
2568,Carlos Delfino,54,1537.4116666666666,79,10
2546,Carmelo Anthony,55,1876.1816666666666,62,24
2406,Caron Butler,63,1870.7166666666667,52,9
201858,Cartier Martin,17,391.33166666666665,11,2
202718,Chandler Parsons,63,1804.365,73,29
101112,Channing Frye,64,1669.425,42,70
202724,Charles Jenkins,51,892.8933333333333,33,6
101111,Charlie Villanueva,13,179.61333333333334,7,5
201978,Chase Budinger,58,1298.2333333333333,29,7
1497,Chauncey Billups,20,606.6116666666667,9,3
2365,Chris Andersen,32,486.28833333333336,19,46
2547,Chris Bosh,57,2006.9116666666666,51,45
2768,Chris Duhon,63,1226.0016666666668,35,9
202419,Chris Johnson,27,175.46166666666667,6,9
2549,Chris Kaman,47,1371.9716666666666,25,77
101108,Chris Paul,60,2180.48,152,4
202698,Chris Singleton,66,1430.7383333333332,70,30
2404,Chris Wilcox,28,481.24333333333334,11,9
202874,Chris Wright,24,185.83166666666668,7,13
201963,Christian Eyenga,7,102.50833333333334,3,5
101236,Chuck Hayes,54,1039.4366666666667,36,17
202332,Cole Aldrich,26,173.14166666666668,8,16
201147,Corey Brewer,59,1287.4566666666667,72,17
1894,Corey Maggette,32,880.6366666666667,23,1
202809,Cory Higgins,38,422.66833333333335,5,6
202709,Cory Joseph,29,265.86,7,3
202622,Courtney Fortson,10,95.205,3,0
201584,Courtney Lee,58,1756.9783333333332,68,22
202342,Craig Brackins,14,88.0,0,1
200783,Craig Smith,47,463.9033333333333,16,5
