season_end_year,season,player_id,player,age,games,steals,blocks,stocks,steals_per_game,blocks_per_game,stocks_per_game,team_games,team_steals,team_blocks,player_source_url,team_source_url
2012,2011–12,2243,Brian Scalabrine,34.0,28,5,6,11,0.17857142857142858,0.21428571428571427,0.39285714285714285,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,201228,C.J. Watson,28.0,49,45,8,53,0.9183673469387755,0.16326530612244897,1.0816326530612246,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,2430,Carlos Boozer,30.0,66,63,24,87,0.9545454545454546,0.36363636363636365,1.3181818181818181,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,201565,Derrick Rose,23.0,39,35,28,63,0.8974358974358975,0.717948717948718,1.6153846153846154,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,202710,Jimmy Butler III,22.0,42,11,5,16,0.2619047619047619,0.11904761904761904,0.38095238095238093,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,201149,Joakim Noah,27.0,64,41,92,133,0.640625,1.4375,2.078125,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,101249,John Lucas III,29.0,49,19,1,20,0.3877551020408163,0.02040816326530612,0.40816326530612246,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,2594,Kyle Korver,31.0,65,36,15,51,0.5538461538461539,0.23076923076923078,0.7846153846153846,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,2736,Luol Deng,27.0,54,56,36,92,1.037037037037037,0.6666666666666666,1.7037037037037037,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,2229,Mike James,37.0,11,4,2,6,0.36363636363636365,0.18181818181818182,0.5454545454545454,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,201600,Omer Asik,25.0,66,30,68,98,0.45454545454545453,1.0303030303030303,1.4848484848484849,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,1888,Richard Hamilton,34.0,28,12,1,13,0.42857142857142855,0.03571428571428571,0.4642857142857143,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,200758,Ronnie Brewer,27.0,66,72,21,93,1.0909090909090908,0.3181818181818182,1.4090909090909092,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
2012,2011–12,201959,Taj Gibson,27.0,63,27,81,108,0.42857142857142855,1.2857142857142858,1.7142857142857142,66,456,388,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741
