PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
78375,1984-85,00,1610612752,NYK,25.0,77,46,1819,293,606,0.483,29,72,0.403,38,48,0.792,74,114,188,199,75,15,64,195,653
78375,1985-86,00,1610612752,NYK,26.0,77,23,1788,349,740,0.472,41,91,0.451,79,100,0.79,70,99,169,192,65,8,70,167,818
78375,1986-87,00,1610612752,NYK,27.0,70,15,1691,325,691,0.47,68,161,0.422,77,101,0.762,49,86,135,166,116,13,78,169,795
78375,1987-88,00,1610612752,NYK,28.0,71,4,1248,193,455,0.424,69,167,0.413,51,71,0.718,32,87,119,117,53,6,47,158,506
78375,1988-89,00,1610612752,NYK,29.0,81,24,1824,263,579,0.454,118,296,0.399,43,55,0.782,55,121,176,132,88,6,59,163,687
78375,1989-90,00,1610612752,NYK,30.0,81,2,1725,253,606,0.417,95,245,0.388,66,86,0.767,57,117,174,173,74,8,73,159,667
78375,1990-91,00,1610612752,NYK,31.0,65,13,1194,191,434,0.44,64,153,0.418,17,27,0.63,33,72,105,111,44,9,46,120,463
78375,1991-92,00,1610612759,SAN,32.0,24,0,415,60,129,0.465,19,48,0.396,16,20,0.8,8,29,37,27,21,3,14,39,155
78375,1992-93,00,1610612741,CHI,33.0,69,0,909,143,295,0.485,52,131,0.397,18,22,0.818,16,55,71,82,24,6,18,65,356
78437,1983-84,00,1610612752,NYK,23.0,82,0,1324,216,518,0.417,4,15,0.267,208,263,0.791,74,93,167,284,127,15,194,202,644
78437,1984-85,00,1610612752,NYK,24.0,82,66,2489,430,989,0.435,0,17,0.0,243,347,0.7,128,150,278,408,167,21,204,244,1103
78437,1985-86,00,1610612752,NYK,25.0,81,35,2023,324,753,0.43,0,10,0.0,190,277,0.686,100,120,220,337,146,36,192,216,838
78437,1986-87,00,1610612743,DEN,26.0,81,25,2020,358,742,0.482,0,4,0.0,272,365,0.745,157,170,327,282,120,37,187,229,988
78437,1987-88,00,1610612764,WAS,27.0,52,0,940,114,291,0.392,0,6,0.0,82,105,0.781,43,84,127,100,62,10,69,105,310
78437,1988-89,00,1610612764,WAS,28.0,79,78,2565,286,681,0.42,0,9,0.0,142,184,0.772,135,372,507,496,155,23,184,215,714
78437,1989-90,00,1610612764,WAS,29.0,81,81,2883,316,696,0.454,2,21,0.095,138,201,0.687,173,541,714,652,139,30,173,220,772
78437,1990-91,00,1610612764,WAS,30.0,71,65,2305,230,535,0.43,0,9,0.0,93,154,0.604,140,358,498,459,78,33,154,199,553
78437,1991-92,00,1610612765,DET,31.0,74,4,1541,161,381,0.423,0,10,0.0,65,105,0.619,85,153,238,205,63,18,79,134,387
78437,1992-93,00,1610612765,DET,32.0,9,2,144,3,19,0.158,0,1,0.0,2,6,0.333,4,15,19,9,10,0,13,12,8
78437,1992-93,00,1610612741,CHI,32.0,28,0,367,31,77,0.403,0,0,0.0,10,20,0.5,18,21,39,44,23,2,12,51,72
78437,1992-93,00,0,TOT,32.0,37,2,511,34,96,0.354,0,1,0.0,12,26,0.462,22,36,58,53,33,2,25,63,80
76362,1979-80,00,1610612752,NYK,22.0,82,82,3150,665,1215,0.547,0,0,0.0,451,566,0.797,194,532,726,165,48,101,222,279,1781
76362,1980-81,00,1610612752,NYK,23.0,82,81,2925,619,1118,0.554,0,1,0.0,408,518,0.788,161,452,613,111,48,83,200,259,1646
76362,1981-82,00,1610612752,NYK,24.0,72,50,2060,390,694,0.562,0,0,0.0,257,337,0.763,116,305,421,87,48,65,166,208,1037
76362,1982-83,00,1610612752,NYK,25.0,82,82,2468,455,804,0.566,0,0,0.0,380,511,0.744,185,405,590,136,41,127,204,315,1290
76362,1983-84,00,1610612752,NYK,26.0,77,77,2487,453,808,0.561,0,1,0.0,404,502,0.805,195,454,649,107,44,97,200,262,1310
76362,1985-86,00,1610612752,NYK,28.0,2,0,36,3,7,0.429,0,0,0.0,6,10,0.6,2,8,10,5,1,1,6,6,12
76362,1986-87,00,1610612752,NYK,29.0,58,50,1989,335,631,0.531,0,0,0.0,346,438,0.79,132,313,445,96,40,26,128,188,1016
76362,1987-88,00,1610612752,NYK,30.0,82,4,1676,287,528,0.544,0,0,0.0,340,426,0.798,127,257,384,85,43,43,135,234,914
76362,1988-89,00,1610612741,CHI,31.0,78,76,2333,365,768,0.475,0,0,0.0,236,308,0.766,152,369,521,90,21,41,190,234,966
76362,1989-90,00,1610612741,CHI,32.0,71,71,2160,292,598,0.488,0,0,0.0,227,280,0.811,137,328,465,145,38,34,123,243,811
76362,1990-91,00,1610612741,CHI,33.0,79,79,2273,318,649,0.49,0,0,0.0,124,178,0.697,167,319,486,126,32,15,113,167,760
76362,1991-92,00,1610612741,CHI,34.0,64,64,1471,208,445,0.467,0,0,0.0,96,159,0.604,93,231,324,87,22,14,75,131,512
76362,1992-93,00,1610612741,CHI,35.0,63,63,1253,141,343,0.411,0,0,0.0,72,98,0.735,83,150,233,83,20,10,62,154,354
76362,1993-94,00,1610612741,CHI,36.0,42,41,780,98,191,0.513,0,0,0.0,39,57,0.684,43,109,152,57,8,8,50,83,235
76362,1994-95,00,1610612760,SEA,37.0,29,19,430,27,69,0.391,0,0,0.0,15,24,0.625,25,62,87,10,6,3,18,70,69
270,1987-88,00,1610612741,CHI,22.0,81,6,1827,254,507,0.501,0,2,0.0,114,182,0.626,155,292,447,89,51,53,86,221,622
270,1988-89,00,1610612741,CHI,23.0,79,79,2809,405,781,0.519,0,5,0.0,140,199,0.704,240,441,681,168,86,62,128,251,950
270,1989-90,00,1610612741,CHI,24.0,80,80,2753,446,853,0.523,0,0,0.0,179,256,0.699,236,393,629,227,92,84,110,230,1071
270,1990-91,00,1610612741,CHI,25.0,78,76,2641,401,733,0.547,1,6,0.167,197,277,0.711,266,393,659,178,95,69,92,203,1000
270,1991-92,00,1610612741,CHI,26.0,81,81,2859,457,790,0.578,0,2,0.0,235,317,0.741,344,463,807,217,100,131,98,196,1149
270,1992-93,00,1610612741,CHI,27.0,77,77,2745,421,829,0.508,1,5,0.2,174,281,0.619,341,388,729,201,89,96,110,218,1017
270,1993-94,00,1610612741,CHI,28.0,70,69,2570,460,878,0.524,0,6,0.0,137,230,0.596,306,463,769,236,74,84,109,164,1057
270,1994-95,00,1610612753,ORL,29.0,74,74,2693,401,707,0.567,0,8,0.0,146,211,0.692,223,492,715,173,76,88,85,203,948
270,1995-96,00,1610612753,ORL,30.0,63,62,2286,347,677,0.513,1,6,0.167,152,207,0.734,178,402,580,170,62,74,64,144,847
270,1996-97,00,1610612753,ORL,31.0,67,67,2494,358,695,0.515,1,6,0.167,128,179,0.715,206,394,600,163,101,65,99,157,845
270,1997-98,00,1610612753,ORL,32.0,76,76,2803,393,857,0.459,0,7,0.0,135,199,0.678,228,390,618,172,81,79,88,180,921
270,1998-99,00,1610612753,ORL,33.0,50,50,1660,198,456,0.434,0,2,0.0,47,70,0.671,117,234,351,90,46,60,44,99,443
270,1999-00,00,1610612760,SEA,34.0,76,76,2688,266,599,0.444,0,4,0.0,80,111,0.721,167,424,591,188,55,60,61,192,612
270,2000-01,00,1610612747,LAL,35.0,77,77,2390,263,569,0.462,0,3,0.0,131,169,0.775,220,325,545,121,51,61,48,181,657
270,2001-02,00,1610612753,ORL,36.0,76,76,2212,264,515,0.513,0,0,0.0,80,111,0.721,159,322,481,104,57,49,51,118,608
270,2002-03,00,1610612753,ORL,37.0,5,1,85,13,25,0.52,0,0,0.0,0,0,0.0,2,6,8,7,3,0,1,5,26
270,2003-04,00,1610612747,LAL,38.0,55,10,1110,92,224,0.411,0,1,0.0,39,54,0.722,79,154,233,71,24,21,29,70,223
77138,1992-93,00,1610612757,POR,22.0,42,0,356,57,149,0.383,3,14,0.214,40,59,0.678,18,30,48,13,8,1,28,23,157
77138,1993-94,00,1610612741,CHI,23.0,17,0,119,17,54,0.315,0,1,0.0,13,21,0.619,9,7,16,4,4,0,9,7,47
77820,1983-84,00,1610612759,SAN,23.0,49,0,458,61,137,0.445,4,22,0.182,16,26,0.615,4,29,33,149,10,2,32,47,142
77820,1984-85,00,1610612759,SAN,24.0,78,1,1259,196,385,0.509,10,34,0.294,84,100,0.84,19,49,68,215,45,3,81,117,486
77820,1985-86,00,1610612741,CHI,25.0,75,3,1570,153,328,0.466,15,51,0.294,74,92,0.804,18,76,94,274,55,2,63,172,395
77820,1986-87,00,1610612741,CHI,26.0,82,64,2689,386,793,0.487,52,140,0.371,106,131,0.809,22,117,139,467,66,8,105,207,930
77820,1987-88,00,1610612741,CHI,27.0,81,30,1888,287,582,0.493,33,95,0.347,33,45,0.733,16,88,104,303,49,1,64,154,640
77820,1988-89,00,1610612741,CHI,28.0,78,20,1738,246,513,0.48,44,133,0.331,31,36,0.861,13,81,94,308,53,6,71,162,567
77820,1989-90,00,1610612741,CHI,29.0,82,82,2365,365,708,0.516,33,92,0.359,56,68,0.824,27,92,119,335,83,6,85,176,819
77820,1990-91,00,1610612741,CHI,30.0,82,82,1971,317,578,0.548,42,96,0.438,34,41,0.829,15,76,91,297,62,3,69,136,710
77820,1991-92,00,1610612741,CHI,31.0,79,79,1946,257,487,0.528,12,44,0.273,29,37,0.784,21,75,96,241,49,9,44,142,555
77820,1992-93,00,1610612741,CHI,32.0,59,8,1030,105,233,0.451,19,41,0.463,17,20,0.85,9,39,48,136,38,2,31,99,246
77820,1993-94,00,1610612741,CHI,33.0,27,0,343,30,68,0.441,9,22,0.409,1,2,0.5,3,17,20,33,7,2,6,18,70
281,1990-91,00,1610612741,CHI,23.0,51,0,337,53,104,0.51,1,2,0.5,20,28,0.714,42,56,98,16,12,13,23,51,127
281,1991-92,00,1610612741,CHI,24.0,63,0,690,83,172,0.483,0,3,0.0,48,74,0.649,90,157,247,50,13,36,35,122,214
281,1992-93,00,1610612741,CHI,25.0,71,5,1369,166,356,0.466,0,7,0.0,90,126,0.714,168,283,451,68,55,66,73,230,422
281,1993-94,00,1610612741,CHI,26.0,38,11,638,114,236,0.483,1,5,0.2,60,98,0.612,69,112,181,39,16,21,44,112,289
281,1994-95,00,1610612755,PHL,27.0,77,43,1781,206,434,0.475,0,7,0.0,79,107,0.738,173,312,485,59,71,40,84,237,491
281,1995-96,00,1610612755,PHL,28.0,13,1,193,15,29,0.517,0,2,0.0,10,12,0.833,13,33,46,5,6,7,8,27,40
281,1996-97,00,1610612755,PHI,29.0,62,52,1319,162,318,0.509,0,2,0.0,38,55,0.691,155,242,397,41,44,41,50,206,362
281,1997-98,00,1610612755,PHI,30.0,58,7,801,93,213,0.437,0,5,0.0,51,63,0.81,87,124,211,29,17,21,30,132,237
281,1998-99,00,1610612755,PHI,31.0,2,0,17,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,2,1,2,4,0
281,1998-99,00,1610612749,MIL,31.0,5,0,29,5,15,0.333,0,0,0.0,4,7,0.571,2,10,12,0,1,1,2,5,14
281,1998-99,00,0,TOT,31.0,7,0,46,5,17,0.294,0,0,0.0,4,7,0.571,3,11,14,1,3,2,4,9,14
281,1999-00,00,1610612749,MIL,32.0,68,46,1488,213,426,0.5,0,0,0.0,94,129,0.729,177,271,448,28,40,66,65,230,520
281,2000-01,00,1610612749,MIL,33.0,66,31,1272,171,361,0.474,1,4,0.25,60,70,0.857,97,267,364,35,48,32,41,178,403
281,2001-02,00,1610612743,DEN,34.0,41,16,736,86,217,0.396,0,2,0.0,30,41,0.732,82,127,209,13,17,33,35,98,202
281,2002-03,00,1610612756,PHX,35.0,69,33,872,120,292,0.411,0,2,0.0,33,42,0.786,72,121,193,22,27,21,32,159,273
281,2003-04,00,1610612756,PHX,36.0,16,10,271,53,101,0.525,2,2,1.0,9,13,0.692,23,49,72,6,15,7,6,45,117
281,2003-04,00,1610612742,DAL,36.0,27,11,260,37,85,0.435,0,1,0.0,7,14,0.5,15,45,60,11,5,9,10,50,81
281,2003-04,00,0,TOT,36.0,43,21,531,90,186,0.484,2,3,0.667,16,27,0.593,38,94,132,17,20,16,16,95,198
281,2004-05,00,1610612739,CLE,37.0,19,0,152,12,41,0.293,0,1,0.0,9,11,0.818,15,15,30,8,4,6,5,30,33
76676,1992-93,00,1610612741,CHI,23.0,6,0,31,3,10,0.3,0,3,0.0,0,2,0.0,2,4,6,1,3,2,4,5,6
76676,1993-94,00,1610612741,CHI,24.0,36,0,419,56,129,0.434,8,17,0.471,10,21,0.476,9,36,45,38,8,10,36,61,130
76676,1994-95,00,1610612741,CHI,25.0,8,0,127,15,39,0.385,3,12,0.25,10,13,0.769,1,2,3,7,7,1,6,19,43
1474,1986-87,00,1610612759,SAN,22.0,68,2,1004,170,373,0.456,1,12,0.083,110,148,0.743,77,162,239,85,22,12,67,141,451
1474,1987-88,00,1610612749,MIL,23.0,50,7,1050,128,266,0.481,0,3,0.0,103,127,0.811,88,143,231,50,18,8,57,137,359
1474,1988-89,00,1610612749,MIL,24.0,80,77,2472,362,766,0.473,4,12,0.333,289,351,0.823,198,412,610,107,93,9,147,219,1017
1474,1989-90,00,1610612749,MIL,25.0,16,7,381,43,118,0.364,0,2,0.0,26,33,0.788,16,60,76,25,10,2,19,41,112
1474,1991-92,00,1610612749,MIL,27.0,79,16,1848,293,660,0.444,0,5,0.0,128,169,0.757,131,298,429,114,54,12,115,218,714
1474,1992-93,00,1610612762,UTH,28.0,71,0,1362,198,425,0.466,0,1,0.0,117,147,0.796,74,205,279,68,42,13,62,181,513
1474,1993-94,00,1610612753,ORL,29.0,34,11,682,71,148,0.48,0,1,0.0,31,39,0.795,38,85,123,35,14,4,29,74,173
1474,1994-95,00,1610612741,CHI,30.0,19,14,287,28,72,0.389,0,0,0.0,27,30,0.9,19,40,59,26,9,2,25,34,83
1474,1996-97,00,1610612747,LAL,32.0,3,0,12,1,2,0.5,0,0,0.0,1,2,0.5,2,3,5,3,2,0,1,3,3
939,1986-87,00,1610612741,CHI,23.0,29,0,155,19,52,0.365,0,6,0.0,28,43,0.651,8,9,17,21,14,2,10,25,66
939,1987-88,00,1610612759,SAN,24.0,22,0,328,43,95,0.453,0,4,0.0,26,39,0.667,11,26,37,48,17,6,33,30,112
939,1988-89,00,1610612755,PHL,25.0,4,0,40,6,12,0.5,0,0,0.0,2,4,0.5,3,7,10,2,3,0,4,3,14
939,1988-89,00,1610612752,NYK,25.0,29,0,230,25,61,0.41,0,2,0.0,31,44,0.705,12,11,23,46,17,2,19,41,81
939,1988-89,00,0,TOT,25.0,33,0,270,31,73,0.425,0,2,0.0,33,48,0.688,15,18,33,48,20,2,23,44,95
939,1989-90,00,1610612752,NYK,26.0,24,0,208,15,45,0.333,0,1,0.0,16,31,0.516,10,18,28,35,15,2,18,39,46
939,1989-90,00,1610612751,NJN,26.0,28,2,543,74,180,0.411,0,6,0.0,50,69,0.725,23,45,68,100,20,9,58,70,198
939,1989-90,00,0,TOT,26.0,52,2,751,89,225,0.396,0,7,0.0,66,100,0.66,33,63,96,135,35,11,76,109,244
939,1990-91,00,1610612759,SAN,27.0,8,1,103,10,23,0.435,0,1,0.0,9,11,0.818,2,16,18,14,3,3,14,14,29
939,1993-94,00,1610612741,CHI,30.0,82,81,2030,253,556,0.455,8,29,0.276,136,194,0.701,54,127,181,245,78,20,136,195,650
939,1994-95,00,1610612741,CHI,31.0,71,14,1270,119,287,0.415,10,39,0.256,70,114,0.614,57,82,139,148,58,15,88,125,318
939,1995-96,00,1610612748,MIA,32.0,39,1,639,62,160,0.388,11,42,0.262,49,76,0.645,21,52,73,97,14,11,56,75,184
939,1995-96,00,1610612766,CHH,32.0,32,1,453,29,87,0.333,3,16,0.188,31,46,0.674,14,53,67,48,20,6,25,57,92
939,1995-96,00,0,TOT,32.0,71,2,1092,91,247,0.368,14,58,0.241,80,122,0.656,35,105,140,145,34,17,81,132,276
939,1997-98,00,1610612752,NYK,34.0,9,0,40,5,10,0.5,0,0,0.0,4,6,0.667,5,5,10,3,4,0,4,7,14
781,1988-89,00,1610612741,CHI,23.0,30,0,190,29,72,0.403,0,0,0.0,8,14,0.571,18,27,45,11,4,6,15,38,66
781,1989-90,00,1610612741,CHI,24.0,77,11,884,111,268,0.414,0,5,0.0,72,104,0.692,88,126,214,46,19,26,65,150,294
781,1990-91,00,1610612741,CHI,25.0,74,3,972,116,235,0.494,0,3,0.0,75,112,0.67,122,214,336,47,23,57,75,147,307
781,1991-92,00,1610612741,CHI,26.0,77,7,1007,152,278,0.547,1,2,0.5,45,91,0.495,108,204,312,80,16,43,72,133,350
781,1992-93,00,1610612741,CHI,27.0,72,16,998,137,246,0.557,0,1,0.0,67,111,0.604,103,184,287,74,22,47,74,139,341
781,1993-94,00,1610612741,CHI,28.0,43,6,397,47,112,0.42,0,1,0.0,23,32,0.719,40,86,126,34,8,11,42,61,117
781,1994-95,00,1610612741,CHI,29.0,78,78,1592,254,459,0.553,0,1,0.0,113,194,0.582,211,311,522,90,26,56,116,220,621
781,1995-96,00,1610612759,SAN,30.0,80,22,1396,173,331,0.523,0,1,0.0,67,125,0.536,175,310,485,33,28,75,86,183,413
781,1996-97,00,1610612759,SAS,31.0,65,34,1919,233,410,0.568,0,0,0.0,99,171,0.579,251,387,638,38,32,102,87,184,565
781,1997-98,00,1610612759,SAS,32.0,79,30,1491,162,295,0.549,0,1,0.0,70,133,0.526,177,358,535,57,22,50,81,137,394
781,1998-99,00,1610612759,SAS,33.0,37,1,445,38,60,0.633,0,0,0.0,14,26,0.538,33,105,138,18,9,10,22,63,90
781,1999-00,00,1610612741,CHI,34.0,67,15,1012,59,168,0.351,0,0,0.0,50,105,0.476,88,174,262,65,14,42,78,126,168
781,2000-01,00,1610612757,POR,35.0,13,0,58,6,9,0.667,0,0,0.0,2,4,0.5,6,12,18,2,3,2,0,8,14
927,1986-87,00,1610612765,DET,23.0,82,2,1463,163,290,0.562,0,1,0.0,105,171,0.614,108,188,296,54,44,125,74,256,431
927,1987-88,00,1610612765,DET,24.0,82,16,2003,258,456,0.566,0,0,0.0,185,261,0.709,166,236,402,113,53,137,120,294,701
927,1988-89,00,1610612765,DET,25.0,67,21,1458,166,333,0.498,0,2,0.0,135,195,0.692,134,201,335,75,40,72,100,197,467
927,1989-90,00,1610612765,DET,26.0,82,12,1914,209,408,0.512,1,4,0.25,174,244,0.713,154,285,439,67,51,153,97,282,593
927,1990-91,00,1610612765,DET,27.0,74,1,1649,179,377,0.475,0,1,0.0,186,256,0.727,137,190,327,70,52,112,91,240,544
927,1991-92,00,1610612765,DET,28.0,72,38,1774,249,486,0.512,0,3,0.0,186,260,0.715,106,190,296,116,49,110,102,222,684
927,1992-93,00,1610612748,MIA,29.0,51,34,1422,154,307,0.502,0,0,0.0,115,144,0.799,113,200,313,83,32,70,101,192,423
927,1993-94,00,1610612748,MIA,30.0,76,45,1910,208,436,0.477,2,3,0.667,164,225,0.729,132,275,407,135,56,78,94,260,582
927,1994-95,00,1610612748,MIA,31.0,75,50,1955,197,395,0.499,0,0,0.0,153,207,0.739,110,226,336,123,47,85,97,279,547
927,1995-96,00,1610612761,TOR,32.0,25,6,482,51,105,0.486,0,0,0.0,47,65,0.723,26,71,97,39,11,12,39,72,149
927,1995-96,00,1610612741,CHI,32.0,17,0,191,12,35,0.343,0,0,0.0,12,20,0.6,20,23,43,15,8,15,16,38,36
927,1995-96,00,0,TOT,32.0,42,6,673,63,140,0.45,0,0,0.0,59,85,0.694,46,94,140,54,19,27,55,110,185
927,1999-00,00,1610612747,LAL,36.0,45,3,303,25,69,0.362,0,0,0.0,21,28,0.75,20,45,65,26,8,14,18,67,71
229,1977-78,00,1610612747,LAL,22.0,25,20,723,145,316,0.459,,,,80,125,0.64,44,136,180,29,16,28,57,89,370
229,1977-78,00,1610612754,IND,22.0,58,52,1682,350,777,0.45,,,,192,296,0.649,153,282,435,56,37,50,112,233,892
229,1977-78,00,0,TOT,22.0,83,72,2405,495,1093,0.453,,,,272,421,0.646,197,418,615,85,53,78,169,322,1262
229,1978-79,00,1610612754,IND,23.0,82,82,2546,534,1065,0.501,,,,298,441,0.676,179,514,693,92,60,109,162,363,1366
229,1979-80,00,1610612754,IND,24.0,82,82,2314,528,1032,0.512,0.0,1.0,0.0,231,339,0.681,179,399,578,127,55,104,131,324,1287
229,1980-81,00,1610612754,IND,25.0,81,80,2375,511,1004,0.509,0.0,3.0,0.0,244,347,0.703,191,380,571,212,32,128,164,304,1266
229,1981-82,00,1610612739,CLE,26.0,77,75,2539,528,1033,0.511,0.0,4.0,0.0,232,339,0.684,189,392,581,123,24,117,162,347,1288
229,1982-83,00,1610612739,CLE,27.0,15,8,382,73,150,0.487,0.0,0.0,0.0,38,61,0.623,37,59,96,13,7,14,30,61,184
229,1982-83,00,1610612756,PHX,27.0,16,1,285,55,113,0.487,0.0,0.0,0.0,31,47,0.66,19,40,59,27,5,5,19,49,141
229,1982-83,00,0,TOT,27.0,31,9,667,128,263,0.487,0.0,0.0,0.0,69,108,0.639,56,99,155,40,12,19,49,110,325
229,1983-84,00,1610612756,PHX,28.0,72,67,1897,438,817,0.536,0.0,1.0,0.0,183,254,0.72,108,240,348,184,23,30,140,254,1059
229,1984-85,00,1610612756,PHX,29.0,70,58,1787,384,766,0.501,0.0,3.0,0.0,276,370,0.746,95,292,387,153,26,52,162,237,1044
229,1985-86,00,1610612756,PHX,30.0,52,51,1314,318,587,0.542,0.0,0.0,0.0,212,302,0.702,79,222,301,74,23,29,128,200,848
229,1986-87,00,1610612756,PHX,31.0,14,9,304,57,110,0.518,0.0,0.0,0.0,54,70,0.771,20,40,60,19,6,7,15,42,168
229,1987-88,00,1610612756,PHX,32.0,43,42,1377,254,542,0.469,0.0,1.0,0.0,165,260,0.635,97,238,335,73,14,32,108,159,673
229,1987-88,00,1610612765,DET,32.0,26,2,328,48,101,0.475,0.0,0.0,0.0,45,61,0.738,22,55,77,5,2,5,22,57,141
229,1987-88,00,0,TOT,32.0,69,44,1705,302,643,0.47,0.0,1.0,0.0,210,321,0.654,119,293,412,78,16,37,130,216,814
229,1988-89,00,1610612765,DET,33.0,76,1,1254,211,422,0.5,0.0,2.0,0.0,133,194,0.686,68,163,231,49,11,31,72,226,555
229,1989-90,00,1610612765,DET,34.0,82,70,2283,462,928,0.498,0.0,3.0,0.0,265,354,0.749,112,233,345,63,23,37,133,295,1189
229,1990-91,00,1610612765,DET,35.0,72,70,1903,383,792,0.484,1.0,2.0,0.5,215,295,0.729,91,186,277,65,12,30,126,249,982
229,1991-92,00,1610612746,LAC,36.0,72,11,1437,250,538,0.465,0.0,1.0,0.0,198,271,0.731,55,147,202,53,24,33,72,236,698
229,1992-93,00,1610612747,LAL,37.0,52,0,617,122,270,0.452,0.0,0.0,0.0,84,118,0.712,30,70,100,41,10,7,51,122,328
229,1993-94,00,1610612747,LAL,38.0,45,2,469,78,168,0.464,0.0,0.0,0.0,54,79,0.684,11,54,65,22,4,3,30,90,210
229,1994-95,00,1610612757,POR,39.0,28,0,266,32,83,0.386,0.0,0.0,0.0,11,17,0.647,10,33,43,8,5,8,14,44,75
229,1995-96,00,1610612741,CHI,40.0,28,0,274,41,110,0.373,0.0,0.0,0.0,16,26,0.615,15,25,40,11,1,8,21,61,98
917,1988-89,00,1610612741,CHI,25.0,51,1,289,37,78,0.474,0,0,0.0,36,46,0.783,21,50,71,10,11,0,26,56,110
917,1989-90,00,1610612741,CHI,26.0,11,0,58,9,20,0.45,0,0,0.0,7,7,1.0,7,11,18,4,0,1,7,7,25
917,1989-90,00,1610612751,NJN,26.0,56,26,1026,129,327,0.394,0,1,0.0,78,118,0.661,108,174,282,22,18,11,65,163,336
917,1989-90,00,0,TOT,26.0,67,26,1084,138,347,0.398,0,1,0.0,85,125,0.68,115,185,300,26,18,12,72,170,361
917,1990-91,00,1610612751,NJN,27.0,78,18,1178,161,343,0.469,0,0,0.0,112,181,0.619,140,216,356,31,20,21,63,199,434
917,1991-92,00,1610612747,LAL,28.0,49,9,394,31,84,0.369,0,0,0.0,14,29,0.483,31,64,95,7,7,8,25,75,76
917,1993-94,00,1610612759,SAN,30.0,28,0,94,21,48,0.438,0,0,0.0,17,21,0.81,6,18,24,1,0,0,10,18,59
917,1994-95,00,1610612759,SAN,31.0,31,0,117,26,61,0.426,0,1,0.0,21,32,0.656,8,19,27,2,3,5,13,31,73
917,1995-96,00,1610612741,CHI,32.0,1,0,7,2,6,0.333,0,0,0.0,1,2,0.5,1,1,2,0,0,0,1,2,5
917,1996-97,00,1610612751,NJN,33.0,20,0,75,13,37,0.351,0,0,0.0,14,19,0.737,13,19,32,5,1,1,2,14,40
917,1997-98,00,1610612751,NJN,34.0,16,0,51,5,18,0.278,0,1,0.0,12,21,0.571,5,10,15,0,0,1,4,9,22
305,1976-77,00,1610612744,GOS,23.0,77,1,1384,288,573,0.503,,,,121,171,0.708,201,342,543,74,55,94,,224,697
305,1977-78,00,1610612744,GOS,24.0,82,37,1969,430,911,0.472,,,,165,264,0.625,211,469,680,95,79,123,201.0,291,1025
305,1978-79,00,1610612744,GOS,25.0,76,75,2411,554,1110,0.499,,,,196,281,0.698,265,651,916,115,100,217,233.0,303,1304
305,1979-80,00,1610612744,GOS,26.0,72,69,2119,510,1006,0.507,0.0,1.0,0.0,203,284,0.715,247,536,783,122,58,115,225.0,248,1223
305,1980-81,00,1610612738,BOS,27.0,82,82,2298,635,1166,0.545,0.0,1.0,0.0,282,397,0.71,245,532,777,144,81,214,191.0,310,1552
305,1981-82,00,1610612738,BOS,28.0,80,78,2534,669,1235,0.542,0.0,0.0,0.0,252,355,0.71,288,578,866,140,68,192,221.0,267,1590
305,1982-83,00,1610612738,BOS,29.0,78,76,2459,619,1125,0.55,0.0,1.0,0.0,271,388,0.698,260,567,827,141,79,148,185.0,222,1509
305,1983-84,00,1610612738,BOS,30.0,80,79,2867,623,1140,0.546,0.0,0.0,0.0,274,368,0.745,243,614,857,139,55,116,184.0,266,1520
305,1984-85,00,1610612738,BOS,31.0,79,78,2850,551,1016,0.542,0.0,0.0,0.0,292,393,0.743,263,577,840,125,56,101,186.0,223,1394
305,1985-86,00,1610612738,BOS,32.0,81,80,2567,530,966,0.549,0.0,0.0,0.0,245,335,0.731,246,524,770,145,65,116,187.0,215,1305
305,1986-87,00,1610612738,BOS,33.0,80,80,2995,588,1057,0.556,0.0,1.0,0.0,227,309,0.735,254,597,851,173,64,144,191.0,266,1403
305,1987-88,00,1610612738,BOS,34.0,74,73,2312,442,750,0.589,0.0,1.0,0.0,177,241,0.734,173,455,628,115,55,84,154.0,198,1061
305,1988-89,00,1610612738,BOS,35.0,80,80,2840,596,1045,0.57,0.0,0.0,0.0,294,409,0.719,342,654,996,175,79,116,200.0,209,1486
305,1989-90,00,1610612738,BOS,36.0,79,78,2396,505,871,0.58,0.0,0.0,0.0,233,312,0.747,259,537,796,103,38,69,169.0,189,1243
305,1990-91,00,1610612738,BOS,37.0,81,81,2441,485,811,0.598,0.0,1.0,0.0,237,309,0.767,271,585,856,66,66,103,153.0,197,1207
305,1991-92,00,1610612738,BOS,38.0,79,79,2285,468,874,0.535,0.0,0.0,0.0,179,232,0.772,219,486,705,70,68,97,131.0,172,1115
305,1992-93,00,1610612738,BOS,39.0,79,79,2146,416,777,0.535,0.0,0.0,0.0,162,235,0.689,246,494,740,61,57,107,120.0,201,994
305,1993-94,00,1610612738,BOS,40.0,74,74,1987,356,725,0.491,0.0,0.0,0.0,154,208,0.74,141,401,542,82,42,96,108.0,190,866
305,1994-95,00,1610612766,CHH,41.0,81,4,1352,159,372,0.427,0.0,0.0,0.0,71,101,0.703,93,257,350,44,27,36,66.0,132,389
